x,deltaf_mode1,deltaf_mode2,deltaf_mode3,deltaf_mode4,deltaf_mode5,deltaf_mode6,deltaf_mode7,deltaf_mode8,deltaf_mode9,deltaf_mode10
0.700,-4.849677548387e-01,4.674782137256e-01,1.708412759195e+00,1.085185098798e-01,-5.171726472611e-01,1.282226725096e+00,7.101231180930e-01,-7.302018322487e-01,7.306976698594e-01,1.292459100645e+00
0.318,-5.289367717540e-01,-6.480903307205e-01,-6.568797581868e-01,-6.993903016875e-01,-7.011518219567e-01,-6.840245512994e-01,-7.180132806529e-01,-7.236953109395e-01,-6.951149965293e-01,-7.158659251762e-01
0.698,-4.733559146561e-01,6.641131920957e-01,2.078394140563e+00,1.801911338188e-01,-4.438210511521e-01,1.647077158790e+00,8.358787584317e-01,-7.243316915039e-01,1.088955602437e+00,1.511885117783e+00
0.986,-5.475788326120e-01,-6.579890150400e-01,-6.879727325490e-01,-7.050956002473e-01,-7.120193291089e-01,-7.219323100242e-01,-7.276965522895e-01,-7.273935866686e-01,-7.283240430407e-01,-7.258791206350e-01
0.782,-5.358670410085e-01,-3.631560329058e-01,4.245677321183e-01,8.009079575379e-01,1.084010401388e-01,-6.801875165997e-01,-3.991208652144e-01,4.628243509255e-01,4.995820232127e-01,-3.420635108197e-01
0.234,-5.208249431445e-01,-6.576346596333e-01,-6.674680232483e-01,-6.734963070610e-01,-7.008264276152e-01,-7.221648522333e-01,-7.074310107984e-01,-6.914919181522e-01,-7.121331713536e-01,-7.323455357181e-01
0.724,-5.239607420338e-01,-1.860834696493e-01,5.324654125508e-01,2.690923456918e-02,-7.106653809057e-01,-9.441601666148e-02,3.770462713897e-01,-4.024275130820e-01,-6.312666951165e-01,2.410540205139e-01
0.142,1.970474917933e+00,-1.512539067918e-01,-6.679410020072e-01,5.691686251206e-02,1.093036201603e+00,1.535162611729e+00,9.753163754103e-01,-2.086024016907e-02,-6.963693532854e-01,-4.736681760202e-01
0.150,2.269565876747e+00,-1.979393836863e-01,-6.132251064502e-01,4.164308323353e-01,1.578908594959e+00,1.790706533061e+00,8.243189467162e-01,-3.409709691902e-01,-7.080121908573e-01,1.054836085185e-01
0.640,-4.258232799797e-01,9.717942158178e-01,1.152068331468e+00,-7.044994869762e-01,1.111614914698e+00,5.302452578395e-01,-5.569162096542e-01,1.448098948237e+00,-2.665247129063e-02,-1.526273580721e-01
0.206,-5.400524168524e-01,-6.579589470403e-01,-6.847540121718e-01,-6.972359277974e-01,-7.061545200885e-01,-7.216808284579e-01,-7.285272269073e-01,-7.239041626315e-01,-7.230310637113e-01,-7.264327077377e-01
0.440,2.105697825276e-02,1.102328810373e+00,-3.133689306461e-01,6.583669135463e-01,5.234402813418e-01,-1.442887161799e-01,1.224660797102e+00,-6.755604236049e-01,1.499756921022e+00,-6.261056639406e-01
