x,RFS_mode1,RFS_mode2,RFS_mode3,RFS_mode4,RFS_mode5,RFS_mode6,RFS_mode7,RFS_mode8,RFS_mode9,RFS_mode10,severity
0.178,2.517548992880e-03,1.213726140300e-04,3.508415384531e-04,1.489061381902e-03,1.907904034119e-03,1.141891107905e-03,1.600317714134e-04,1.662340840852e-04,1.212592325802e-03,2.145741697753e-03,4.411021000000e-03
0.180,2.499381382641e-03,1.087928362590e-04,3.786092549541e-04,1.527338957572e-03,1.894335661192e-03,1.072801218817e-03,1.174611750662e-04,2.247063768118e-04,1.329112234779e-03,2.185260713023e-03,4.411021000000e-03
0.182,2.481284425226e-03,9.693051639908e-05,4.070786850278e-04,1.564256025711e-03,1.877437900210e-03,1.003163810205e-03,8.108379027766e-05,2.909098461696e-04,1.443184889190e-03,2.209562744735e-03,4.411021000000e-03
0.184,2.463258170855e-03,8.578090829454e-05,4.362070196309e-04,1.599736424153e-03,1.857279649765e-03,9.333416688329e-04,5.117464511652e-05,3.642794252475e-04,1.553517916854e-03,2.218297567302e-03,4.411021000000e-03
0.186,2.445302669223e-03,7.533915633779e-05,4.659513210822e-04,1.633707564201e-03,1.833940696130e-03,8.636980107246e-04,2.796422147503e-05,4.441845957975e-04,1.658860020646e-03,2.211335776244e-03,4.411021000000e-03
0.188,2.427417969488e-03,6.560029576932e-05,4.962685542503e-04,1.666100537396e-03,1.807511405317e-03,7.945947052404e-04,1.163692756956e-05,5.299350614779e-04,1.758015363381e-03,2.188770750978e-03,4.411021000000e-03
0.190,2.409604120247e-03,5.655925302727e-05,5.271156179964e-04,1.696850216024e-03,1.778092383786e-03,7.263905097030e-04,2.329881603960e-06,6.207869524068e-04,1.849857315982e-03,2.150917437190e-03,4.411021000000e-03
0.192,2.391861169514e-03,4.821084614629e-05,5.584493768369e-04,1.725895347165e-03,1.745794108800e-03,6.594393227991e-04,1.320143412383e-07,7.159495055504e-04,1.933341412045e-03,2.098307966378e-03,4.411021000000e-03
0.194,2.374189164703e-03,4.054978520547e-05,5.902266927960e-04,1.753178640082e-03,1.710736529558e-03,5.940884648994e-04,5.083496221189e-06,8.145921612821e-04,2.007517361006e-03,2.031684175236e-03,4.411021000000e-03
0.196,2.356588152607e-03,3.357067282490e-05,6.224044574141e-04,1.778646846774e-03,1.673048640300e-03,5.306769933186e-04,1.717549251510e-05,9.158520127903e-04,2.071539982879e-03,1.951987131689e-03,4.411021000000e-03
0.198,2.339058179379e-03,2.726800471078e-05,6.549396238798e-04,1.802250835522e-03,1.632868026698e-03,4.695340603734e-04,3.635024783888e-05,1.018841541910e-03,2.124678939865e-03,1.860343817013e-03,4.411021000000e-03
0.200,2.321599290512e-03,2.163617024854e-05,6.877892392528e-04,1.823945657278e-03,1.590340386901e-03,4.109773218978e-04,6.250149916661e-05,1.122656572449e-03,2.166327153892e-03,1.758051153996e-03,4.411021000000e-03
0.202,2.304211530817e-03,1.666945314379e-05,7.209104767441e-04,1.843690604747e-03,1.545619028723e-03,3.553114036414e-04,9.547521431253e-05,1.226384370165e-03,2.196007814124e-03,1.646557608840e-03,4.411021000000e-03
0.204,2.286894944410e-03,1.236203211073e-05,7.542606680208e-04,1.861449264050e-03,1.498864344490e-03,3.028264327028e-04,1.350706506954e-04,1.329111817294e-03,2.213379894627e-03,1.527442629107e-03,4.411021000000e-03
0.206,2.269649574685e-03,8.707981607549e-06,7.877973355034e-04,1.877189558839e-03,1.450243265192e-03,2.537966408469e-04,1.810417270787e-04,1.429933588874e-03,2.218242119324e-03,1.402394210754e-03,4.411021000000e-03
0.208,2.252475464299e-03,5.701272618650e-06,8.214782246212e-04,1.890883786781e-03,1.399928695597e-03,2.084790462164e-04,2.330986989091e-04,1.527960258138e-03,2.210535329152e-03,1.273184913996e-03,4.411021000000e-03
0.210,2.235372655154e-03,3.335773483091e-06,8.552613359929e-04,1.902508648324e-03,1.348098932092e-03,1.671122195791e-04,2.909101258645e-04,1.622326258879e-03,2.190343224510e-03,1.141646669766e-03,4.411021000000e-03
0.212,2.218341188376e-03,1.605250768992e-06,8.891049575015e-04,1.912045267667e-03,1.294937065040e-03,1.299151408534e-04,3.541051182894e-04,1.712197634002e-03,2.157891474672e-03,1.009644735781e-03,4.411021000000e-03
0.214,2.201381104295e-03,5.033701934402e-07,9.229676962285e-04,1.919479205899e-03,1.240630367502e-03,9.708615123069e-05,4.222758473502e-04,1.796779501381e-03,2.113545204430e-03,8.790511733095e-04,4.411021000000e-03
0.216,2.184492442432e-03,2.369758746557e-08,9.568085102153e-04,1.924800466255e-03,1.185369672239e-03,6.880200575887e-05,4.949803019948e-04,1.875323170676e-03,2.057804886756e-03,7.517182225502e-04,4.411021000000e-03
0.218,2.167675241473e-03,1.596999056479e-07,9.905867400206e-04,1.928003491471e-03,1.129348738901e-03,4.521703077991e-05,5.717452741715e-04,1.947132847871e-03,1.991300688456e-03,6.294519559742e-04,4.411021000000e-03
0.220,2.150929539256e-03,9.047462799072e-07,1.024262140040e-03,1.929087153236e-03,1.072763613391e-03,2.646239011679e-05,6.520695522483e-04,2.011571867980e-03,1.914785333418e-03,5.139865850034e-04,4.411021000000e-03
0.222,2.134255372750e-03,2.252109117001e-06,1.057794909557e-03,1.928054733740e-03,1.015811981393e-03,1.264546339159e-05,7.354273012013e-04,2.068068400559e-03,1.829125564969e-03,4.069597860909e-04,4.411021000000e-03
0.224,2.117652778039e-03,4.194965239248e-06,1.091145723493e-03,1.924913899347e-03,9.586925180578e-04,3.849339325955e-06,8.212716069018e-04,2.116120577363e-03,1.735292304822e-03,3.098893977489e-04,4.411021000000e-03
0.226,2.101121790302e-03,6.726397067987e-06,1.124275762824e-03,1.919676666438e-03,9.016042359073e-04,1.324263309415e-07,9.090381607535e-04,2.155300996626e-03,1.634349620964e-03,2.241518205327e-04,4.411021000000e-03
0.228,2.084662443796e-03,9.839393849254e-06,1.157146744637e-03,1.912359359457e-03,8.447458329519e-04,1.528182138110e-06,9.981490599993e-04,2.185260563989e-03,1.527442630399e-03,1.509624277412e-04,4.411021000000e-03
0.230,2.068274771838e-03,1.352685292117e-05,1.189720951789e-03,1.902982561261e-03,7.883150430812e-04,8.044963659800e-06,1.088016698263e-03,2.205731635987e-03,1.415784474824e-03,9.135826595374e-05,4.411021000000e-03
0.232,2.051958806788e-03,1.778158102247e-05,1.221961262142e-03,1.891571055820e-03,7.325079907411e-04,1.966599769722e-05,1.178047720289e-03,2.216530438226e-03,1.300642517849e-03,4.618329191481e-05,4.411021000000e-03
0.234,2.035714580031e-03,2.259629564171e-05,1.253831177346e-03,1.878153763406e-03,6.775185519160e-04,3.634947254233e-05,1.267647014437e-03,2.217558736803e-03,1.183323921290e-03,1.607635615734e-05,4.411021000000e-03
0.236,2.019542121959e-03,2.796362640646e-05,1.285294851136e-03,1.862763668350e-03,6.235377234082e-04,5.802874994673e-05,1.356221716230e-03,2.208804748186e-03,1.065160765097e-03,1.462104643753e-06,4.411021000000e-03
0.238,2.003441461956e-03,3.387611651202e-05,1.316317117119e-03,1.845437739514e-03,5.707530023871e-04,8.461269636017e-05,1.443185196204e-03,2.190343279506e-03,9.474948807023e-04,2.544928149478e-06,4.411021000000e-03
0.240,1.987412628377e-03,4.032622418906e-05,1.346863516013e-03,1.826216843617e-03,5.193477781425e-04,1.159861317762e-04,1.527961005396e-03,2.162335098077e-03,8.316625708296e-04,1.930604571740e-05,4.411021000000e-03
