x,RFS_mode1,RFS_mode2,RFS_mode3,RFS_mode4,RFS_mode5,RFS_mode6,RFS_mode7,RFS_mode8,RFS_mode9,RFS_mode10,severity
0.028,5.804256025889e-03,4.710557505231e-03,3.823340857145e-03,3.010804180234e-03,2.299020217401e-03,1.686458502541e-03,1.172745629744e-03,7.565555254826e-04,4.355578677518e-04,2.063073728658e-04,6.278932000000e-03
0.030,5.771065343535e-03,4.607171550978e-03,3.671345959393e-03,2.823524317270e-03,2.091303465108e-03,1.472906781604e-03,9.675028005354e-04,5.729466113676e-04,2.856969543585e-04,1.006957968785e-04,6.278932000000e-03
0.032,5.737970094855e-03,4.504941620480e-03,3.522493314302e-03,2.642448506695e-03,1.893845794382e-03,1.274557538781e-03,7.830926608443e-04,4.161882159742e-04,1.686976307286e-04,3.347353984682e-05,6.278932000000e-03
0.034,5.704970313484e-03,4.403868586328e-03,3.376786829320e-03,2.467581124495e-03,1.706632876774e-03,1.091326484910e-03,6.192617149485e-04,2.856970309431e-04,8.341694564318e-05,2.639210131711e-06,6.278932000000e-03
0.036,5.672066034903e-03,4.303953336047e-03,3.234230172867e-03,2.298924426303e-03,1.529641905963e-03,9.231058402972e-04,4.757046236199e-04,1.807924533448e-04,2.855119808716e-05,5.953340969063e-06,6.278932000000e-03
0.038,5.639257296393e-03,4.205196767397e-03,3.094826721919e-03,2.136478313151e-03,1.362840954675e-03,7.697630999390e-04,3.520625956364e-04,1.006958461893e-04,2.639210101749e-06,4.095174709500e-05,6.278932000000e-03
0.040,5.606544137001e-03,4.107599783737e-03,2.958579510901e-03,1.980240107796e-03,1.206188382607e-03,6.311399763701e-04,2.479222715099e-04,4.453094366531e-05,4.067905208416e-06,1.049629729835e-04,6.278932000000e-03
0.042,5.573926597498e-03,4.011163289441e-03,2.825491181887e-03,1.830204341778e-03,1.059632296048e-03,5.070515217070e-04,1.628150986988e-04,1.132538134758e-05,3.108010053352e-05,1.951295388285e-04,6.278932000000e-03
0.044,5.541404720339e-03,3.915888185374e-03,2.695563936123e-03,1.686362553361e-03,9.231100598808e-04,3.972854299153e-04,9.621719521779e-05,1.332370322279e-08,8.178439948036e-05,3.084326429055e-04,6.278932000000e-03
0.046,5.508978549630e-03,3.821775364423e-03,2.568799486905e-03,1.548703096509e-03,7.965478624911e-04,3.016015197767e-04,4.754969611395e-05,9.439153272230e-06,1.541670511615e-04,4.417199350297e-04,6.278932000000e-03
0.048,5.476648131083e-03,3.728825707091e-03,2.445199013807e-03,1.417210961040e-03,6.798603340838e-04,2.197313984428e-04,1.617957478695e-05,3.836217801839e-05,2.461056231365e-04,5.917359363155e-04,6.278932000000e-03
0.050,5.444413511982e-03,3.637040077141e-03,2.324763118290e-03,1.291867604081e-03,5.729502187608e-04,1.513783048452e-04,1.420928599731e-06,8.546230562815e-05,3.553843155997e-04,7.551546460653e-04,6.278932000000e-03
0.052,5.412274741143e-03,3.546419317310e-03,2.207491780704e-03,1.172650792968e-03,4.757081006351e-04,9.621713160023e-05,2.536715696451e-06,1.493466260785e-04,4.797107283082e-04,9.286138480241e-04,6.278932000000e-03
0.054,5.380231868873e-03,3.456964245072e-03,2.093384318686e-03,1.059534459685e-03,3.880121841345e-04,5.389462339654e-05,1.874092742920e-05,2.285568366866e-04,6.167338764757e-04,1.108750605959e-03,6.278932000000e-03
0.056,5.348284946938e-03,3.368675648467e-03,1.982439346993e-03,9.524885669557e-04,3.097281285335e-04,2.402974919176e-05,4.920117832370e-05,3.215774371800e-04,7.640632388224e-04,1.292237422994e-03,6.278932000000e-03
0.058,5.316434028521e-03,3.281554281988e-03,1.874654738761e-03,8.514789860829e-04,2.407089366332e-04,6.214244882370e-06,9.304169310740e-05,4.268446161611e-04,9.192886101411e-04,1.475818530678e-03,6.278932000000e-03
0.060,5.284679168183e-03,3.195600862526e-03,1.770027588221e-03,7.564673866077e-04,1.807948973821e-04,1.332244270696e-08,1.493466680034e-04,5.427557447621e-04,1.080000522295e-03,1.656345772561e-03,6.278932000000e-03
0.062,5.253020421829e-03,3.110816065383e-03,1.668554174877e-03,6.674111378577e-04,1.298135821033e-04,4.966540867306e-06,2.171639812813e-04,6.676793883497e-04,1.243810991628e-03,1.830813553249e-03,6.278932000000e-03
0.064,5.221457846668e-03,3.027200520337e-03,1.570229929161e-03,5.842632224372e-04,8.757989386478e-05,2.058883359661e-05,2.955092259705e-04,7.999657429137e-04,1.408374347448e-03,1.996392337399e-03,6.278932000000e-03
0.066,5.189991501175e-03,2.944754807774e-03,1.475049399586e-03,5.069721616963e-04,5.389616939431e-05,4.637168646445e-05,3.833700357015e-04,9.379573992987e-04,1.571407895577e-03,2.150460203817e-03,6.278932000000e-03
0.068,5.158621445056e-03,2.863479454884e-03,1.383006221394e-03,4.354819532005e-04,2.855233281168e-05,8.178445958078e-05,4.797106728627e-04,1.080000335761e-03,1.730712173051e-03,2.290631987472e-03,6.278932000000e-03
0.070,5.127347739208e-03,2.783374931914e-03,1.294093086728e-03,3.697320202097e-04,1.132610031220e-05,1.262758459592e-04,5.834768466602e-04,1.224455037483e-03,1.884190554787e-03,2.414785576475e-03,6.278932000000e-03
0.072,5.096170445684e-03,2.704441648489e-03,1.208301716322e-03,3.096571731546e-04,1.983234805200e-06,1.792754591190e-04,6.936007272585e-04,1.369707640691e-03,2.029867980470e-03,2.521084971392e-03,6.278932000000e-03
0.074,5.065089627655e-03,2.626679949991e-03,1.125622832741e-03,2.551875830875e-04,2.778493764306e-07,2.401955413408e-04,8.090061209777e-04,1.514180998886e-03,2.165908579959e-03,2.607999760238e-03,6.278932000000e-03
0.076,5.034105349372e-03,2.550090114007e-03,1.046046135156e-03,2.062487670619e-04,5.952758311985e-06,3.084327837347e-04,9.286137705296e-04,1.656345569474e-03,2.290631988001e-03,2.674320713327e-03,6.278932000000e-03
0.078,5.003217676133e-03,2.474672346839e-03,9.695602756801e-04,1.627615853837e-04,1.873987429125e-05,3.833702487959e-04,1.051346743513e-03,1.794730020685e-03,2.402528153967e-03,2.719171257309e-03,6.278932000000e-03
0.080,4.972426674241e-03,2.400426780080e-03,8.961528372720e-04,1.246422506540e-04,3.836065022896e-05,4.643793856760e-04,1.176135871847e-03,1.927931461220e-03,2.500270469391e-03,2.742014646233e-03,6.278932000000e-03
0.082,4.941732410972e-03,2.327353467249e-03,8.258103132052e-04,9.180234851014e-05,6.452656412189e-05,5.508221279922e-04,1.301925204539e-03,2.054625198364e-03,2.582727055214e-03,2.742656708735e-03,6.278932000000e-03
0.084,4.911134954536e-03,2.255452380502e-03,7.585180881183e-04,6.414886995181e-05,9.693964513472e-05,6.420530636355e-04,1.427677436094e-03,2.173573934515e-03,2.648970071542e-03,2.721244113390e-03,6.278932000000e-03
0.086,4.880634374042e-03,2.184723407399e-03,6.942604206481e-04,4.158425512040e-05,1.352930390427e-04,7.374216657194e-04,1.552379273100e-03,2.283636317055e-03,2.698282935231e-03,2.678258158119e-03,6.278932000000e-03
0.088,4.850230739462e-03,2.115166347741e-03,6.330204276496e-04,2.400644838423e-05,1.792716110365e-04,8.362745735455e-04,1.675046701913e-03,2.383774762177e-03,2.730165354394e-03,2.614504153387e-03,6.278932000000e-03
0.090,4.819924121593e-03,2.046780910479e-03,5.747800700074e-04,1.130896456197e-05,2.285525837866e-04,9.379579122381e-04,1.794730121056e-03,2.473062479723e-03,2.744336113803e-03,2.531096531780e-03,6.278932000000e-03
0.092,4.789714592023e-03,1.979566710677e-03,5.195201400403e-04,3.380966100289e-06,2.828062085640e-04,1.041819639534e-03,1.910519302844e-03,2.550689633164e-03,2.740733570774e-03,2.429439877625e-03,6.278932000000e-03
0.094,4.759602223096e-03,1.913523266557e-03,4.672202505009e-04,1.073510030660e-07,3.416964671164e-04,1.147211908099e-03,2.021548149891e-03,2.615968576488e-03,2.719513847243e-03,2.311206128660e-03,6.278932000000e-03
0.096,4.729587087874e-03,1.848649996602e-03,4.178588251696e-04,1.368851292361e-06,4.048818019103e-04,1.253493431665e-03,2.126999213505e-03,2.668338117943e-03,2.681046730004e-03,2.178308256562e-03,6.278932000000e-03
0.098,4.699669260101e-03,1.784946216732e-03,3.714130910434e-04,7.042141763804e-06,4.720158722669e-04,1.360031843300e-03,2.226107942598e-03,2.707366769208e-03,2.625909317292e-03,2.032870783639e-03,6.278932000000e-03
0.100,4.669848814173e-03,1.722411137543e-03,3.278590721164e-04,1.699995878184e-05,5.427483338411e-04,1.466206034128e-03,2.318166633463e-03,2.732754947545e-03,2.554877475626e-03,1.877197538432e-03,6.278932000000e-03
0.102,4.640125825095e-03,1.661043861624e-03,2.871715847494e-04,3.111122884344e-05,6.167256388282e-04,1.571408460951e-03,2.402528052840e-03,2.744336107794e-03,2.468915195874e-03,1.713737092747e-03,6.278932000000e-03
0.104,4.610500368452e-03,1.600843380934e-03,2.493242346245e-04,4.924120662242e-05,6.935918542178e-04,1.675047411353e-03,2.478608708787e-03,2.742076790547e-03,2.369161961578e-03,1.545046356085e-03,6.278932000000e-03
0.106,4.580972520371e-03,1.541808574255e-03,2.142894152792e-04,7.125162219014e-05,7.729894953640e-04,1.776549215070e-03,2.545891746262e-03,2.726075582467e-03,2.256918265351e-03,1.373752830227e-03,6.278932000000e-03
0.108,4.551542357488e-03,1.483938204711e-03,1.820383082129e-04,9.700083709300e-05,8.545603720944e-04,1.875360390691e-03,2.603929446800e-03,2.696560994415e-03,2.133629430408e-03,1.202516046318e-03,6.278932000000e-03
0.110,4.522209956911e-03,1.427230917360e-03,1.525408845590e-04,1.263440089514e-04,9.379464445442e-04,1.970949717037e-03,2.652345314302e-03,2.653888272619e-03,2.000867913784e-03,1.033988718991e-03,6.278932000000e-03
0.112,4.492975396187e-03,1.371685236852e-03,1.257659083123e-04,1.591332642307e-04,1.022790685874e-03,2.062810218933e-03,2.690835731713e-03,2.598535167666e-03,1.860314285271e-03,8.707781567097e-04,6.278932000000e-03
0.114,4.463838753268e-03,1.317299565167e-03,1.016809411033e-04,1.952178788192e-04,1.108737949006e-03,2.150461057505e-03,2.719171176222e-03,2.531096695344e-03,1.713737091392e-03,7.154084644134e-04,6.278932000000e-03
0.116,4.434800106473e-03,1.264072179411e-03,8.025234850587e-05,2.344444660371e-04,1.195435834517e-03,2.233449315568e-03,2.737196983544e-03,2.452278932379e-03,1.562971826642e-03,5.702840639117e-04,6.278932000000e-03
0.118,4.405859534461e-03,1.212001229697e-03,6.144530786775e-05,2.766571716838e-04,1.282535556794e-03,2.311351669201e-03,2.744833654886e-03,2.362891898677e-03,1.409899244617e-03,4.376550393040e-04,6.278932000000e-03
0.120,4.377017116189e-03,1.161084737087e-03,4.522381764837e-05,3.216978757212e-04,1.369692805603e-03,2.383775937105e-03,2.742076703204e-03,2.263841585896e-03,1.256423249401e-03,3.195847893408e-04,6.278932000000e-03
0.122,4.348272930883e-03,1.111320591612e-03,3.155070825004e-05,3.694064001787e-04,1.456568600213e-03,2.450362499967e-03,2.728996038469e-03,2.156121199761e-03,1.104448612591e-03,2.179204364147e-04,6.278932000000e-03
0.124,4.319627058004e-03,1.062706550362e-03,2.038765432574e-05,4.196207228527e-04,1.542830133241e-03,2.510785582626e-03,2.705734894709e-03,2.040801690589e-03,9.558587635697e-04,1.342664032344e-04,6.278932000000e-03
0.126,4.291079577210e-03,1.015240235649e-03,1.169518854621e-05,4.721771963655e-04,1.628151601434e-03,2.564754392539e-03,2.672508304697e-03,1.919021652883e-03,8.124939000514e-04,6.996152374454e-05,6.278932000000e-03
0.128,4.262630568329e-03,9.689191332405e-04,5.432716807538e-06,5.269107721367e-04,1.712215020624e-03,2.612014108678e-03,2.629601131116e-03,1.791976680515e-03,6.761296625020e-04,2.606000513596e-05,6.278932000000e-03
0.130,4.234280111321e-03,9.237405906692e-04,1.558534859562e-06,5.836552288140e-04,1.794711022167e-03,2.652346715751e-03,2.577365666069e-03,1.660908268924e-03,5.484566098810e-04,3.316503548314e-06,6.278932000000e-03
0.132,4.206028286246e-03,8.797018156135e-04,2.984633379177e-08,6.422434046996e-04,1.875339628217e-03,2.685571679329e-03,2.516218813643e-03,1.527092359853e-03,4.310607252525e-04,2.175518078361e-06,6.278932000000e-03
0.134,4.177875173232e-03,8.367998743512e-04,8.027821487766e-07,7.025074337030e-04,1.953811003254e-03,2.711546458276e-03,2.446638873046e-03,1.391827627416e-03,3.254051683352e-04,2.276524678445e-05,6.278932000000e-03
0.136,4.149820852440e-03,7.950316902869e-04,3.832421269413e-06,7.642789843450e-04,2.029846179387e-03,2.730166851587e-03,2.369161942521e-03,1.256423606635e-03,2.328134780927e-04,6.489598539730e-05,6.278932000000e-03
0.138,4.121865404032e-03,7.543940425526e-04,9.072812795641e-06,8.273895013304e-04,2.103177752986e-03,2.741367177600e-03,2.284377966766e-03,1.122188767119e-03,1.544544121895e-04,1.280630852976e-04,6.278932000000e-03
0.140,4.094008908141e-03,7.148835646817e-04,1.647699935482e-05,8.916704492046e-04,2.173550550355e-03,2.745120284293e-03,2.192926453018e-03,9.904186350710e-04,9.132859172680e-05,2.114544229172e-04,6.278932000000e-03
0.142,4.066251444834e-03,6.764967433569e-04,2.599704177092e-05,9.569535576033e-04,2.240722260185e-03,2.741437390215e-03,2.095491883143e-03,8.623840665320e-04,4.425709933524e-05,3.139622689781e-04,6.278932000000e-03
0.144,4.038593094083e-03,6.392299172313e-04,3.758404498260e-05,1.023071067605e-03,2.304464030696e-03,2.730367756396e-03,1.992798851169e-03,7.393197734704e-04,1.387215667828e-05,4.341993838086e-04,6.278932000000e-03
0.146,4.011033935731e-03,6.030792758240e-04,5.118818518118e-05,1.089855978690e-03,2.364561029442e-03,2.711998190401e-03,1.885606957504e-03,6.224132022006e-04,6.099839498465e-07,5.705191052522e-04,6.278932000000e-03
0.148,3.983574049459e-03,5.680408584886e-04,6.675873813827e-05,1.157142295811e-03,2.420812963902e-03,2.686452384484e-03,1.774705492782e-03,5.127938605690e-04,4.705919308080e-06,7.210391392671e-04,6.278932000000e-03
0.150,3.956213514760e-03,5.341105534562e-04,8.424410869208e-05,1.224765276084e-03,2.473034561083e-03,2.653890090592e-03,1.660907945647e-03,4.115231864568e-04,2.619185064948e-05,8.836687109953e-04,6.278932000000e-03
0.152,3.928952410898e-03,5.012840969517e-04,1.035918613601e-04,1.292561674598e-03,2.521056004518e-03,2.614506135771e-03,1.545046370027e-03,3.195850454363e-04,6.489598598707e-05,1.056138686619e-03,6.278932000000e-03
0.154,3.901790816884e-03,4.695570723849e-04,1.247487520451e-04,1.360369988860e-03,2.564723327142e-03,2.568529282263e-03,1.427965648407e-03,2.378769399251e-04,1.204449622491e-04,1.236034234376e-03,6.278932000000e-03
0.156,3.874728811441e-03,4.389249096139e-04,1.476607608002e-04,1.428030701375e-03,2.603898758712e-03,2.516220937343e-03,1.310517688303e-03,1.672020059590e-04,1.922682658625e-04,1.420829557300e-03,6.278932000000e-03
0.158,3.847766472974e-03,4.093828842837e-04,1.722731256182e-04,1.495386519889e-03,2.638461026535e-03,2.457873718673e-03,1.193555589653e-03,1.082618668024e-04,2.796049123309e-04,1.607924201053e-03,6.278932000000e-03
0.160,3.820903879537e-03,3.809261172379e-04,1.985303772084e-04,1.562282614800e-03,2.668305608471e-03,2.393809881624e-03,1.077927821024e-03,6.165040510037e-05,3.815123064519e-04,1.794680418090e-03,6.278932000000e-03
0.162,3.794141108805e-03,3.535495740041e-04,2.263763747252e-04,1.628566853268e-03,2.693344937273e-03,2.324379615697e-03,9.644724425298e-04,2.784850721126e-05,4.968771801470e-04,1.978461054632e-03,6.278932000000e-03
0.164,3.767478238039e-03,3.272480643525e-04,2.557543424103e-04,1.694090029554e-03,2.713508555529e-03,2.249959217797e-03,8.540114130631e-04,7.219824813811e-06,6.244284813634e-04,2.156667419711e-03,6.278932000000e-03
0.166,3.740915344060e-03,3.020162419289e-04,2.866069071086e-04,1.758706091128e-03,2.728743220604e-03,2.170949150714e-03,7.473450189080e-04,7.589941173563e-09,7.627520654331e-04,2.326776596053e-03,6.278932000000e-03
0.168,3.714452503215e-03,2.778486039597e-04,3.188761366212e-04,1.822272360088e-03,2.739012959142e-03,2.087771995702e-03,6.452464600260e-04,6.332510324022e-06,9.103070198862e-04,2.486377660691e-03,6.278932000000e-03
0.170,3.688089791348e-03,2.547394910314e-04,3.525035788525e-04,1.884649749442e-03,2.744299070860e-03,2.000870308580e-03,5.484566292822e-04,2.619176241811e-05,1.065443435244e-03,2.633206298963e-03,6.278932000000e-03
0.172,3.661827283770e-03,2.326830869420e-04,3.874303017132e-04,1.945702973835e-03,2.744600081507e-03,1.910704389228e-03,4.576791186227e-04,5.945908982658e-05,1.226421417972e-03,2.765177318520e-03,6.278932000000e-03
0.174,3.635665055227e-03,2.116734186256e-04,4.235969337349e-04,2.005300754268e-03,2.739931645061e-03,1.817749974782e-03,3.735754847306e-04,1.058860050923e-04,1.391431127755e-03,2.880414600102e-03,6.278932000000e-03
0.176,3.609603179872e-03,1.917043561498e-04,4.609437053571e-04,2.063316016430e-03,2.730326395354e-03,1.722495867196e-03,2.967608049868e-04,1.651040831160e-04,1.558613609699e-03,2.977278058410e-03,6.278932000000e-03
0.178,3.583641731237e-03,1.727696127850e-04,4.994104908415e-04,2.119626082213e-03,2.715833747506e-03,1.625441506160e-03,2.277995526532e-04,2.366283248376e-04,1.726082183111e-03,3.054387229114e-03,6.278932000000e-03
0.180,3.557780782197e-03,1.548627451462e-04,5.389368507716e-04,2.174112854041e-03,2.696519649713e-03,1.527094498636e-03,1.672018181008e-04,3.198615603888e-04,1.891944142307e-03,3.110641146198e-03,6.278932000000e-03
0.182,3.532020404948e-03,1.379771534061e-04,5.794620750930e-04,2.226662991637e-03,2.672466286068e-03,1.427968116483e-03,1.154199006207e-04,4.140998517643e-04,2.054322521396e-03,3.145234226707e-03,6.278932000000e-03
0.184,3.506360670974e-03,1.221060815806e-04,6.209252266505e-04,2.277168080855e-03,2.643771731275e-03,1.328578773796e-03,7.284529291761e-05,5.185388462508e-04,2.211377674399e-03,3.157667936937e-03,6.278932000000e-03
0.186,3.480801651017e-03,1.072426178842e-04,6.632651851771e-04,2.325524794261e-03,2.610549558262e-03,1.229443495707e-03,3.980607779347e-05,6.322810234773e-04,2.361328424225e-03,3.147758074197e-03,6.278932000000e-03
0.188,3.455343415050e-03,9.337969515798e-05,7.064206916893e-04,2.371635043106e-03,2.572928399845e-03,1.131077390419e-03,1.656475380603e-05,7.543437710760e-04,2.502472539039e-03,3.115637560778e-03,6.278932000000e-03
0.190,3.429986032248e-03,8.051009136638e-05,7.503303932440e-04,2.415406120398e-03,2.531051465751e-03,1.033991136263e-03,3.316503856889e-06,8.836682166441e-04,2.633206302295e-03,3.061754710696e-03,6.278932000000e-03
0.192,3.404729570958e-03,6.862643016549e-05,7.949328880097e-04,2.456750834777e-03,2.485076016450e-03,9.386884954712e-04,1.879177341618e-07,1.019128737039e-03,2.752042953097e-03,2.986866994273e-03,6.278932000000e-03
0.194,3.379574098673e-03,5.772118154045e-05,8.401667706073e-04,2.495587634910e-03,2.435172795371e-03,8.456638662767e-04,7.236176634639e-06,1.159543060081e-03,2.857629786523e-03,2.892030389741e-03,6.278932000000e-03
0.196,3.354519682002e-03,4.778666251233e-05,8.859706776730e-04,2.531840724156e-03,2.381525421243e-03,7.553998847460e-04,2.444870463524e-05,1.303682868518e-03,2.948763718825e-03,2.778584473923e-03,6.278932000000e-03
0.198,3.329566386640e-03,3.881503791405e-05,9.322833335971e-04,2.565440165256e-03,2.324329742390e-03,6.683650875315e-04,5.174328899443e-05,1.450284811709e-03,3.024405140045e-03,2.648133464712e-03,6.278932000000e-03
0.200,3.304714277346e-03,3.079832123470e-05,9.790435963919e-04,2.596321974832e-03,2.263793154965e-03,5.850116464506e-04,8.896866806239e-05,1.598061826902e-03,3.083689896067e-03,2.502523485710e-03,6.278932000000e-03
0.202,3.279963417907e-03,2.372837553189e-05,1.026190503642e-03,2.624428207494e-03,2.200133887201e-03,5.057731854573e-04,1.359055824839e-04,1.745714669264e-03,3.125939263575e-03,2.343816377204e-03,6.278932000000e-03
0.204,3.255313871118e-03,1.759691441167e-05,1.073663318487e-03,2.649707029375e-03,2.133580251891e-03,4.310626901898e-04,1.922682823120e-04,1.891943548032e-03,3.150667804240e-03,2.174260426796e-03,6.278932000000e-03
0.206,3.230765698752e-03,1.239550307538e-05,1.121401575601e-03,2.672112780932e-03,2.064369869378e-03,3.612705198425e-04,2.577064796313e-04,2.035459765224e-03,3.157589008706e-03,1.996258436883e-03,6.278932000000e-03
0.208,3.206318961528e-03,8.115559433058e-06,1.169345127098e-03,2.691606028876e-03,1.992748863472e-03,2.967625306290e-04,3.318077333431e-04,2.174997253369e-03,3.146618666141e-03,1.812333584086e-03,6.278932000000e-03
0.210,3.181973719094e-03,4.748355282763e-06,1.217434188350e-03,2.708153607121e-03,1.918971032757e-03,2.378783195786e-04,4.141002499001e-04,2.309323909661e-03,3.117875921098e-03,1.625093557135e-03,6.278932000000e-03
0.212,3.157730029988e-03,2.285017555220e-06,1.265609383636e-03,2.721728646633e-03,1.843296999870e-03,1.849295968414e-04,5.040560810277e-04,2.437252625743e-03,3.071682005786e-03,1.437193484259e-03,6.278932000000e-03
0.214,3.133587951623e-03,7.165296232863e-07,1.313811791605e-03,2.732310594136e-03,1.765993341379e-03,1.381986940709e-04,6.010946968410e-04,2.557651915093e-03,3.008556662401e-03,1.251298178297e-03,6.278932000000e-03
0.216,3.109547540251e-03,3.373267555525e-08,1.361982990483e-03,2.739885219586e-03,1.687331700949e-03,9.793721581093e-05,7.045869102788e-04,2.669456043555e-03,2.929212296474e-03,1.070044237503e-03,6.278932000000e-03
0.218,3.085608850943e-03,2.273271535024e-07,1.410065102998e-03,2.744444612418e-03,1.607587888574e-03,6.436484013768e-05,8.138591264571e-04,2.771674573018e-03,2.834545928112e-03,8.960025420030e-04,6.278932000000e-03
0.220,3.061771937558e-03,1.287874251515e-06,1.458000840959e-03,2.745987166519e-03,1.527040968646e-03,3.766827410271e-05,9.281978883885e-04,2.863401233447e-03,2.725629033081e-03,7.316416802705e-04,6.278932000000e-03
0.222,3.038036852723e-03,3.205797479139e-06,1.505733549456e-03,2.744517553970e-03,1.445972339726e-03,1.800036879088e-05,1.046854688560e-03,2.943822044479e-03,2.603695389775e-03,5.792928266719e-04,6.278932000000e-03
0.224,3.014403647799e-03,5.971384284863e-06,1.553207250635e-03,2.740046687571e-03,1.364664808849e-03,5.479398051517e-06,1.169051014100e-03,3.012222614461e-03,2.470127070830e-03,4.411165705142e-04,6.278932000000e-03
0.226,2.990872372864e-03,9.574787740727e-06,1.600366686992e-03,2.732591672211e-03,1.283401663283e-03,1.885041868972e-07,1.293983591730e-03,3.067994552133e-03,2.326438739298e-03,3.190721691874e-04,6.278932000000e-03
0.228,2.967443076682e-03,1.400602828703e-05,1.647157364156e-03,2.722175745161e-03,1.202465742600e-03,2.175313091641e-06,1.420829797364e-03,3.110640934053e-03,2.174260428635e-03,2.148896634911e-04,6.278932000000e-03
0.230,2.944115806677e-03,1.925499553641e-05,1.693525593113e-03,2.708828205384e-03,1.122138513982e-03,1.145172053417e-05,1.548753194160e-03,3.139780779238e-03,2.015319003033e-03,1.300452524623e-04,6.278932000000e-03
0.232,2.920890608914e-03,2.531145013651e-05,1.739418531814e-03,2.692584331986e-03,1.042699153625e-03,2.799385046069e-05,1.676909161948e-03,3.155152491351e-03,1.851418509656e-03,6.574027860426e-05,6.278932000000e-03
0.234,2.897767528067e-03,3.216502569047e-05,1.784784226154e-03,2.673485291948e-03,9.644236371169e-04,5.174218538728e-05,1.804450580410e-03,3.156616237917e-03,1.684419647005e-03,2.288412300003e-05,6.278932000000e-03
0.236,2.874746607399e-03,3.980523073446e-05,1.829571650245e-03,2.651578037294e-03,8.875838416355e-04,8.260186812997e-05,1.930533527982e-03,3.144155245495e-03,1.516218583659e-03,2.081254121214e-06,6.278932000000e-03
0.238,2.851827888736e-03,4.822145077138e-05,1.873730745971e-03,2.626915191890e-03,8.124466627532e-04,1.204431733112e-04,2.054322958419e-03,3.117875999384e-03,1.348725369087e-03,3.622614989922e-06,6.278932000000e-03
0.240,2.829011412442e-03,5.740295035999e-05,1.917212461770e-03,2.599554928060e-03,7.392731486221e-04,1.651021462754e-04,2.174998317064e-03,3.078007346153e-03,1.183842182838e-03,2.748147157958e-05,6.278932000000e-03
