x,RFS_mode1,RFS_mode2,RFS_mode3,RFS_mode4,RFS_mode5,RFS_mode6,RFS_mode7,RFS_mode8,RFS_mode9,RFS_mode10,severity
0.060,1.247066492733e-04,7.540905763583e-05,4.176870584258e-05,1.785094422313e-05,4.266356601922e-06,3.143799533040e-10,3.524248483988e-06,1.280782582046e-05,2.548560509778e-05,3.908606838000e-05,1.481688000000e-04
0.062,1.239595734239e-04,7.340832540128e-05,3.937415946318e-05,1.574941525135e-05,3.063311194317e-06,1.171992944755e-07,5.124585918381e-06,1.575574536506e-05,2.935116705459e-05,4.320311913056e-05,1.481688000000e-04
0.064,1.232147670004e-04,7.143518491005e-05,3.705392642059e-05,1.378730977699e-05,2.066690287149e-06,4.858505821388e-07,6.973359068226e-06,1.887740847785e-05,3.323449545435e-05,4.711040937562e-05,1.481688000000e-04
0.066,1.224722313825e-04,6.948964985798e-05,3.480787807184e-05,1.196341301864e-05,1.271829467774e-06,1.094268442056e-06,9.046678343681e-06,2.213370399699e-05,3.708172380241e-05,5.074606761903e-05,1.481688000000e-04
0.068,1.217319679793e-04,6.757173268556e-05,3.263586422286e-05,1.027640344367e-05,6.737714136588e-07,1.929930955572e-06,1.132010264568e-05,2.548560069599e-05,4.084094967526e-05,5.405380928243e-05,1.481688000000e-04
0.070,1.209939782277e-04,6.568144448958e-05,3.053771242446e-05,8.724851576040e-06,2.672707224634e-07,2.979828506625e-06,1.376875306142e-05,2.889440967951e-05,4.446269739409e-05,5.698355725522e-05,1.481688000000e-04
0.072,1.202582635920e-04,6.381879493625e-05,2.851322730448e-05,7.307219087213e-06,4.679992094271e-08,4.230501245611e-06,1.636743118687e-05,3.232204735965e-05,4.790035993776e-05,5.949198604305e-05,1.481688000000e-04
0.074,1.195248255630e-04,6.198379217583e-05,2.656218993610e-05,6.021858169665e-06,6.556625981372e-09,5.668079400416e-06,1.909074124993e-05,3.573129659436e-05,5.111061486289e-05,6.154298133420e-05,1.481688000000e-04
0.076,1.187936656568e-04,6.017644275877e-05,2.468435724271e-05,4.867011191879e-06,1.404718279760e-07,7.278326225962e-06,2.191321518418e-05,3.908606358760e-05,5.405380929491e-05,6.310800800341e-05,1.481688000000e-04
0.078,1.180647854144e-04,5.839675155334e-05,2.287946143949e-05,3.840810633465e-06,4.422192637036e-07,9.046683372235e-06,2.480943978533e-05,4.235162818913e-05,5.669430940476e-05,6.416638087337e-05,1.481688000000e-04
0.080,1.173381864002e-04,5.664472166481e-05,2.114720951193e-05,2.941279298565e-06,9.052258428097e-07,1.095831844020e-05,2.775418506978e-05,4.549488529120e-05,5.900081018956e-05,6.470543393602e-05,1.481688000000e-04
0.082,1.166138702019e-04,5.492035435615e-05,1.948728273140e-05,2.166330805291e-06,1.522683089109e-06,1.299817448541e-05,3.072253294770e-05,4.848457509833e-05,6.094660182633e-05,6.472058517997e-05,1.481688000000e-04
0.084,1.158918384291e-04,5.322364897026e-05,1.789933620794e-05,1.513770348543e-06,2.287559555039e-06,1.515102122068e-05,3.369000532147e-05,5.129150014498e-05,6.250978936168e-05,6.421529565665e-05,1.481688000000e-04
0.086,1.151720927127e-04,5.155460285382e-05,1.638299848046e-05,9.812957331094e-07,3.192614164848e-06,1.740150766144e-05,3.663269072513e-05,5.388872705334e-05,6.367346303061e-05,6.320092292426e-05,1.481688000000e-04
0.088,1.144546347037e-04,4.991321128262e-05,1.493787114438e-05,5.664986735567e-07,4.230410439442e-06,1.973421595149e-05,3.952736862995e-05,5.625177115823e-05,6.442581705967e-05,6.169647051480e-05,1.481688000000e-04
0.090,1.137394660728e-04,4.829946738848e-05,1.356352851678e-05,2.668663569519e-07,5.393331553290e-06,2.213371610121e-05,4.235163055766e-05,5.835876227765e-05,6.476021539631e-05,5.972823655329e-05,1.481688000000e-04
0.092,1.130265885094e-04,4.671336208784e-05,1.225951733919e-05,7.978326408385e-08,6.673596171368e-06,2.458462136654e-05,4.508399716373e-05,6.019059007460e-05,6.467520341060e-05,5.732936609917e-05,1.481688000000e-04
0.094,1.123160037206e-04,4.515488401177e-05,1.102535651802e-05,2.533244396195e-09,8.063275011877e-06,2.707164399435e-05,4.770403048026e-05,6.173102763589e-05,6.417446523221e-05,5.453931315647e-05,1.481688000000e-04
0.096,1.116077134305e-04,4.362401943779e-05,9.860536902581e-06,3.230183944778e-08,9.554308078332e-06,2.957965105812e-05,5.019244054021e-05,6.296683208704e-05,6.326672700525e-05,5.140321959291e-05,1.481688000000e-04
0.098,1.109017193794e-04,4.212075222309e-05,8.764521100754e-06,1.661788492968e-07,1.113852250267e-05,3.209372010773e-05,5.253118564195e-05,6.388782126537e-05,6.196560696182e-05,4.797121939954e-05,1.481688000000e-04
0.100,1.101980233227e-04,4.064506373955e-05,7.736743332242e-06,4.011611358037e-07,1.280765093924e-05,3.459919435812e-05,5.470356555545e-05,6.448692568605e-05,6.028941382238e-05,4.429767779495e-05,1.481688000000e-04
0.102,1.094966270304e-04,3.919693281025e-05,6.776609319294e-06,7.341556564490e-07,1.455335044788e-05,3.708173714400e-05,5.669430701840e-05,6.476021525453e-05,5.826089562276e-05,4.044037561608e-05,1.481688000000e-04
0.104,1.087975322862e-04,3.777633564767e-05,5.883496214838e-06,1.161982721870e-06,1.636722180288e-05,3.952738537116e-05,5.848964092151e-05,6.470690040331e-05,5.590694163476e-05,3.645965022801e-05,1.481688000000e-04
0.106,1.081007408866e-04,3.638324579357e-05,5.056752567892e-06,1.681379469943e-06,1.824082916341e-05,4.192260170007e-05,6.007737063781e-05,6.432930755795e-05,5.325824058536e-05,3.241750481632e-05,1.481688000000e-04
0.108,1.074062546398e-04,3.501763406042e-05,4.295698326075e-06,2.289003548862e-06,2.016572003977e-05,4.425432520310e-05,6.144693100945e-05,6.363282906541e-05,5.034889888093e-05,2.837669838814e-05,1.481688000000e-04
0.110,1.067140753656e-04,3.367946847460e-05,3.599624875065e-06,2.981437001312e-06,2.213344548920e-05,4.651002024447e-05,6.258943756768e-05,6.262584794485e-05,4.721602300262e-05,2.439982909616e-05,1.481688000000e-04
0.112,1.060242048939e-04,3.236871422117e-05,2.967795114765e-06,3.755190341469e-06,2.413558047405e-05,4.867772334006e-05,6.349772562676e-05,6.131963804526e-05,4.389927065168e-05,2.054842360865e-05,1.481688000000e-04
0.114,1.053366450640e-04,3.108533359038e-05,2.399443571955e-06,4.606706816252e-06,2.616374431492e-05,5.074608776416e-05,6.416637895989e-05,5.972824041304e-05,4.044037558411e-05,1.688204517615e-05,1.481688000000e-04
0.116,1.046513977243e-04,2.982928592581e-05,1.893776549148e-06,5.532366841902e-06,2.820962117084e-05,5.270442568076e-05,6.459174783471e-05,5.786831688508e-05,3.688265137883e-05,1.345743279413e-05,1.481688000000e-04
0.118,1.039684647309e-04,2.860052757423e-05,1.449972309366e-06,6.528492606669e-06,3.026498047876e-05,5.454274758884e-05,6.477195625690e-05,5.575898212572e-05,3.327047962868e-05,1.032768343209e-05,1.481688000000e-04
0.120,1.032878479469e-04,2.739901183712e-05,1.067181296497e-06,7.591352830092e-06,3.232169728463e-05,5.625179888392e-05,6.470689834223e-05,5.342161551874e-05,2.964878822639e-05,7.541488701404e-06,1.481688000000e-04
0.122,1.026095492421e-04,2.622468892392e-05,7.445263908828e-07,8.717167669086e-06,3.437177239875e-05,5.782309335172e-05,6.439822381014e-05,5.087965450545e-05,2.606252553607e-05,5.142436573456e-06,1.481688000000e-04
0.124,1.019335704913e-04,2.507750590695e-05,4.811031997575e-07,9.902113760783e-06,3.640735230867e-05,5.924894342462e-05,6.384931266451e-05,4.815837112626e-05,2.255613629318e-05,3.168387848053e-06,1.481688000000e-04
0.126,1.012599135744e-04,2.395740667806e-05,2.759803821199e-07,1.114232939182e-05,3.842074878380e-05,6.052248704672e-05,6.306523919944e-05,4.528463367363e-05,1.917304506211e-05,1.650936022145e-06,1.481688000000e-04
0.128,1.005885803752e-04,2.286433190697e-05,1.282000075989e-07,1.243391978358e-05,4.040445810654e-05,6.163771100976e-05,6.205272553932e-05,4.228665549808e-05,1.595515300012e-05,6.149580356959e-07,1.481688000000e-04
0.130,9.991957278058e-05,2.179821900137e-05,3.677794884535e-08,1.377296248265e-05,4.235117986646e-05,6.258947063875e-05,6.082008499257e-05,3.919373312476e-05,1.294235353053e-05,7.826209153872e-08,1.481688000000e-04
0.132,9.925289267970e-05,2.075900206871e-05,7.043069525718e-10,1.515551284554e-05,4.425383525499e-05,6.337350572362e-05,5.937715556640e-05,3.603597593486e-05,1.017207231863e-05,5.133737760642e-08,1.481688000000e-04
0.134,9.858854196343e-05,1.974661187966e-05,1.894386937868e-08,1.657760960667e-05,4.610558479993e-05,6.398645261120e-05,5.773522405603e-05,3.284402974280e-05,7.678836672547e-06,5.372090823337e-07,1.481688000000e-04
0.136,9.792652252341e-05,1.876097583344e-05,9.043659982037e-08,1.803528051835e-05,4.789984548078e-05,6.442585239009e-05,5.590694118505e-05,2.964879665631e-05,5.493879161746e-06,1.531400607800e-06,1.481688000000e-04
0.138,9.726683625129e-05,1.780201792473e-05,2.140981594569e-07,1.952454805128e-05,4.963030716795e-05,6.469015511943e-05,5.390622833344e-05,2.648115364165e-05,3.644779862057e-06,3.022003371408e-06,1.481688000000e-04
0.140,9.660948503800e-05,1.686965871244e-05,3.888204589577e-07,2.104143514440e-05,5.129094833094e-05,6.477872007204e-05,5.174817644655e-05,2.337167222963e-05,2.155151201168e-06,4.989853067103e-06,1.481688000000e-04
0.142,9.595447077296e-05,1.596381529010e-05,6.134722406209e-07,2.258197099217e-05,5.287605096296e-05,6.469181198065e-05,4.944893777080e-05,2.035034179016e-05,1.044368899039e-06,7.408809752959e-06,1.481688000000e-04
0.144,9.530179534331e-05,1.508440125809e-05,8.868996899820e-07,2.414219685796e-05,5.438021467208e-05,6.443059329578e-05,4.702561111014e-05,1.744629877364e-05,3.273519777618e-07,1.024613766476e-05,1.481688000000e-04
0.146,9.465146063319e-05,1.423132669755e-05,1.207927076209e-06,2.571817190173e-05,5.579836989144e-05,6.399711248250e-05,4.449612134118e-05,1.468756426638e-05,1.439426161456e-08,1.346297924588e-05,1.481688000000e-04
0.148,9.400346852292e-05,1.340449814606e-05,1.575357420571e-06,2.730597901037e-05,5.712579016396e-05,6.339428840226e-05,4.187909396359e-05,1.210079213597e-05,1.110492065808e-07,1.701491655241e-05,1.481688000000e-04
0.150,9.335782088829e-05,1.260381857503e-05,1.987973192252e-06,2.890173061900e-05,5.835810345998e-05,6.262589084496e-05,3.919372549615e-05,9.711029950552e-06,6.180692959428e-07,2.085261195785e-05,1.481688000000e-04
0.152,9.271451959981e-05,1.182918736887e-05,2.444537030739e-06,3.050157451158e-05,5.949130248937e-05,6.169651729464e-05,3.645965055702e-05,7.541494744686e-06,1.531400621717e-06,2.492251896180e-05,1.481688000000e-04
0.154,9.207356652194e-05,1.108050030591e-05,2.943792494013e-06,3.210169958925e-05,6.052175397260e-05,6.061156603030e-05,3.369680648965e-05,5.613365574970e-06,2.842232647604e-06,2.916765291714e-05,1.481688000000e-04
0.156,9.143496351237e-05,1.035764954097e-05,3.484464831736e-06,3.369834159470e-05,6.144620683897e-05,5.937720568099e-05,3.092529641261e-05,3.945594661726e-06,4.537102524909e-06,3.352841064526e-05,1.481688000000e-04
0.158,9.079871242128e-05,9.660523589816e-06,4.065261782592e-06,3.528778878131e-05,6.226179932328e-05,5.800034137133e-05,2.816525158294e-05,2.554738750136e-06,6.598052715681e-06,3.794342721994e-05,1.481688000000e-04
0.160,9.016481509059e-05,8.989007315226e-06,4.684874394962e-06,3.686638751556e-05,6.296606493596e-05,5.648857760976e-05,2.543669396766e-05,1.454812146912e-06,9.002840074110e-06,4.235045767845e-05,1.481688000000e-04
0.162,8.953327335321e-05,8.342981914870e-06,5.341977870024e-06,3.843054780152e-05,6.355693728516e-05,5.485017808797e-05,2.275939991749e-05,6.571626982555e-07,1.172519395492e-05,4.668727106958e-05,1.481688000000e-04
0.164,8.890408903239e-05,7.722324910898e-06,6.035232426426e-06,3.997674871633e-05,6.403275373302e-05,5.309402257421e-05,2.015276583022e-05,1.703717732367e-07,1.473512036274e-05,5.089254407879e-05,1.481688000000e-04
0.166,8.827726394090e-05,7.126910141264e-06,6.763284185590e-06,4.150154374584e-05,6.439225787204e-05,5.122956109770e-05,1.763567667839e-05,1.791056943693e-10,1.799924863540e-05,5.490674148170e-05,1.481688000000e-04
0.168,8.765279988036e-05,6.556607752781e-06,7.524766076746e-06,4.300156600953e-05,6.463460081119e-05,4.926676563415e-05,1.522637825769e-05,1.494331290254e-07,2.148121667317e-05,5.867297087012e-05,1.481688000000e-04
0.170,8.703069864052e-05,6.011284195900e-06,8.318298760727e-06,4.447353336446e-05,6.475934126543e-05,4.721607951446e-05,1.294235398835e-05,6.180672138791e-07,2.514209028987e-05,6.213779946491e-05,1.481688000000e-04
0.172,8.641096199854e-05,5.490802221219e-06,9.142491571573e-06,4.591425337773e-05,6.476644444577e-05,4.508836478984e-05,1.080020707206e-05,1.403101990704e-06,2.894081187615e-05,6.525202137438e-05,1.481688000000e-04
0.174,8.579359171829e-05,4.995020877698e-06,9.995943474970e-06,4.732062815762e-05,6.465627975120e-05,4.289484779632e-05,8.815548771982e-06,2.498673709371e-06,3.283467323458e-05,6.797136436573e-05,1.481688000000e-04
0.176,8.517858954960e-05,4.523795512594e-06,1.087724404251e-05,4.868965903360e-05,6.442961726738e-05,4.064706317051e-05,7.002893543349e-06,3.896088358721e-06,3.677980717306e-05,7.025712608146e-05,1.481688000000e-04
0.178,8.456595722764e-05,4.076977773102e-06,1.178497444078e-05,5.001845107578e-05,6.408762308104e-05,3.835679657589e-05,5.375561696984e-06,5.583901041960e-06,4.073169223253e-05,7.207673064037e-05,1.481688000000e-04
0.180,8.395569647213e-05,3.654415609695e-06,1.271770843427e-05,5.130421744460e-05,6.363185342260e-05,3.603602640537e-05,3.945590228692e-06,7.548019881238e-06,4.464566477750e-05,7.340419769840e-05,1.481688000000e-04
0.182,8.334780898673e-05,3.255953281164e-06,1.367401340101e-05,5.254428356211e-05,6.306424765345e-05,3.369686473074e-05,2.723652393605e-06,9.771833508643e-06,4.847743259654e-05,7.422051729341e-05,1.481688000000e-04
0.184,8.274229645828e-05,2.881431361336e-06,1.465245135997e-05,5.373609109616e-05,6.238712011803e-05,3.135149777364e-05,1.718986546956e-06,1.223636099298e-05,5.218358414497e-05,7.451392514117e-05,1.481688000000e-04
0.186,8.213916055615e-05,2.530686747486e-06,1.565158000906e-05,5.487720174958e-05,6.160315088429e-05,2.901212617475e-05,9.393347115984e-07,1.492042285398e-05,5.572208761352e-05,7.428007446873e-05,1.481688000000e-04
0.188,8.153840293155e-05,2.203552670410e-06,1.666995377284e-05,5.596530084653e-05,6.071537539997e-05,2.669090533956e-05,3.908912684091e-07,1.780083162994e-05,5.905277412503e-05,7.352210194590e-05,1.481688000000e-04
0.190,8.094002521685e-05,1.899858706170e-06,1.770612485857e-05,5.699820070865e-05,5.972717309546e-05,2.439988613840e-05,7.826209882041e-08,2.085260029226e-05,6.213779954353e-05,7.225058678422e-05,1.481688000000e-04
0.192,8.034402902490e-05,1.619430789489e-06,1.875864431991e-05,5.797384381418e-05,5.864225496727e-05,2.215095623711e-05,4.434439673733e-09,2.404916664373e-05,6.494207962579e-05,7.048340359492e-05,1.481688000000e-04
0.194,7.975041594837e-05,1.362091228800e-06,1.982606312678e-05,5.889030573343e-05,5.746465017980e-05,1.995578233202e-05,1.707576397614e-07,2.736263169606e-05,6.743369355064e-05,6.824547111060e-05,1.481688000000e-04
0.196,7.915918755906e-05,1.127658722926e-06,2.090693324056e-05,5.974579783461e-05,5.619869172577e-05,1.782575355856e-05,5.769349353294e-07,3.076400989991e-05,6.958425122328e-05,6.556840035850e-05,1.481688000000e-04
0.198,7.857034540728e-05,9.159483793867e-07,2.199980869343e-05,6.053866975430e-05,5.484900118910e-05,1.577192633738e-05,1.221026288923e-06,3.422348899609e-05,7.136922016584e-05,6.249004730520e-05,1.481688000000e-04
0.200,7.798389102114e-05,7.267717343267e-07,2.310324667078e-05,6.126741162740e-05,5.342047265672e-05,1.380497091553e-05,2.099462262755e-06,3.771069717237e-05,7.276820826732e-05,5.905397635290e-05,1.481688000000e-04
0.202,7.739982590593e-05,5.599367740421e-07,2.421580859547e-05,6.193065607185e-05,5.191825582853e-05,1.193511985181e-05,3.207068824753e-06,4.119497514661e-05,7.376519917030e-05,5.530884233667e-05,1.481688000000e-04
0.204,7.681815154344e-05,4.152479581049e-07,2.533606121300e-05,6.252717992392e-05,5.034773837755e-05,1.017211868678e-05,4.537102913079e-06,4.464565075393e-05,7.434873761221e-05,5.130769983268e-05,1.481688000000e-04
0.206,7.623886939135e-05,2.925062440674e-07,2.646257767640e-05,6.305590572016e-05,4.871452761424e-05,8.525179027332e-06,6.081298513695e-06,4.803231359433e-05,7.451206261084e-05,4.710724962189e-05,1.481688000000e-04
0.208,7.566198088256e-05,1.915091137354e-07,2.759393862968e-05,6.351590292288e-05,4.702443151192e-05,7.002934264660e-06,7.829922935966e-06,5.132508729748e-05,7.425318697826e-05,4.276703304856e-05,1.481688000000e-04
0.210,7.508748742456e-05,1.120506009972e-07,2.872873328884e-05,6.390638888632e-05,4.528343915149e-05,5.613398131718e-06,9.771842903760e-06,5.449489698340e-05,7.357492226034e-05,3.834858575447e-05,1.481688000000e-04
0.212,7.451539039877e-05,5.392132119538e-08,2.986556051922e-05,6.422672956122e-05,4.349770064629e-05,4.363926293273e-06,1.189460001455e-05,5.751372954083e-05,7.248484882124e-05,3.391456284771e-05,1.481688000000e-04
0.214,7.394569115997e-05,1.690850202658e-08,3.100302990826e-05,6.447643993602e-05,4.167350660910e-05,3.261181147056e-06,1.418449505701e-05,6.035488440980e-05,7.099523141833e-05,2.952784797168e-05,1.481688000000e-04
0.216,7.337839103560e-05,7.960159558680e-10,3.213976283232e-05,6.465518421346e-05,3.981726722500e-05,2.311099999498e-06,1.662668061889e-05,6.299321263970e-05,6.912288123424e-05,2.525065896839e-05,1.481688000000e-04
0.218,7.281349132521e-05,5.364414129962e-09,3.327439351678e-05,6.476277572179e-05,3.793549099504e-05,1.518866763550e-06,1.920526136231e-05,6.540534209871e-05,6.688896594409e-05,2.114366287858e-05,1.481688000000e-04
0.220,7.225099329977e-05,3.039096177468e-08,3.440557008800e-05,6.479917656035e-05,3.603476321692e-05,8.888873094770e-07,2.190340129262e-05,6.756988683400e-05,6.431876998776e-05,1.726511288793e-05,1.481688000000e-04
0.222,7.169089820111e-05,7.564967506050e-08,3.553195561644e-05,6.476449697984e-05,3.412172426941e-05,4.247685821891e-07,2.470343730085e-05,6.946763872327e-05,6.144140778535e-05,1.367001951551e-05,1.481688000000e-04
0.224,7.113320724130e-05,1.409113594202e-07,3.665222914946e-05,6.465899449801e-05,3.220304776822e-05,1.293015809083e-07,2.758699821849e-05,7.108173971585e-05,5.828949317055e-05,1.040936785320e-05,1.481688000000e-04
0.226,7.057792160203e-05,2.259436493019e-07,3.776508673315e-05,6.448307275211e-05,3.028541866142e-05,4.448278651135e-09,3.053512858657e-05,7.239783313406e-05,5.489876881534e-05,7.529392008369e-06,1.481688000000e-04
0.228,7.002504243401e-05,3.305110493401e-07,3.886924242184e-05,6.423728008993e-05,2.837551133252e-05,5.133254037674e-08,3.352841631024e-05,7.340419269225e-05,5.130769987609e-05,5.070917087790e-06,1.481688000000e-04
0.230,6.947457085638e-05,4.543749769284e-07,3.996342927441e-05,6.392230790171e-05,2.647996777963e-05,2.702350797052e-07,3.654712334435e-05,7.409182808840e-05,4.755703649865e-05,3.068778098415e-06,1.481688000000e-04
0.232,6.892650795614e-05,5.972938061738e-07,4.104640033634e-05,6.353898869572e-05,2.460537593871e-05,6.605924749847e-07,3.957131853552e-05,7.445456623204e-05,4.368935017508e-05,1.551324045627e-06,1.481688000000e-04
0.234,6.838085478751e-05,7.590229132162e-07,4.211692960652e-05,6.308829392093e-05,2.275824821853e-05,1.221000246254e-06,4.258101173236e-05,7.448910738843e-05,3.974854924264e-05,5.400142960565e-07,1.481688000000e-04
0.236,6.783761237141e-05,9.393147228936e-07,4.317381298775e-05,6.257133154049e-05,2.094500031447e-05,1.949219975400e-06,4.555628826700e-05,7.419505574175e-05,3.577937905340e-05,4.911295832402e-08,1.481688000000e-04
0.238,6.729678169482e-05,1.137918756734e-06,4.421586922007e-05,6.198934336031e-05,1.917193036716e-05,2.842190432657e-06,4.847744290931e-05,7.357492410772e-05,3.182691251749e-05,8.548563926456e-08,1.481688000000e-04
0.240,6.675836371025e-05,1.354581682251e-06,4.524194079590e-05,6.134370211762e-05,1.744519853114e-05,3.896042653599e-06,5.132511239832e-05,7.263411275528e-05,2.793603683246e-05,6.485014754388e-07,1.481688000000e-04
