x,RFS_mode1,RFS_mode2,RFS_mode3,RFS_mode4,RFS_mode5,RFS_mode6,RFS_mode7,RFS_mode8,RFS_mode9,RFS_mode10,severity
0.152,8.135247188503e-04,1.037953534142e-04,2.144962093570e-05,2.676364493516e-04,5.220071822688e-04,5.413568673258e-04,3.199156625824e-04,6.617294053147e-05,1.343729402479e-05,2.186829562290e-04,1.300109000000e-03
0.154,8.079006680034e-04,9.722598935954e-05,2.583034428030e-05,2.816767669798e-04,5.310488917745e-04,5.318369488049e-04,2.956730525485e-04,4.925454687025e-05,2.493920613006e-05,2.559319375365e-04,1.300109000000e-03
0.156,8.022972378605e-04,9.088332622700e-05,3.057448051090e-05,2.956865223471e-04,5.391605150828e-04,5.210060383880e-04,2.713544025038e-04,3.462067000652e-05,3.981086319493e-05,2.941954610930e-04,1.300109000000e-03
0.158,7.967144446558e-04,8.476638579669e-05,3.567069066433e-05,3.096331466859e-04,5.463169415990e-04,5.089247251779e-04,2.471363544164e-04,2.241658730920e-05,5.789469657668e-05,3.329350795815e-04,1.300109000000e-03
0.160,7.911523045513e-04,7.887415779564e-05,4.110748932812e-05,3.234845811430e-04,5.524965290791e-04,4.956597350296e-04,2.231945912878e-04,1.276526748890e-05,7.899553351252e-05,3.716046237930e-04,1.300109000000e-03
0.162,7.856108336301e-04,7.320559979132e-05,4.687325203835e-05,3.372093252539e-04,5.576811459421e-04,4.812835778097e-04,1.997026409563e-04,5.766282364886e-06,1.028828618950e-04,4.096580474635e-04,1.300109000000e-03
0.164,7.800900478901e-04,6.775963710027e-05,5.295622286667e-05,3.507764846367e-04,5.618562033511e-04,4.658741691566e-04,1.768306973584e-04,1.494929268044e-06,1.292934990341e-04,4.465572683975e-04,1.300109000000e-03
0.166,7.745899632375e-04,6.253516271205e-05,5.934452218849e-05,3.641558178095e-04,5.650106769425e-04,4.495144284706e-04,1.547444669233e-04,1.571565168920e-09,1.579346336348e-04,4.817798940198e-04,1.300109000000e-03
0.168,7.691105954807e-04,5.753103722821e-05,6.602615462413e-05,3.773177820370e-04,5.671371181114e-04,4.322918549779e-04,1.336040476148e-04,1.311202870943e-06,1.884872059957e-04,5.148267211787e-04,1.300109000000e-03
0.170,7.636519603238e-04,5.274608881659e-05,7.298901714470e-05,3.902335781145e-04,5.682316547968e-04,4.142980838170e-04,1.135628479237e-04,5.423238545288e-06,2.206095876100e-04,5.452289032814e-04,1.300109000000e-03
0.172,7.582140733607e-04,4.817911318056e-05,8.022090733425e-05,4.028751939994e-04,5.682939817421e-04,3.956284241929e-04,9.476655285220e-05,1.231153607259e-05,2.539415179680e-04,5.725546826122e-04,1.300109000000e-03
0.174,7.527969500682e-04,4.382887354344e-05,8.770953179954e-05,4.152154472019e-04,5.673273402434e-04,3.763813817324e-04,7.735214362533e-05,2.192464390355e-05,2.881082534538e-04,5.964155919071e-04,1.300109000000e-03
0.176,7.474006058006e-04,3.969410064793e-05,9.544251471876e-05,4.272280258497e-04,5.653384874271e-04,3.566581672494e-04,6.144697751315e-05,3.418627632787e-05,3.227248808384e-04,6.164720368434e-04,1.300109000000e-03
0.178,7.420250557828e-04,3.577349277047e-05,1.034074065203e-04,4.388875283439e-04,5.623376551357e-04,3.365621941967e-04,4.716793375059e-05,4.899600995460e-05,3.574007460190e-04,6.324381799415e-04,1.300109000000e-03
0.180,7.366703151047e-04,3.206571575059e-05,1.115916926827e-04,4.501695015258e-04,5.583384985327e-04,3.161985671333e-04,3.462063110880e-05,6.623019542425e-05,3.917439473641e-04,6.440860563457e-04,1.300109000000e-03
0.182,7.313363987151e-04,2.856940303506e-05,1.199828026466e-04,4.610504772776e-04,5.533580345692e-04,2.956735635857e-04,2.389872219926e-05,8.574307608004e-05,4.253658423073e-04,6.512488629038e-04,1.300109000000e-03
0.184,7.260233214150e-04,2.528315573694e-05,1.285681188290e-04,4.715080074816e-04,5.474165704894e-04,2.750941117090e-04,1.508326908618e-05,1.073681035024e-04,4.578855157032e-04,6.538233737559e-04,1.300109000000e-03
0.186,7.207310978526e-04,2.220554270931e-05,1.373349857325e-04,4.815206972686e-04,5.405376225833e-04,2.545672661783e-04,8.242204246518e-06,1.309194380752e-04,4.889341589128e-04,6.517714480880e-04,1.300109000000e-03
0.188,7.154597425162e-04,1.933510063370e-05,1.462707191369e-04,4.910682364863e-04,5.327478254253e-04,2.341996847522e-04,3.429880353219e-06,1.561936211238e-04,5.181593096179e-04,6.451206086489e-04,1.300109000000e-03
0.190,7.102092697292e-04,1.667033412310e-05,1.553626153668e-04,5.001314293233e-04,5.240768318699e-04,2.140971079438e-04,6.867117708674e-07,1.829714036516e-04,5.452289039713e-04,6.339636828634e-04,1.300109000000e-03
0.192,7.049796936435e-04,1.420971583958e-05,1.645979606241e-04,5.086922220292e-04,5.145572041026e-04,1.943638442268e-04,3.891004671549e-08,2.110197153248e-04,5.698350948391e-04,6.184575117325e-04,1.300109000000e-03
0.194,6.997710282341e-04,1.195168662622e-05,1.739640403762e-04,5.167337286715e-04,5.042242960772e-04,1.751022631749e-04,1.498315058721e-06,2.400937561196e-04,5.916977925746e-04,5.988207449890e-04,1.300109000000e-03
0.196,6.945832872928e-04,9.894655653579e-06,1.834481487901e-04,5.242402548779e-04,4.931161276929e-04,1.564122989001e-04,5.062322849589e-06,2.699391919687e-04,6.105678879335e-04,5.753307539893e-04,1.300109000000e-03
0.198,6.894164844226e-04,8.037000580257e-06,1.930375982029e-04,5.311973195139e-04,4.812732510958e-04,1.383909661047e-04,1.071391053626e-05,3.002944348285e-04,6.262301203802e-04,5.483197063884e-04,1.300109000000e-03
0.200,6.842706330321e-04,6.377067727779e-06,2.027197286197e-04,5.375916742491e-04,4.687386095133e-04,1.211318910056e-04,1.842175804196e-05,3.308929868506e-04,6.385055590801e-04,5.181698585815e-04,1.300109000000e-03
0.202,6.791457463294e-04,4.913172269487e-06,2.124819172272e-04,5.434113209725e-04,4.555573890521e-04,1.047248593187e-04,2.814046575717e-05,3.614658277781e-04,6.472536683033e-04,4.853081330313e-04,1.300109000000e-03
0.204,6.740418373166e-04,3.643598433434e-06,2.223115879158e-04,5.486455270186e-04,4.417768639167e-04,8.925538341233e-05,3.981086660093e-05,3.917438243142e-04,6.523739337045e-04,4.502000577838e-04,1.300109000000e-03
0.206,6.689589187840e-04,2.566599719160e-06,2.321962207988e-04,5.532848381706e-04,4.274462355235e-04,7.480429064719e-05,5.336043032907e-05,4.214601400214e-04,6.538070309600e-04,4.133431545552e-04,1.300109000000e-03
0.208,6.638970033047e-04,1.680399128220e-06,2.421233617192e-04,5.573210894140e-04,4.126164660072e-04,6.144733482280e-05,6.870375732513e-05,4.503526243125e-04,6.515355234646e-04,3.752598696199e-04,1.300109000000e-03
0.210,6.588561032286e-04,9.831894083768e-07,2.520806317350e-04,5.607474134137e-04,3.973401066338e-04,4.925483253984e-05,8.574315851761e-05,4.781661592872e-04,6.455840811626e-04,3.364901482407e-04,1.300109000000e-03
0.212,6.538362306771e-04,4.731333113179e-07,2.620557365726e-04,5.635582466964e-04,3.816711216501e-04,3.829132617137e-05,1.043693174968e-04,5.046549435481e-04,6.360192180549e-04,2.975837584523e-04,1.300109000000e-03
0.214,6.488373975378e-04,1.483638637910e-07,2.720364760394e-04,5.657493335222e-04,3.656647081171e-04,2.861527501011e-05,1.244620303605e-04,5.295846926960e-04,6.229485514093e-04,2.590924735748e-04,1.300109000000e-03
0.216,6.438596154582e-04,6.984652020990e-09,2.820107533851e-04,5.673177274337e-04,3.493771122843e-04,2.027877602604e-05,1.458910183031e-04,5.527347369473e-04,6.065195911593e-04,2.215622248458e-04,1.300109000000e-03
0.218,6.389028958413e-04,4.707011928349e-08,2.919665846028e-04,5.682617904774e-04,3.328654430762e-04,1.332731552859e-05,1.685168074824e-04,5.738999972370e-04,5.869180733367e-04,1.855253359777e-04,1.300109000000e-03
0.220,6.339672498392e-04,2.666658764998e-07,3.018921076606e-04,5.685811900934e-04,3.161874832704e-04,7.799552881827e-06,1.921916702514e-04,5.928928222531e-04,5.643658565772e-04,1.514929502812e-04,1.300109000000e-03
0.222,6.290526883484e-04,6.637890257142e-07,3.117755916531e-04,5.682768936778e-04,2.994014989537e-04,3.727137269258e-06,2.167606214383e-04,6.095446700849e-04,5.391184057265e-04,1.199477582480e-04,1.300109000000e-03
0.224,6.241592220041e-04,1.236428496313e-06,3.216054458649e-04,5.673511608234e-04,2.825660478514e-04,1.134558348674e-06,2.420624629938e-04,6.237076195544e-04,5.114618912786e-04,9.133712920839e-05,1.300109000000e-03
0.226,6.192868611752e-04,1.982545393836e-06,3.313702287360e-04,5.658075332504e-04,2.657397871244e-04,3.903147699683e-08,2.679308700047e-04,6.352556978128e-04,4.817099377585e-04,6.606674491937e-05,1.300109000000e-03
0.228,6.144356159585e-04,2.900073361238e-06,3.410586567200e-04,5.636508224433e-04,2.489812812347e-04,4.504180214503e-07,2.941955108005e-04,6.440860124191e-04,4.502000581647e-04,4.449482579389e-05,1.300109000000e-03
0.230,6.096054961741e-04,3.986918952434e-06,3.506596130260e-04,5.608870950145e-04,2.323488104784e-04,2.371181107226e-06,3.206831936555e-04,6.501196778551e-04,4.172898151650e-04,2.692703203881e-05,1.300109000000e-03
0.232,6.047965113597e-04,5.240962017987e-06,3.601621562359e-04,5.575236558183e-04,2.159001807823e-04,5.796376983953e-06,3.472190324137e-04,6.533025282608e-04,3.833527528520e-04,1.361211235858e-05,1.300109000000e-03
0.234,6.000086707656e-04,6.660056102759e-06,3.695555287875e-04,5.535690288458e-04,1.996925353593e-04,1.071368202453e-05,3.736276232401e-04,6.536056100722e-04,3.487741454834e-04,4.738362235719e-06,1.300109000000e-03
0.236,5.952419833499e-04,8.242028855376e-06,3.788291653147e-04,5.490329359337e-04,1.837821688091e-04,1.710345520107e-05,3.997342246311e-04,6.510254501984e-04,3.139466117141e-04,4.309422707998e-07,1.300109000000e-03
0.238,5.904964577730e-04,9.984682449329e-06,3.879727008374e-04,5.439262733236e-04,1.682243442460e-04,2.493883571448e-05,4.253659327968e-04,6.455840973724e-04,2.792656443610e-04,7.500948173881e-07,1.300109000000e-03
0.240,5.857721023924e-04,1.188579401554e-05,3.969759787905e-04,5.382610861155e-04,1.530731140235e-04,3.418587528770e-05,4.503528445602e-04,6.373289363223e-04,2.451251067040e-04,5.690284356297e-06,1.300109000000e-03
