x,RFS_mode1,RFS_mode2,RFS_mode3,RFS_mode4,RFS_mode5,RFS_mode6,RFS_mode7,RFS_mode8,RFS_mode9,RFS_mode10,severity
0.524,3.638538627285e-06,1.938357832213e-05,8.694635782574e-07,1.736644660179e-05,2.054828645076e-06,1.566257236714e-05,4.142797639214e-06,1.332620347886e-05,6.682683516788e-06,1.063464882997e-05,3.738699000000e-05
0.526,3.585922222447e-06,1.939047471873e-05,9.988279704846e-07,1.714727350985e-05,2.396617545820e-06,1.517170868793e-05,4.793668660710e-06,1.251263804217e-05,7.652995738172e-06,9.522929782675e-06,3.738699000000e-05
0.528,3.533808707295e-06,1.939406596087e-05,1.136763971554e-06,1.691295973962e-05,2.760544934759e-06,1.465303889547e-05,5.474910894931e-06,1.167097125861e-05,8.642613012144e-06,8.408702855001e-06,3.738699000000e-05
0.530,3.482196210500e-06,1.939435948654e-05,1.283160182625e-06,1.666395513496e-05,3.145440997644e-06,1.410903989308e-05,6.181982583583e-06,1.080867384227e-05,9.640255177457e-06,7.307828834558e-06,3.738699000000e-05
0.532,3.431082845611e-06,1.939136387792e-05,1.437896922549e-06,1.640073814537e-05,3.550068847505e-06,1.354230945146e-05,6.910169742267e-06,9.933399640446e-06,1.063455059494e-05,6.235978423951e-06,3.738699000000e-05
0.534,3.380466711125e-06,1.938508885399e-05,1.600846349566e-06,1.612381491449e-05,3.973128477260e-06,1.295555379831e-05,7.654617593620e-06,9.052917705451e-06,1.161416579442e-05,5.208409153143e-06,3.738699000000e-05
0.536,3.330345890558e-06,1.937554526282e-05,1.771872590996e-06,1.583371831505e-05,4.413260914390e-06,1.235157469027e-05,8.410362939988e-06,8.175043328869e-06,1.256793461162e-05,4.239748265831e-06,3.738699000000e-05
0.538,3.280718452524e-06,1.936274507346e-05,1.950831880763e-06,1.553100693230e-05,4.869052564338e-06,1.173325602862e-05,9.172367257662e-06,7.307568678351e-06,1.348498549840e-05,3.343784403483e-06,3.738699000000e-05
0.540,3.231582450807e-06,1.934670136746e-05,2.137572704640e-06,1.521626399762e-05,5.339039728830e-06,1.110355008239e-05,9.935550294542e-06,6.458193635997e-06,1.435486544846e-05,2.533271436156e-06,3.738699000000e-05
0.542,3.182935924439e-06,1.932742832997e-05,2.331935953042e-06,1.489009627465e-05,5.821713284646e-06,1.046546338531e-05,1.069482394498e-05,5.634457452398e-06,1.516765910596e-05,1.819746789657e-06,3.738699000000e-05
0.544,3.134776897783e-06,1.930494124049e-05,2.533755081221e-06,1.455313289998e-05,6.315523507913e-06,9.822042373430e-06,1.144512617752e-05,4.843671829491e-06,1.591410181886e-05,1.213367334024e-06,3.738699000000e-05
0.546,3.087103380608e-06,1.927925646324e-05,2.742856276700e-06,1.420602418054e-05,6.818885028547e-06,9.176358832302e-06,1.218145478798e-05,4.092856024375e-06,1.658568523161e-05,7.227647176886e-07,3.738699000000e-05
