x,RFS_mode1,RFS_mode2,RFS_mode3,RFS_mode4,RFS_mode5,RFS_mode6,RFS_mode7,RFS_mode8,RFS_mode9,RFS_mode10,severity
0.078,6.845490264695e-03,3.385890152134e-03,1.326569391507e-03,2.226932586854e-04,2.564022501646e-05,5.245339051358e-04,1.438471072699e-03,2.455581123916e-03,3.287181200828e-03,3.720417854043e-03,8.590945000000e-03
0.080,6.803361475317e-03,3.284306064183e-03,1.226132045481e-03,1.705377156568e-04,5.248571513137e-05,6.353720284718e-04,1.609209748978e-03,2.637829673440e-03,3.420913952829e-03,3.751672579824e-03,8.590945000000e-03
0.082,6.761365045421e-03,3.184325874639e-03,1.129888169067e-03,1.256055849819e-04,8.828637790792e-05,7.536445061619e-04,1.781316922418e-03,2.811174268929e-03,3.533732501221e-03,3.752551061012e-03,8.590945000000e-03
0.084,6.719501068333e-03,3.085949545402e-03,1.037817765271e-03,8.776961011333e-05,1.326345244178e-04,8.784682740272e-04,1.953373333431e-03,2.973922018083e-03,3.624367359173e-03,3.723253972125e-03,8.590945000000e-03
0.086,6.677769638611e-03,2.989176922632e-03,9.498992964830e-04,5.689630793985e-05,1.851103113235e-04,1.008953269760e-03,2.123992576181e-03,3.124511302213e-03,3.691838085045e-03,3.664439833430e-03,8.590945000000e-03
0.088,6.636170851990e-03,2.894007732413e-03,8.661096628876e-04,3.284604415436e-05,2.452825656459e-04,1.144205553783e-03,2.291828305923e-03,3.261522480933e-03,3.735460170695e-03,3.577210484844e-03,8.590945000000e-03
0.090,6.594704805336e-03,2.800441576525e-03,7.864241830505e-04,1.547312386227e-05,3.127096577760e-04,1.283330483011e-03,2.455581261245e-03,3.383687503681e-03,3.754848852510e-03,3.463090712595e-03,8.590945000000e-03
0.092,6.553371596598e-03,2.708477928293e-03,7.108165766851e-04,4.625897177171e-06,3.869404197134e-04,1.425435921771e-03,2.614006052649e-03,3.489898337899e-03,3.749919789890e-03,3.324002293619e-03,8.590945000000e-03
0.094,6.512171324757e-03,2.618116128541e-03,6.392589496016e-04,1.468795271290e-07,4.675151053859e-04,1.569635473966e-03,2.765917670483e-03,3.579214134240e-03,3.720886591606e-03,3.162232802486e-03,8.590945000000e-03
0.096,6.471104089777e-03,2.529355381625e-03,5.717217808374e-04,1.872886370779e-06,5.539663897798e-04,1.715051720467e-03,2.910197667098e-03,3.650867060299e-03,3.668255206441e-03,2.980399600628e-03,8.590945000000e-03
0.098,6.430169992559e-03,2.442194751575e-03,5.081739119701e-04,9.635181998314e-06,6.458204034973e-04,1.860819445733e-03,3.045799970269e-03,3.704266746175e-03,3.592815230336e-03,2.781409496766e-03,8.590945000000e-03
0.100,6.389369134890e-03,2.356633158317e-03,4.485825386074e-04,2.325964206923e-05,7.425977992548e-04,2.006088837697e-03,3.171756287361e-03,3.739003297509e-03,3.495628217481e-03,2.568414629559e-03,8.590945000000e-03
0.102,6.348701619394e-03,2.272669373995e-03,3.929132040520e-04,4.256692951547e-05,8.438148467388e-04,2.150028645089e-03,3.287181062465e-03,3.754848844290e-03,3.378013117106e-03,2.344765177939e-03,8.590945000000e-03
0.104,6.308167549489e-03,2.190302019391e-03,3.411297951349e-04,6.737268341604e-05,9.489845521552e-04,2.291829276591e-03,3.391275951661e-03,3.751757606765e-03,3.241528990600e-03,2.113959550378e-03,8.590945000000e-03
0.106,6.267767029332e-03,2.109529560434e-03,2.931945402093e-04,9.748772042702e-05,1.057617798736e-03,2.430705826477e-03,3.483333784805e-03,3.729864472942e-03,3.087955194789e-03,1.879592740943e-03,8.590945000000e-03
0.108,6.227500163778e-03,2.030350304809e-03,2.490680092968e-04,1.327182483295e-04,1.169224504397e-03,2.565901011765e-03,3.562741985634e-03,3.689482095389e-03,2.919269246269e-03,1.645303566838e-03,8.590945000000e-03
0.110,6.187367058327e-03,1.952762398659e-03,2.087091163748e-04,1.728660912367e-04,1.283314792711e-03,2.696688006309e-03,3.628985425575e-03,3.631096528234e-03,2.737622608365e-03,1.414721518798e-03,8.590945000000e-03
0.112,6.147367819081e-03,1.876763823388e-03,1.720751237927e-04,2.177289259823e-04,1.399400173286e-03,2.822373157775e-03,3.681648690444e-03,3.555361438216e-03,2.545314666169e-03,1.191413962039e-03,8.590945000000e-03
0.114,6.107502552694e-03,1.802352392552e-03,1.391216488037e-04,2.671005291907e-04,1.516994727659e-03,2.942298573972e-03,3.720417743098e-03,3.463090936386e-03,2.344765176086e-03,9.788344212535e-04,8.590945000000e-03
0.116,6.067771366326e-03,1.729525748862e-03,1.098026721956e-04,3.207710345134e-04,1.635616296747e-03,3.055844565657e-03,3.745080969151e-03,3.355251089314e-03,2.138485493908e-03,7.802726685752e-04,8.590945000000e-03
0.118,6.028174367596e-03,1.658281361266e-03,8.407054900418e-05,3.785271994968e-04,1.754787665953e-03,3.162431933610e-03,3.755529596956e-03,3.232950180457e-03,1.929048899725e-03,5.988073085731e-04,8.590945000000e-03
0.120,5.988711664538e-03,1.588616522150e-03,6.187602128948e-05,4.401526815288e-04,1.874037743971e-03,3.261524088491e-03,3.751757487262e-03,3.097427803510e-03,1.719060348532e-03,4.372615196444e-04,8.590945000000e-03
0.122,5.949383365548e-03,1.520528344615e-03,4.316823295540e-05,5.054283222979e-04,1.992902731413e-03,3.352628992841e-03,3.733860292117e-03,2.950042879981e-03,1.511125982268e-03,2.981625670759e-04,8.590945000000e-03
0.124,5.910189579346e-03,1.454013759872e-03,2.789474658930e-05,5.741324401806e-04,2.110927275374e-03,3.435300915368e-03,3.702033986836e-03,2.792260702896e-03,1.307822742083e-03,1.837056501861e-04,8.590945000000e-03
0.126,5.871130414923e-03,1.389069514728e-03,1.600156229835e-05,6.460411299613e-04,2.227665606122e-03,3.509141988607e-03,3.656572783030e-03,2.625639117246e-03,1.111668418797e-03,9.572258508383e-05,8.590945000000e-03
0.128,5.832205981500e-03,1.325692169165e-03,7.433138516890e-06,7.209285692748e-04,2.342682652138e-03,3.573803561956e-03,3.597866434826e-03,2.451813955556e-03,9.250924748705e-04,3.565575655585e-05,8.590945000000e-03
0.130,5.793416388480e-03,1.263878094030e-03,2.132414757650e-06,7.985673311486e-04,2.455555129810e-03,3.628987343062e-03,3.526396954464e-03,2.272483853682e-03,7.504079627513e-04,4.537698381806e-06,8.590945000000e-03
0.132,5.754761745403e-03,1.203623468822e-03,4.083627789833e-08,8.787287020128e-04,2.565872604183e-03,3.674446321552e-03,3.442734757435e-03,2.089394577520e-03,5.897848523131e-04,2.976582029827e-06,8.590945000000e-03
0.134,5.716242161900e-03,1.144924279568e-03,1.098380630197e-06,9.611830045354e-04,2.673238517212e-03,3.709985470139e-03,3.347534261113e-03,1.904322995791e-03,4.452250643714e-04,3.114781033409e-05,8.590945000000e-03
0.136,5.677857747649e-03,1.087776316818e-03,5.243586065648e-06,1.045699924631e-03,2.777271180126e-03,3.735462219181e-03,3.241528964526e-03,1.719060837306e-03,3.185394881730e-04,8.879182658277e-05,8.590945000000e-03
0.138,5.639608612332e-03,1.032175173723e-03,1.241358175605e-05,1.132048841986e-03,2.877604726589e-03,3.750786701873e-03,3.125526040368e-03,1.535398373153e-03,2.113272384742e-04,1.752181616749e-04,8.590945000000e-03
0.140,5.601494865584e-03,9.781162442250e-04,2.254411979972e-05,1.219999163431e-03,2.973890023466e-03,3.755921768343e-03,3.000400473667e-03,1.355108165030e-03,1.249573826333e-04,2.893156538864e-04,8.590945000000e-03
0.142,5.563516616957e-03,9.255947213408e-04,3.556960897437e-05,1.309320658501e-03,3.065795536172e-03,3.750882768006e-03,2.867088784531e-03,1.179929020485e-03,6.055334032102e-05,4.295686885710e-04,8.590945000000e-03
0.144,5.525673975869e-03,8.746055955517e-04,5.142315019864e-05,1.399783796494e-03,3.153008145683e-03,3.735737100668e-03,2.726582375227e-03,1.011550294110e-03,1.898012831712e-05,5.940792200543e-04,8.590945000000e-03
0.146,5.487967051562e-03,8.251436532907e-04,7.003657366274e-05,1.491160084365e-03,3.235233914475e-03,3.710603537964e-03,2.579920544375e-03,8.515966707999e-04,8.345907495119e-07,7.805942562638e-04,8.590945000000e-03
0.148,5.450395953059e-03,7.772034755319e-04,9.134047758684e-05,1.583222404779e-03,3.312198798803e-03,3.675651317807e-03,2.428183213275e-03,7.016135630209e-04,6.438721417934e-06,9.865384094446e-04,8.590945000000e-03
0.150,5.412960789121e-03,7.307794364808e-04,1.152642685647e-04,1.675745353628e-03,3.383649304907e-03,3.631099015616e-03,2.272483411369e-03,5.630532487173e-04,3.583614990223e-05,1.209051044729e-03,8.590945000000e-03
0.152,5.375661668201e-03,6.858657023658e-04,1.417362034486e-04,1.768505576359e-03,3.449353086915e-03,3.577213197177e-03,2.113959569454e-03,4.372618700387e-04,8.879182738970e-05,1.445027493388e-03,8.590945000000e-03
0.154,5.338498698402e-03,6.424562303302e-04,1.706834327300e-04,1.861282102425e-03,3.509099484386e-03,3.514306859002e-03,1.953767670577e-03,3.254674055501e-04,1.647949119705e-04,1.691163740209e-03,8.590945000000e-03
0.156,5.301471987435e-03,6.005447674258e-04,2.020320453690e-04,1.953856677190e-03,3.562699997653e-03,3.442737663119e-03,1.793073309559e-03,2.287687200759e-04,2.630648169578e-04,1.944003945438e-03,8.590945000000e-03
0.158,5.264581642573e-03,5.601248497073e-04,2.357071150259e-04,2.046014090631e-03,3.609988699290e-03,3.362905974148e-03,1.633043712713e-03,1.481257868848e-04,3.825603500029e-04,2.199990121794e-03,8.590945000000e-03
0.160,5.227827770613e-03,5.211898014272e-04,2.716327476434e-04,2.137542502165e-03,3.650822580268e-03,3.275252707545e-03,1.474839769628e-03,8.435116663868e-05,5.219918358013e-04,2.455513256774e-03,8.590945000000e-03
0.162,5.191210477830e-03,4.837327343317e-04,3.097321303311e-04,2.228233760972e-03,3.685081829543e-03,3.180256998734e-03,1.319608128865e-03,3.810281649554e-05,6.798360814225e-04,2.706965150281e-03,8.590945000000e-03
0.164,5.154729869935e-03,4.477465470575e-04,3.499275814992e-04,2.317883721140e-03,3.712670046049e-03,3.078433703747e-03,1.168473409012e-03,9.878291066870e-06,8.543540111323e-04,2.950790227706e-03,8.590945000000e-03
0.166,5.118386052035e-03,4.132239246288e-04,3.921406021900e-04,2.406292551034e-03,3.733514382275e-03,2.970330742805e-03,1.022530575815e-03,1.038469076832e-08,1.043610767368e-03,3.183536589339e-03,8.590945000000e-03
0.168,5.082179128590e-03,3.801573380544e-04,4.362919285517e-04,2.493265036241e-03,3.747565618847e-03,2.856526298997e-03,8.828375350344e-04,8.664251803588e-06,1.245498046635e-03,3.401905568053e-03,8.590945000000e-03
0.170,5.046109203370e-03,3.485390440251e-04,4.823015854010e-04,2.578610875500e-03,3.754798169706e-03,2.737625884966e-03,7.504079892964e-04,3.583602918252e-05,1.457758413818e-03,3.602799088769e-03,8.590945000000e-03
0.172,5.010176379417e-03,3.183610847113e-04,5.300889408185e-04,2.662144969009e-03,3.755210017758e-03,2.614259291089e-03,6.262046054545e-04,8.135297060873e-05,1.678011316035e-03,3.783364154708e-03,8.590945000000e-03
0.174,4.974380759001e-03,2.896152876595e-04,5.795727617189e-04,2.743687698541e-03,3.748822581051e-03,2.487077429267e-03,5.111325369775e-04,1.448750911808e-04,1.903780497995e-03,3.941033826561e-03,8.590945000000e-03
0.176,4.938722443579e-03,2.622932657884e-04,6.306712703401e-04,2.823065198790e-03,3.735680509764e-03,2.356749086916e-03,4.060333435363e-04,2.258983052094e-04,2.132522504970e-03,4.073564110824e-03,8.590945000000e-03
0.178,4.903201533757e-03,2.363864174843e-04,6.833022015914e-04,2.900109619415e-03,3.715851414535e-03,2.223957606187e-03,3.116793473585e-04,3.237590284656e-04,2.361655947316e-03,4.179066231968e-03,8.590945000000e-03
0.180,4.867818129247e-03,2.118859267945e-04,7.373828612019e-04,2.974659377241e-03,3.689425526842e-03,2.089397503841e-03,2.287684630450e-04,4.376402026514e-04,2.588591191883e-03,4.256033828958e-03,8.590945000000e-03
0.182,4.832572328827e-03,1.887827637198e-04,7.928301846094e-04,3.046559398109e-03,3.656515292404e-03,1.953771047442e-03,1.579195344268e-04,5.665786874289e-04,2.810760140988e-03,4.303364689052e-03,8.590945000000e-03
0.184,4.797464230302e-03,1.670676846037e-04,8.495607965283e-04,3.115661347882e-03,3.617254898753e-03,1.817784803825e-03,9.966820869602e-05,7.094739532940e-04,3.025645758704e-03,4.320376709684e-03,8.590945000000e-03
0.186,4.762493930464e-03,1.467312326204e-04,9.074910711362e-04,3.181823852151e-03,3.571799738363e-03,1.682146175850e-03,5.446337450214e-05,8.650979971176e-04,3.230811007263e-03,4.306817861498e-03,8.590945000000e-03
0.188,4.727661525050e-03,1.277637383585e-04,9.665371928164e-04,3.244912704166e-03,3.520325808912e-03,1.547559943607e-03,2.266418698054e-05,1.032106391407e-03,3.423926863183e-03,4.262870011106e-03,8.590945000000e-03
0.190,4.692967108707e-03,1.101553205025e-04,1.026615217395e-03,3.304801060594e-03,3.463029052463e-03,1.414724826153e-03,4.537698804004e-06,1.209050368349e-03,3.602799093328e-03,4.189146549618e-03,8.590945000000e-03
0.192,4.658410774949e-03,9.389588660907e-05,1.087641133808e-03,3.361369624686e-03,3.400124635549e-03,1.284330079817e-03,2.571123431037e-07,1.394389830599e-03,3.765393485341e-03,4.086683861223e-03,8.590945000000e-03
0.194,4.623992616121e-03,7.897513397963e-05,1.149530926138e-03,3.414506816476e-03,3.331846172331e-03,1.157052148944e-03,9.900663915212e-06,1.586507172604e-03,3.909859244594e-03,3.956926753880e-03,8.590945000000e-03
0.196,4.589712723357e-03,6.538255062756e-05,1.212200635952e-03,3.464108929669e-03,3.258444893176e-03,1.033551384672e-03,3.345114692157e-05,1.783721789132e-03,4.034550290786e-03,3.801708060117e-03,8.590945000000e-03
0.198,4.555571186545e-03,5.310741633968e-05,1.275566424887e-03,3.510080274878e-03,3.180188761200e-03,9.144688470752e-04,7.079607644585e-05,1.984305141660e-03,4.138044211316e-03,3.623222699019e-03,8.590945000000e-03
0.200,4.521568094286e-03,4.213880383155e-05,1.339544637401e-03,3.552333308924e-03,3.097361539459e-03,8.004232055733e-04,1.217284936431e-04,2.186496248329e-03,4.219158655352e-03,3.423996569312e-03,8.590945000000e-03
0.202,4.487703533857e-03,3.246557999574e-05,1.404051863646e-03,3.590788749907e-03,3.010261811656e-03,6.920077520728e-04,1.859484040140e-04,2.388517459552e-03,4.276964981737e-03,3.206850717074e-03,8.590945000000e-03
0.204,4.453977591176e-03,2.407640724256e-05,1.469005002386e-03,3.625375677818e-03,2.919201959359e-03,5.897875407748e-04,2.630648394642e-04,2.588590378786e-03,4.310799005229e-03,2.974861288875e-03,8.590945000000e-03
0.206,4.420390350757e-03,1.695974493240e-05,1.534321323897e-03,3.656031620470e-03,2.824507098896e-03,4.942966679825e-04,3.525985299181e-04,2.784951786824e-03,4.320268718693e-03,2.731315841141e-03,8.590945000000e-03
0.208,4.386941895684e-03,1.110385089911e-05,1.599918532788e-03,3.682702624546e-03,2.726513981183e-03,4.060357045904e-04,4.539851662234e-04,2.975869427929e-03,4.305258903392e-03,2.479666628422e-03,8.590945000000e-03
0.210,4.353632307561e-03,6.496783063533e-06,1.665714830680e-03,3.705343311622e-03,2.625569857900e-03,3.254692932162e-04,5.665792321652e-04,3.159657517406e-03,4.265932574994e-03,2.223481536224e-03,8.590945000000e-03
0.212,4.320461666487e-03,3.126401136520e-06,1.731628978670e-03,3.723916919016e-03,2.522031317516e-03,2.530239211599e-04,6.896583796456e-04,3.334691832762e-03,4.202729249050e-03,1.966393357601e-03,8.590945000000e-03
0.214,4.287430051011e-03,9.803684105073e-07,1.797580359530e-03,3.738395325373e-03,2.416263094767e-03,1.890858795468e-04,8.224283174834e-04,3.499424254269e-03,4.116360045955e-03,1.712048136268e-03,8.590945000000e-03
0.216,4.254537538101e-03,4.615363893063e-08,1.863489039565e-03,3.748759060900e-03,2.308636857289e-03,1.339994181311e-04,9.640281808953e-04,3.652396625747e-03,4.007799691466e-03,1.464053312244e-03,8.590945000000e-03
0.218,4.221784203104e-03,3.110330025466e-07,1.929275830073e-03,3.754997302221e-03,2.199529973155e-03,8.806510431338e-05,1.113536345535e-03,3.792253812383e-03,3.878275504239e-03,1.225926408856e-03,8.590945000000e-03
0.220,4.189170119713e-03,1.762092161800e-06,1.994862348347e-03,3.757107851824e-03,2.089324263169e-03,5.153839395956e-05,1.269976647026e-03,3.917755839604e-03,3.729253496232e-03,1.001044992192e-03,8.590945000000e-03
0.222,4.156695359930e-03,4.386228394322e-06,2.060171078144e-03,3.755097102133e-03,1.978404741779e-03,2.462842060754e-05,1.432324964247e-03,4.027789005185e-03,3.562421744703e-03,7.925986159483e-04,8.590945000000e-03
0.224,4.124359994031e-03,8.170152816613e-06,2.125125429580e-03,3.748979984232e-03,1.867158350538e-03,7.497008614472e-06,1.599516122221e-03,4.121375865926e-03,3.379671225697e-03,6.035434363482e-04,8.590945000000e-03
0.226,4.092164090533e-03,1.310039268896e-05,2.189649798370e-03,3.738779901331e-03,1.755972688057e-03,2.579147380324e-07,1.770451068343e-03,4.197684010223e-03,3.183074327796e-03,4.365601437505e-04,8.590945000000e-03
0.228,4.060107716154e-03,1.916329380256e-05,2.253669624359e-03,3.724528647071e-03,1.645234740408e-03,2.976301563398e-06,1.944004273898e-03,4.256033538697e-03,2.974861291392e-03,2.940158103512e-04,8.590945000000e-03
0.230,4.028190935783e-03,2.634502294794e-05,2.317111449292e-03,3.706266308809e-03,1.535329615929e-03,1.566844508977e-05,2.119031311312e-03,4.295903186480e-03,2.757394842389e-03,1.779301975901e-04,8.590945000000e-03
0.232,3.996413812444e-03,3.463157046341e-05,2.379902973754e-03,3.684041156037e-03,1.426639288391e-03,3.830167768118e-05,2.294376556442e-03,4.316935032870e-03,2.533143309792e-03,8.994700337157e-05,8.590945000000e-03
0.234,3.964776407263e-03,4.400875286281e-05,2.441973113223e-03,3.657909514139e-03,1.319541352442e-03,7.079456647116e-05,2.468880964393e-03,4.318937756620e-03,2.304652533957e-03,3.131045885932e-05,8.590945000000e-03
0.236,3.933278779433e-03,5.446221554112e-05,2.503252053185e-03,3.627935623702e-03,1.214407795208e-03,1.130173261952e-04,2.641389866868e-03,4.301888408014e-03,2.074516886024e-03,2.847608428690e-06,8.590945000000e-03
0.238,3.901920986181e-03,6.597743555706e-05,2.563671303249e-03,3.594191485620e-03,1.111603787897e-03,1.647924643142e-04,2.810760738931e-03,4.265932682107e-03,1.845349729211e-03,4.956525430534e-06,8.590945000000e-03
0.240,3.870703082732e-03,7.853972449143e-05,2.623163750202e-03,3.556756692292e-03,1.011486501174e-03,2.258956551900e-04,2.975870883295e-03,4.211383690793e-03,1.619753658973e-03,3.760063190033e-05,8.590945000000e-03
