x,RFS_mode1,RFS_mode2,RFS_mode3,RFS_mode4,RFS_mode5,RFS_mode6,RFS_mode7,RFS_mode8,RFS_mode9,RFS_mode10,severity
0.000,1.765334000000e-03,1.765334000000e-03,1.765334000000e-03,1.765334000000e-03,1.765334000000e-03,1.765334000000e-03,1.765334000000e-03,1.765334000000e-03,1.765334000000e-03,1.765334000000e-03,1.765334000000e-03
0.002,1.755627412240e-03,1.731736712162e-03,1.710346933033e-03,1.688542012108e-03,1.666918213371e-03,1.645431271601e-03,1.624083934997e-03,1.602876089386e-03,1.581807759569e-03,1.560878999191e-03,1.765334000000e-03
0.004,1.745947584060e-03,1.698462225476e-03,1.656229964978e-03,1.613458051324e-03,1.571326190488e-03,1.529747624675e-03,1.488728030534e-03,1.448267540522e-03,1.408366595998e-03,1.369025725992e-03,1.765334000000e-03
0.006,1.736294516494e-03,1.665510579127e-03,1.602983393310e-03,1.540083221859e-03,1.478560845661e-03,1.418289334234e-03,1.359278085745e-03,1.301528490649e-03,1.245042460138e-03,1.189822066729e-03,1.765334000000e-03
0.008,1.726668211250e-03,1.632881836613e-03,1.550607690720e-03,1.468419240949e-03,1.388626607558e-03,1.311065700933e-03,1.235751122373e-03,1.162687147757e-03,1.091878691002e-03,1.023330718282e-03,1.765334000000e-03
0.010,1.717068670700e-03,1.600576084210e-03,1.499103485662e-03,1.398468335906e-03,1.301529063613e-03,1.208088097945e-03,1.118167226266e-03,1.031775456158e-03,9.489220627149e-04,8.696155853543e-04,1.765334000000e-03
0.012,1.707495897869e-03,1.568593429449e-03,1.448471543214e-03,1.330233143601e-03,1.217274615485e-03,1.109369054984e-03,1.006547491089e-03,9.088250059475e-04,8.162153545043e-04,7.287292101749e-04,1.765334000000e-03
0.014,1.697949896424e-03,1.536933999613e-03,1.398712746265e-03,1.263716612387e-03,1.135870145692e-03,1.014921380157e-03,9.009120667622e-04,7.938631938601e-04,6.937904630498e-04,6.007012789664e-04,1.765334000000e-03
0.016,1.688430670659e-03,1.505597940244e-03,1.349828077020e-03,1.198921906503e-03,1.057322695620e-03,9.247573204773e-04,8.012783155755e-04,6.869096441278e-04,5.816620788631e-04,4.855282538415e-04,1.765334000000e-03
0.018,1.678938225490e-03,1.474585413669e-03,1.301818598839e-03,1.135852312973e-03,9.816391551074e-04,8.388877619839e-04,7.076590792307e-04,5.879728986272e-04,4.798219495097e-04,3.831641798029e-04,1.765334000000e-03
0.020,1.669472566436e-03,1.443896597541e-03,1.254685438391e-03,1.074511151042e-03,9.088259638175e-04,7.573214704734e-04,6.200610602616e-04,4.970473858746e-04,3.882337523989e-04,2.935127144981e-04,1.765334000000e-03
0.022,1.660033699616e-03,1.413531683389e-03,1.208429768155e-03,1.014901684189e-03,8.388888246624e-04,6.800643739113e-04,5.384833213471e-04,4.141106783317e-04,3.068285987307e-04,2.164204236380e-04,1.765334000000e-03
0.024,1.650621631730e-03,1.383490875197e-03,1.163052789239e-03,9.570270347409e-04,7.718324295188e-04,6.071188876151e-04,4.629159060143e-04,3.391210470341e-04,2.355011880632e-04,1.516713778449e-04,1.765334000000e-03
0.026,1.641236370054e-03,1.353774387983e-03,1.118555714549e-03,9.008901011552e-04,7.076601975073e-04,5.384832833062e-04,3.933385841085e-04,2.720153217968e-04,1.741066299749e-04,9.898307747257e-05,1.765334000000e-03
0.028,1.631877922425e-03,1.324382446400e-03,1.074939752287e-03,8.464934779846e-04,6.463740261028e-04,4.741511031054e-04,3.297197251919e-04,2.127070641985e-04,1.224579455407e-04,5.800372097847e-05,1.765334000000e-03
0.030,1.622546297231e-03,1.295315283359e-03,1.032206089806e-03,7.938393785922e-04,5.879740553446e-04,4.141106195124e-04,2.720153027426e-04,1.610850592477e-04,8.032425693185e-05,2.831082003861e-05,1.765334000000e-03
0.032,1.613241503401e-03,1.266573138656e-03,9.903558778005e-04,7.429295606510e-04,5.324584454139e-04,3.583443423447e-04,2.201680316555e-04,1.170121300977e-04,4.742966849214e-05,9.411151130789e-06,1.765334000000e-03
0.034,1.603963550391e-03,1.238156257621e-03,9.493902148568e-04,6.937652544779e-04,4.798231678393e-04,3.068285735395e-04,1.741066411130e-04,8.032427846375e-05,2.345283725322e-05,7.420190851971e-07,1.765334000000e-03
0.036,1.594712448177e-03,1.210064889783e-03,9.093101323581e-04,6.463470942485e-04,4.300618105787e-04,2.595330106259e-04,1.337452843944e-04,5.083015150235e-05,8.027225127459e-06,1.673793445490e-06,1.765334000000e-03
0.038,1.585488207241e-03,1.182299287550e-03,8.701165797482e-04,6.006750521375e-04,3.831653972173e-04,2.164203995628e-04,9.898308664678e-05,2.831083390245e-05,7.420190767730e-07,1.151366371004e-05,1.765334000000e-03
0.040,1.576290838561e-03,1.154859704903e-03,8.318104101617e-04,5.567483754332e-04,3.391222205019e-04,1.774462375202e-04,6.970383104223e-05,1.251996181906e-05,1.143699497493e-06,2.951054493803e-05,1.765334000000e-03
0.042,1.567120353599e-03,1.127746396107e-03,7.943923664225e-04,5.145655266673e-04,2.979176904149e-04,1.425585260393e-04,4.577578311828e-05,3.184153094165e-06,8.738230991390e-06,5.486105109887e-05,1.765334000000e-03
0.044,1.557976764293e-03,1.100959614444e-03,7.578630674154e-04,4.741241268060e-04,2.595341969701e-04,1.116975748637e-04,2.705165243111e-05,3.745985193835e-09,2.299384370977e-05,8.671644018933e-05,1.765334000000e-03
0.046,1.548860083042e-03,1.074499610950e-03,7.222229948367e-04,4.354209015439e-04,2.239509878882e-04,8.479585657458e-05,1.336868996823e-05,2.653836385341e-06,4.334436765602e-05,1.241904227957e-04,1.765334000000e-03
0.048,1.539770322698e-03,1.048366633179e-03,6.874724803262e-04,3.984516307384e-04,1.911440612845e-04,6.177791199820e-05,4.548919064092e-06,1.078560130447e-05,6.919307680255e-05,1.663677146686e-04,1.765334000000e-03
0.050,1.530707496555e-03,1.022560923982e-03,6.536116929860e-04,3.632111010252e-04,1.610860734733e-04,4.256030618034e-05,3.994968521203e-07,2.402789420936e-05,9.991699470466e-05,2.123132042132e-04,1.765334000000e-03
0.052,1.521671618339e-03,9.970827202945e-04,6.206406272910e-04,3.296930616471e-04,1.337462619641e-04,2.705163454491e-05,7.132025744631e-07,4.198909572546e-05,1.348716085550e-04,2.610815977602e-04,1.765334000000e-03
0.054,1.512662702193e-03,9.719322519515e-04,5.885590913938e-04,2.978901835302e-04,1.090903836937e-04,1.515257867088e-05,5.269048364004e-06,6.425920120418e-05,1.733959343873e-04,3.117273992169e-04,1.765334000000e-03
0.056,1.503680762671e-03,9.471097405118e-04,5.573666958305e-04,2.677940216359e-04,8.708066850485e-05,6.756010936205e-06,1.383300741828e-05,9.041212478279e-05,2.148178724731e-04,3.633150763353e-04,1.765334000000e-03
0.058,1.494725814725e-03,9.226153981025e-04,5.270628426292e-04,2.393949806142e-04,6.767578784774e-05,1.747147090488e-06,2.615885380827e-05,1.200081978314e-04,2.584597889091e-04,4.149292634537e-04,1.765334000000e-03
0.060,1.485797873696e-03,8.984494262793e-04,4.976467148274e-04,2.126822837817e-04,5.083083864820e-05,3.745630797347e-09,4.198910751273e-05,1.525968381126e-04,3.036442570209e-04,4.656848502353e-04,1.765334000000e-03
0.062,1.476896955302e-03,8.746120149043e-04,4.691172664000e-04,1.876439454415e-04,3.649734224687e-05,1.396352668805e-06,6.105607764684e-05,1.877193645914e-04,3.496998905380e-04,5.147368076628e-04,1.765334000000e-03
0.064,1.468023075626e-03,8.511033410408e-04,4.414732126046e-04,1.642667465610e-04,2.462325827957e-05,5.788590793536e-06,8.308299626742e-05,2.249119316471e-04,3.959671995617e-04,5.612896063456e-04,1.765334000000e-03
0.066,1.459176251110e-03,8.279235678658e-04,4.147130207444e-04,1.425362138172e-04,1.515301333117e-05,1.303749025360e-05,1.077852345917e-04,2.637085554571e-04,4.418044001639e-04,6.046060880169e-04,1.765334000000e-03
0.068,1.450356498539e-03,8.050728435995e-04,3.888349013557e-04,1.224366020163e-04,8.027544157474e-06,2.299386060712e-05,1.348715929664e-04,3.036442045765e-04,4.865931090352e-04,6.440156588687e-04,1.765334000000e-03
0.070,1.441563835035e-03,7.825513004530e-04,3.638367998197e-04,1.039508798893e-04,3.184355232473e-06,3.550270081767e-05,1.640456554748e-04,3.442579262110e-04,5.297438559366e-04,6.789216829966e-04,1.765334000000e-03
0.072,1.432798278045e-03,7.603590535928e-04,3.397163884052e-04,8.706071926145e-05,5.575903404595e-07,5.040364561176e-05,1.950071996725e-04,3.850959794072e-04,5.707013488019e-04,7.088079655725e-04,1.765334000000e-03
0.074,1.424059845328e-03,7.384962001240e-04,3.164710587429e-04,7.174648758772e-05,7.811789506428e-08,6.753144575818e-05,2.274536516035e-04,4.257149463457e-04,6.089494291535e-04,7.332442282763e-04,1.765334000000e-03
0.076,1.415348554950e-03,7.169628180907e-04,2.940979147344e-04,5.798724384219e-05,1.673629630315e-06,8.671647978375e-05,2.610815759725e-04,4.656847931370e-04,6.440156590174e-04,7.518904938198e-04,1.765334000000e-03
0.078,1.406664425268e-03,6.957589654952e-04,2.725937658996e-04,4.576073774517e-05,5.268752272213e-06,1.077852945036e-04,2.955881911306e-04,5.045918519798e-04,6.754754847090e-04,7.645003118923e-04,1.765334000000e-03
0.080,1.398007474925e-03,6.748846793349e-04,2.519551211628e-04,3.504341230578e-05,1.078517176349e-05,1.305611716185e-04,3.306728983833e-04,5.420416972444e-04,7.029559276661e-04,7.709227753212e-04,1.765334000000e-03
