x,RFS_mode1,RFS_mode2,RFS_mode3,RFS_mode4,RFS_mode5,RFS_mode6,RFS_mode7,RFS_mode8,RFS_mode9,RFS_mode10,severity
0.664,4.199237458064e-04,5.257852972689e-03,7.657154495594e-03,4.558969180165e-04,3.934748535661e-03,6.729544672089e-03,3.131653143363e-04,4.190871671936e-03,6.649032926582e-03,2.444826944302e-04,1.488622000000e-02
0.666,4.108950123181e-04,5.196214689439e-03,7.732834667529e-03,5.395235227283e-04,3.724525688581e-03,6.869347165991e-03,4.463098893610e-04,3.841344452574e-03,6.877589322727e-03,4.272361266631e-04,1.488622000000e-02
0.668,4.020019731483e-04,5.134285357729e-03,7.805466345403e-03,6.296976184642e-04,3.514183490797e-03,6.993947805176e-03,6.012383909658e-04,3.490767173276e-03,7.070189460997e-03,6.568888037913e-04,1.488622000000e-02
0.670,3.932435664732e-04,5.072085865926e-03,7.874989323097e-03,7.262629910929e-04,3.304400735252e-03,7.102746892616e-03,7.769126927533e-04,3.142250342457e-03,7.224638905045e-03,9.301718207657e-04,1.488622000000e-02
0.672,3.846187280326e-04,5.009637081926e-03,7.941346393748e-03,8.290515200293e-04,3.095854956829e-03,7.195220280888e-03,9.721561154976e-04,2.798886009830e-03,7.339177873811e-03,1.243196374073e-03,1.488622000000e-02
0.674,3.761263912050e-04,4.946959844496e-03,8.004483400139e-03,9.378835046072e-04,2.889220286254e-03,7.270921893925e-03,1.185661274666e-03,2.463720291807e-03,7.412501491737e-03,1.591506843444e-03,1.488622000000e-02
0.676,3.677654870821e-04,4.884074954652e-03,8.064349281911e-03,1.052568012493e-03,2.685165315226e-03,7.329485876641e-03,1.415998797060e-03,2.139726335842e-03,7.443774654914e-03,1.970146326094e-03,1.488622000000e-02
0.678,3.595349445449e-04,4.821003167054e-03,8.120896119534e-03,1.172903249456e-03,2.484350979395e-03,7.370628362485e-03,1.661626855691e-03,1.829777928944e-03,7.432641452623e-03,2.373725668514e-03,1.488622000000e-02
0.680,3.514336903400e-04,4.757765181438e-03,8.174079175003e-03,1.298676949759e-03,2.287428466096e-03,7.394148850963e-03,1.920901450139e-03,1.536623954173e-03,7.379229430247e-03,2.796501104272e-03,1.488622000000e-02
0.682,3.434606491568e-04,4.694381634073e-03,8.223856929203e-03,1.429666786394e-03,2.095037153528e-03,7.399931187373e-03,2.192087373403e-03,1.262863981844e-03,7.284147902632e-03,3.232454895953e-03,1.488622000000e-02
0.684,3.356147437048e-04,4.630873089261e-03,8.270191115932e-03,1.565640800367e-03,1.907802587789e-03,7.387944143159e-03,2.473369788505e-03,1.010925227913e-03,7.148480926372e-03,3.675382681150e-03,1.488622000000e-02
0.686,3.278948947921e-04,4.567260030873e-03,8.313046752514e-03,1.706357848171e-03,1.726334504383e-03,7.358241587532e-03,2.762866334246e-03,7.830409147271e-04,6.973775161543e-03,4.118980801524e-03,1.488622000000e-02
