x,fdam_mode1,fdam_mode2,fdam_mode3,fdam_mode4,fdam_mode5,fdam_mode6,fdam_mode7,fdam_mode8,fdam_mode9,fdam_mode10
0.116,4.010781186018e+00,2.528136661570e+01,7.094142539755e+01,1.389778587093e+02,2.293383844285e+02,3.419431963844e+02,4.771504498082e+02,6.355905080190e+02,8.177080396820e+02,1.023278375664e+03
0.118,4.010994162183e+00,2.528376805536e+01,7.094385401518e+01,1.389671767852e+02,2.293019497636e+02,3.418945165777e+02,4.771437847535e+02,6.356943731889e+02,8.179364986321e+02,1.023525638419e+03
0.120,4.011206416026e+00,2.528611625307e+01,7.094594875181e+01,1.389557792362e+02,2.292654910347e+02,3.418492599301e+02,4.771461909372e+02,6.358094668120e+02,8.181655596713e+02,1.023745758979e+03
0.122,4.011417946964e+00,2.528841130614e+01,7.094771440730e+01,1.389437065954e+02,2.292291500409e+02,3.418076511615e+02,4.771576073439e+02,6.359346348118e+02,8.183923799516e+02,1.023935293721e+03
0.124,4.011628754413e+00,2.529065331800e+01,7.094915593072e+01,1.389309998623e+02,2.291930659988e+02,3.417698938429e+02,4.771779089635e+02,6.360686327746e+02,8.186141484776e+02,1.024091251490e+03
0.126,4.011838837786e+00,2.529284239831e+01,7.095027841862e+01,1.389177004480e+02,2.291573751949e+02,3.417361696855e+02,4.772069081218e+02,6.362101376863e+02,8.188281187769e+02,1.024211136271e+03
0.128,4.012048196496e+00,2.529497866303e+01,7.095108711306e+01,1.389038501181e+02,2.291222106452e+02,3.417066379225e+02,4.772443561993e+02,6.363577603011e+02,8.190316407279e+02,1.024292982688e+03
0.130,4.012256829954e+00,2.529706223448e+01,7.095158739946e+01,1.388894909348e+02,2.290877017617e+02,3.416814347877e+02,4.772899457262e+02,6.365100580369e+02,8.192221911920e+02,1.024335383820e+03
0.132,4.012464737571e+00,2.529909324144e+01,7.095178480425e+01,1.388746651984e+02,2.290539740279e+02,3.416606730940e+02,4.773433128412e+02,6.366655482860e+02,8.193974031090e+02,1.024337510981e+03
0.134,4.012671918757e+00,2.530107181920e+01,7.095168499240e+01,1.388594153875e+02,2.290211486849e+02,3.416444419128e+02,4.774040400994e+02,6.368227220263e+02,8.195550927310e+02,1.024299125167e+03
0.136,4.012878372923e+00,2.530299810967e+01,7.095129376471e+01,1.388437840982e+02,2.289893424278e+02,3.416328063575e+02,4.774716596105e+02,6.369800576157e+02,8.196932846923e+02,1.024220580048e+03
0.138,4.013084099479e+00,2.530487226137e+01,7.095061705499e+01,1.388278139835e+02,2.289586671140e+02,3.416258074713e+02,4.775456564886e+02,6.371360346500e+02,8.198102346365e+02,1.024102816450e+03
0.140,4.013289097834e+00,2.530669442957e+01,7.094966092700e+01,1.388115476913e+02,2.289292294852e+02,3.416234622211e+02,4.776254725914e+02,6.372891477648e+02,8.199044491488e+02,1.023947348430e+03
0.142,4.013493367401e+00,2.530846477630e+01,7.094843157129e+01,1.387950278024e+02,2.289011309026e+02,3.416257635967e+02,4.777105105237e+02,6.374379202620e+02,8.199747027735e+02,1.023756241148e+03
0.144,4.013696907589e+00,2.531018347041e+01,7.094693530185e+01,1.387782967682e+02,2.288744670972e+02,3.416326808156e+02,4.778001378820e+02,6.375809174416e+02,8.200200519275e+02,1.023532080861e+03
0.146,4.013899717812e+00,2.531185068763e+01,7.094517855259e+01,1.387613968482e+02,2.288493279353e+02,3.416441596334e+02,4.778936917101e+02,6.377167595251e+02,8.200398455575e+02,1.023277937472e+03
0.148,4.014101797483e+00,2.531346661063e+01,7.094316787371e+01,1.387443700474e+02,2.288257972015e+02,3.416601227569e+02,4.779904831391e+02,6.378441340567e+02,8.200337324243e+02,1.022997320176e+03
0.150,4.014303146017e+00,2.531503142903e+01,7.094090992788e+01,1.387272580540e+02,2.288039523971e+02,3.416804703600e+02,4.780898021809e+02,6.379618076760e+02,8.200016649354e+02,1.022694126844e+03
0.152,4.014503762831e+00,2.531654533947e+01,7.093841148625e+01,1.387101021771e+02,2.287838645581e+02,3.417050806987e+02,4.781909226440e+02,6.380686371595e+02,8.199438994885e+02,1.022372587864e+03
0.154,4.014703647344e+00,2.531800854565e+01,7.093567942444e+01,1.386929432849e+02,2.287655980903e+02,3.417338108235e+02,4.782931071407e+02,6.381635796351e+02,8.198609933231e+02,1.022037205252e+03
0.156,4.014902798976e+00,2.531942125833e+01,7.093272071821e+01,1.386758217434e+02,2.287492106245e+02,3.417664973856e+02,4.783956121520e+02,6.382457018817e+02,8.197537979240e+02,1.021692687898e+03
0.158,4.015101217150e+00,2.532078369538e+01,7.092954243917e+01,1.386587773552e+02,2.287347528901e+02,3.418029575334e+02,4.784976931182e+02,6.383141886332e+02,8.196234490510e+02,1.021343883878e+03
0.160,4.015298901291e+00,2.532209608184e+01,7.092615175027e+01,1.386418493002e+02,2.287222686099e+02,3.418429898952e+02,4.785986095217e+02,6.383683498151e+02,8.194713535160e+02,1.020995710793e+03
0.162,4.015495850829e+00,2.532335864987e+01,7.092255590116e+01,1.386250760753e+02,2.287117944140e+02,3.418863756437e+02,4.786976299291e+02,6.384076266512e+02,8.192991728578e+02,1.020653085138e+03
0.164,4.015692065194e+00,2.532457163886e+01,7.091876222348e+01,1.386084954373e+02,2.287033597754e+02,3.419328796377e+02,4.787940369596e+02,6.384315965886e+02,8.191088041062e+02,1.020320851700e+03
0.166,4.015887543822e+00,2.532573529536e+01,7.091477812605e+01,1.385921443446e+02,2.286969869662e+02,3.419822516350e+02,4.788871321477e+02,6.384399769987e+02,8.189023578546e+02,1.020003714002e+03
0.168,4.016082286149e+00,2.532684987316e+01,7.091061108983e+01,1.385760589019e+02,2.286926910342e+02,3.420342275721e+02,4.789762406679e+02,6.384326276226e+02,8.186821338960e+02,1.019706166772e+03
0.170,4.016276291620e+00,2.532791563326e+01,7.090626866294e+01,1.385602743051e+02,2.286904798020e+02,3.420885309035e+02,4.790607158916e+02,6.384095517411e+02,8.184505947001e+02,1.019432431414e+03
0.172,4.016469559678e+00,2.532893284389e+01,7.090175845550e+01,1.385448247882e+02,2.286903538863e+02,3.421448739961e+02,4.791399437449e+02,6.383708960606e+02,8.182103370365e+02,1.019186395390e+03
0.174,4.016662089773e+00,2.532990178052e+01,7.089708813433e+01,1.385297435715e+02,2.286923067389e+02,3.422029595702e+02,4.792133468413e+02,6.383169493164e+02,8.179640620698e+02,1.018971556385e+03
0.176,4.016853881362e+00,2.533082272587e+01,7.089226541769e+01,1.385150628109e+02,2.286963247087e+02,3.422624821819e+02,4.792803883600e+02,6.382481396079e+02,8.177145442673e+02,1.018790972040e+03
0.178,4.017044933901e+00,2.533169596985e+01,7.088729806982e+01,1.385008135502e+02,2.287023871249e+02,3.423231297402e+02,4.793405756459e+02,6.381650304900e+02,8.174645994768e+02,1.018647215981e+03
0.180,4.017235246855e+00,2.533252180965e+01,7.088219389547e+01,1.384870256740e+02,2.287104664007e+02,3.423845850505e+02,4.793934635075e+02,6.380683158570e+02,8.172170525383e+02,1.018542340758e+03
0.182,4.017424819693e+00,2.533330054961e+01,7.087696073434e+01,1.384737278630e+02,2.287205281578e+02,3.424465273783e+02,4.794386571919e+02,6.379588136648e+02,8.169747048004e+02,1.018477848235e+03
0.184,4.017613651888e+00,2.533403250134e+01,7.087160645545e+01,1.384609475515e+02,2.287325313705e+02,3.425086340254e+02,4.794758150160e+02,6.378374585480e+02,8.167403019121e+02,1.018454667838e+03
0.186,4.017801742920e+00,2.533471798358e+01,7.086613895147e+01,1.384487108864e+02,2.287464285301e+02,3.425705819121e+02,4.795046506392e+02,6.377052933997e+02,8.165165022583e+02,1.018473142980e+03
0.188,4.017989092274e+00,2.533535732226e+01,7.086056613299e+01,1.384370426892e+02,2.287621658282e+02,3.426320491563e+02,4.795249349606e+02,6.375634599872e+02,8.163058463992e+02,1.018533025850e+03
0.190,4.018175699440e+00,2.533595085046e+01,7.085489592271e+01,1.384259664192e+02,2.287796833590e+02,3.426927166441e+02,4.795364976307e+02,6.374131886899e+02,8.161107278620e+02,1.018633480648e+03
0.192,4.018361563917e+00,2.533649890836e+01,7.084913624967e+01,1.384155041403e+02,2.287989153387e+02,3.427522695833e+02,4.795392281656e+02,6.372557874496e+02,8.159333656192e+02,1.018773095209e+03
0.194,4.018546685207e+00,2.533700184324e+01,7.084329504336e+01,1.384056764890e+02,2.288197903437e+02,3.428103990333e+02,4.795330766594e+02,6.370926300327e+02,8.157757785661e+02,1.018949900853e+03
0.196,4.018731062820e+00,2.533746000942e+01,7.083738022783e+01,1.383965026457e+02,2.288422315645e+02,3.428668034032e+02,4.795180540879e+02,6.369251437086e+02,8.156397622906e+02,1.019161400182e+03
0.198,4.018914696272e+00,2.533787376824e+01,7.083139971582e+01,1.383880003080e+02,2.288661570758e+02,3.429211899128e+02,4.794942322039e+02,6.367547964545e+02,8.155268683978e+02,1.019404602422e+03
0.200,4.019097585088e+00,2.533824348805e+01,7.082536140280e+01,1.383801856669e+02,2.288914801219e+02,3.429732760079e+02,4.794617430240e+02,6.365830838004e+02,8.154383866271e+02,1.019676065811e+03
0.202,4.019279728797e+00,2.533856954410e+01,7.081927316105e+01,1.383730733855e+02,2.289181094156e+02,3.430227907246e+02,4.794207779112e+02,6.364115154316e+02,8.153753299646e+02,1.019971946422e+03
0.204,4.019461126937e+00,2.533885231854e+01,7.081314283374e+01,1.383666765802e+02,2.289459494516e+02,3.430694759953e+02,4.793715862591e+02,6.362416016677e+02,8.153384229211e+02,1.020288052730e+03
0.206,4.019641779055e+00,2.533909220039e+01,7.080697822896e+01,1.383610068054e+02,2.289749008309e+02,3.431130878915e+02,4.793144737887e+02,6.360748399387e+02,8.153280931084e+02,1.020619905147e+03
0.208,4.019821684702e+00,2.533928958543e+01,7.080078711381e+01,1.383560740395e+02,2.290048605975e+02,3.431533977961e+02,4.792498004657e+02,6.359127013788e+02,8.153444662100e+02,1.020962799667e+03
0.210,4.020000843440e+00,2.533944487619e+01,7.079457720849e+01,1.383518866753e+02,2.290357225850e+02,3.431901935010e+02,4.791779780575e+02,6.357566176561e+02,8.153873644043e+02,1.021311874728e+03
0.212,4.020179254839e+00,2.533955848190e+01,7.078835618039e+01,1.383484515119e+02,2.290673777724e+02,3.432232802239e+02,4.790994673411e+02,6.356079681564e+02,8.154563082559e+02,1.021662180325e+03
0.214,4.020356918476e+00,2.533963081838e+01,7.078213163821e+01,1.383457737503e+02,2.290997146482e+02,3.432524815408e+02,4.790147749854e+02,6.354680676347e+02,8.155505220562e+02,1.022008748398e+03
0.216,4.020533833936e+00,2.533966230802e+01,7.077591112618e+01,1.383438569915e+02,2.291326195810e+02,3.432776402284e+02,4.789244501258e+02,6.353381544434e+02,8.156689425486e+02,1.022346663487e+03
0.218,4.020710000815e+00,2.533965337971e+01,7.076970211817e+01,1.383427032373e+02,2.291659771969e+02,3.432986190138e+02,4.788290806554e+02,6.352193794434e+02,8.158102309415e+02,1.022671132654e+03
0.220,4.020885418716e+00,2.533960446876e+01,7.076351201201e+01,1.383423128940e+02,2.291996707606e+02,3.433153012270e+02,4.787292892578e+02,6.351127956943e+02,8.159727880706e+02,1.022977553662e+03
0.222,4.021060087253e+00,2.533951601681e+01,7.075734812375e+01,1.383426847795e+02,2.292335825602e+02,3.433275913541e+02,4.786257292076e+02,6.350193490180e+02,8.161547725368e+02,1.023261580460e+03
0.224,4.021234006046e+00,2.533938847180e+01,7.075121768198e+01,1.383438161321e+02,2.292675942949e+02,3.433354154879e+02,4.785190799673e+02,6.349398695171e+02,8.163541216135e+02,1.023519185022e+03
0.226,4.021407174727e+00,2.533922228785e+01,7.074512782231e+01,1.383457026235e+02,2.293015874628e+02,3.433387216742e+02,4.784100426092e+02,6.348750641248e+02,8.165685746849e+02,1.023746714667e+03
0.228,4.021579592938e+00,2.533901792521e+01,7.073908558177e+01,1.383483383736e+02,2.293354437492e+02,3.433374801523e+02,4.782993350947e+02,6.348255102519e+02,8.167956989458e+02,1.023940944048e+03
0.230,4.021751260330e+00,2.533877585015e+01,7.073309789343e+01,1.383517159682e+02,2.293690454139e+02,3.433316834889e+02,4.781876874405e+02,6.347916505874e+02,8.170329170729e+02,1.024099121059e+03
0.232,4.021922176563e+00,2.533849653490e+01,7.072717158094e+01,1.383558264799e+02,2.294022756746e+02,3.433213466037e+02,4.780758368055e+02,6.347737890987e+02,8.172775365477e+02,1.024219006017e+03
0.234,4.022092341309e+00,2.533818045755e+01,7.072131335332e+01,1.383606594915e+02,2.294350190880e+02,3.433065066881e+02,4.779645225304e+02,6.347720882672e+02,8.175267803007e+02,1.024298903544e+03
0.236,4.022261754249e+00,2.533782810193e+01,7.071552979972e+01,1.383662031217e+02,2.294671619253e+02,3.432872230167e+02,4.778544811644e+02,6.347865675830e+02,8.177778183234e+02,1.024337686719e+03
0.238,4.022430415076e+00,2.533743995759e+01,7.070982738432e+01,1.383724440541e+02,2.294985925414e+02,3.432635766525e+02,4.777464415104e+02,6.348171033135e+02,8.180277998905e+02,1.024334813131e+03
0.240,4.022598323493e+00,2.533701651962e+01,7.070421244131e+01,1.383793675682e+02,2.295292017374e+02,3.432356700480e+02,4.776411197237e+02,6.348634295453e+02,8.182738860224e+02,1.024290332622e+03
0.242,4.022765479213e+00,2.533655828860e+01,7.069869117001e+01,1.383869575731e+02,2.295588831140e+02,3.432036265430e+02,4.775392144953e+02,6.349251404934e+02,8.185132818188e+02,1.024204886594e+03
0.244,4.022931881962e+00,2.533606577050e+01,7.069326963005e+01,1.383951966440e+02,2.295875334162e+02,3.431675897624e+02,4.774414023531e+02,6.350016940542e+02,8.187432682946e+02,1.024079698910e+03
0.246,4.023097531475e+00,2.533553947655e+01,7.068795373672e+01,1.384040660604e+02,2.296150528667e+02,3.431277229175e+02,4.773483331123e+02,6.350924165720e+02,8.189612333540e+02,1.023916558490e+03
0.248,4.023262427501e+00,2.533497992315e+01,7.068274925638e+01,1.384135458473e+02,2.296413454881e+02,3.430842080121e+02,4.772606255045e+02,6.351965087770e+02,8.191647015502e+02,1.023717793882e+03
0.250,4.023426569799e+00,2.533438763177e+01,7.067766180206e+01,1.384236148183e+02,2.296663194121e+02,3.430372449603e+02,4.771788630154e+02,6.353130528401e+02,8.193513622915e+02,1.023486240134e+03
0.252,4.023589958139e+00,2.533376312880e+01,7.067269682911e+01,1.384342506207e+02,2.296898871759e+02,3.429870506164e+02,4.771035899594e+02,6.354410204848e+02,8.195190961703e+02,1.023225198478e+03
0.254,4.023752592306e+00,2.533310694550e+01,7.066785963107e+01,1.384454297834e+02,2.297119660030e+02,3.429338577262e+02,4.770353078155e+02,6.355792820807e+02,8.196659991170e+02,1.022938389356e+03
0.256,4.023914472094e+00,2.533241961783e+01,7.066315533561e+01,1.384571277655e+02,2.297324780694e+02,3.428779138003e+02,4.769744718511e+02,6.357266166403e+02,8.197904041010e+02,1.022629899500e+03
0.258,4.024075597312e+00,2.533170168635e+01,7.065858890062e+01,1.384693190086e+02,2.297513507534e+02,3.428194799178e+02,4.769214880545e+02,6.358817226292e+02,8.198909001330e+02,1.022304123782e+03
0.260,4.024235967778e+00,2.533095369612e+01,7.065416511052e+01,1.384819769891e+02,2.297685168679e+02,3.427588294650e+02,4.768767103978e+02,6.360432294935e+02,8.199663483506e+02,1.021965702686e+03
0.262,4.024395583326e+00,2.533017619655e+01,7.064988857258e+01,1.384950742734e+02,2.297839148760e+02,3.426962468155e+02,4.768404384474e+02,6.362097098025e+02,8.200158950036e+02,1.021619456281e+03
0.264,4.024554443801e+00,2.532936974128e+01,7.064576371355e+01,1.385085825742e+02,2.297974890872e+02,3.426320259573e+02,4.768129153390e+02,6.363796918983e+02,8.200389811918e+02,1.021270315637e+03
