x,fdam_mode1,fdam_mode2,fdam_mode3,fdam_mode4,fdam_mode5,fdam_mode6,fdam_mode7,fdam_mode8,fdam_mode9,fdam_mode10
0.096,3.998078418632e+00,2.522860475158e+01,7.088149897609e+01,1.390367336579e+02,2.296178245273e+02,3.423185024314e+02,4.771212030086e+02,6.344011184388e+02,8.148283470911e+02,1.019051480171e+03
0.098,3.998365217394e+00,2.523243180659e+01,7.088931179635e+01,1.390348635587e+02,2.295812427914e+02,3.422317807268e+02,4.770085261193e+02,6.343420436366e+02,8.149355435585e+02,1.019404679418e+03
0.100,3.998651082632e+00,2.523618865098e+01,7.089663818979e+01,1.390315811417e+02,2.295427002716e+02,3.421453554960e+02,4.769038644309e+02,6.343036154162e+02,8.150736414875e+02,1.019782736544e+03
0.102,3.998936013628e+00,2.523987533867e+01,7.090348239264e+01,1.390269296128e+02,2.295023896182e+02,3.420597212760e+02,4.768079537841e+02,6.342860858647e+02,8.152407667165e+02,1.020179705119e+03
0.104,3.999220009657e+00,2.524349193021e+01,7.090984884479e+01,1.390209533884e+02,2.294605047811e+02,3.419753597175e+02,4.767214575518e+02,6.342895056273e+02,8.154347038964e+02,1.020589375612e+03
0.106,3.999503069989e+00,2.524703849296e+01,7.091574219004e+01,1.390136980469e+02,2.294172405558e+02,3.418927377852e+02,4.766449633476e+02,6.343137254804e+02,8.156529246496e+02,1.021005367056e+03
0.108,3.999785193890e+00,2.525051510122e+01,7.092116727606e+01,1.390052102767e+02,2.293727921221e+02,3.418123060099e+02,4.765789801832e+02,6.343583995440e+02,8.158926190229e+02,1.021421220701e+03
0.110,4.000066380620e+00,2.525392183641e+01,7.092612915412e+01,1.389955378226e+02,2.293273545779e+02,3.417344968029e+02,4.765239360979e+02,6.344229901081e+02,8.161507298934e+02,1.021830494349e+03
0.112,4.000346629436e+00,2.525725878714e+01,7.093063307856e+01,1.389847294285e+02,2.292811224693e+02,3.416597228393e+02,4.764801762743e+02,6.345067740365e+02,8.164239899491e+02,1.022226856075e+03
0.114,4.000625939591e+00,2.526052604942e+01,7.093468450596e+01,1.389728347779e+02,2.292342893178e+02,3.415883755195e+02,4.764479616573e+02,6.346088506977e+02,8.167089608358e+02,1.022604176014e+03
0.116,4.000904310334e+00,2.526372372676e+01,7.093828909410e+01,1.389599044320e+02,2.291870471479e+02,3.415208235155e+02,4.764274680851e+02,6.347281513551e+02,8.170020740415e+02,1.022956614956e+03
0.118,4.001181740911e+00,2.526685193029e+01,7.094145270064e+01,1.389459897652e+02,2.291395860148e+02,3.414574114110e+02,4.764187859400e+02,6.348634499412e+02,8.172996730628e+02,1.023278708504e+03
0.120,4.001458230565e+00,2.526991077890e+01,7.094418138154e+01,1.389311428992e+02,2.290920935353e+02,3.413984584393e+02,4.764219203232e+02,6.350133751229e+02,8.175980563876e+02,1.023565445632e+03
0.122,4.001733778536e+00,2.527290039934e+01,7.094648138924e+01,1.389154166337e+02,2.290447544217e+02,3.413442573286e+02,4.764367917541e+02,6.351764235577e+02,8.178935208174e+02,1.023812340550e+03
0.124,4.002008384064e+00,2.527582092635e+01,7.094835917060e+01,1.388988643764e+02,2.289977500227e+02,3.412950732583e+02,4.764632373895e+02,6.353509742268e+02,8.181824046466e+02,1.024015496869e+03
0.126,4.002282046383e+00,2.527867250279e+01,7.094982136458e+01,1.388815400708e+02,2.289512578704e+02,3.412511429320e+02,4.765010127585e+02,6.355353037233e+02,8.184611302191e+02,1.024171663189e+03
0.128,4.002554764730e+00,2.528145527969e+01,7.095087479967e+01,1.388634981222e+02,2.289054512362e+02,3.412126737726e+02,4.765497940000e+02,6.357276023646e+02,8.187262453893e+02,1.024278279339e+03
0.130,4.002826538337e+00,2.528416941640e+01,7.095152649111e+01,1.388447933226e+02,2.288604986967e+02,3.411798432433e+02,4.766091805925e+02,6.359259909902e+02,8.189744634241e+02,1.024333512612e+03
0.132,4.003097366437e+00,2.528681508068e+01,7.095178363784e+01,1.388254807737e+02,2.288165637116e+02,3.411527982984e+02,4.766786985571e+02,6.361285383010e+02,8.192027009040e+02,1.024336283529e+03
0.134,4.003367248261e+00,2.528939244877e+01,7.095165361925e+01,1.388056158097e+02,2.287738042140e+02,3.411316549655e+02,4.767578041146e+02,6.363332785892e+02,8.194081131987e+02,1.024286280758e+03
0.136,4.003636183043e+00,2.529190170549e+01,7.095114399170e+01,1.387852539180e+02,2.287323722149e+02,3.411164980636e+02,4.768458877739e+02,6.365382297080e+02,8.195881271243e+02,1.024183965001e+03
0.138,4.003904170012e+00,2.529434304435e+01,7.095026248475e+01,1.387644506599e+02,2.286924134243e+02,3.411073810574e+02,4.769422788258e+02,6.367414111230e+02,8.197404704180e+02,1.024030561812e+03
0.140,4.004171208401e+00,2.529671666759e+01,7.094901699731e+01,1.387432615901e+02,2.286540668875e+02,3.411043260483e+02,4.770462502134e+02,6.369408618914e+02,8.198631977029e+02,1.023828043457e+03
0.142,4.004437297442e+00,2.529902278628e+01,7.094741559340e+01,1.387217421759e+02,2.286174646416e+02,3.411073239047e+02,4.771570237482e+02,6.371346584117e+02,8.199547126553e+02,1.023579100091e+03
0.144,4.004702436368e+00,2.530126162036e+01,7.094546649785e+01,1.386999477162e+02,2.285827313891e+02,3.411163345282e+02,4.772737756378e+02,6.373209317911e+02,8.200137861293e+02,1.023287100666e+03
0.146,4.004966624416e+00,2.530343339876e+01,7.094317809173e+01,1.386779332595e+02,2.285499841933e+02,3.411312872579e+02,4.773956422912e+02,6.374978846795e+02,8.200395700390e+02,1.022956044151e+03
0.148,4.005229860819e+00,2.530553835943e+01,7.094055890756e+01,1.386557535232e+02,2.285193321950e+02,3.411520814090e+02,4.775217263625e+02,6.376638074237e+02,8.200316068470e+02,1.022590501752e+03
0.150,4.005492144817e+00,2.530757674936e+01,7.093761762436e+01,1.386334628120e+02,2.284908763503e+02,3.411785869444e+02,4.776511029950e+02,6.378170934033e+02,8.199898345580e+02,1.022195550979e+03
0.152,4.005753475649e+00,2.530954882473e+01,7.093436306252e+01,1.386111149365e+02,2.284647091932e+02,3.412106452757e+02,4.777828262251e+02,6.379562534131e+02,8.199145871646e+02,1.021776702491e+03
0.154,4.006013852558e+00,2.531145485085e+01,7.093080417843e+01,1.385887631332e+02,2.284409146212e+02,3.412480701917e+02,4.779159355045e+02,6.380799289697e+02,8.198065905479e+02,1.021339820780e+03
0.156,4.006273274790e+00,2.531329510228e+01,7.092695005900e+01,1.385664599842e+02,2.284195677062e+02,3.412906489083e+02,4.780494622980e+02,6.381869044251e+02,8.196669538829e+02,1.020891039818e+03
0.158,4.006531741593e+00,2.531506986284e+01,7.092280991596e+01,1.385442573380e+02,2.284007345303e+02,3.413381432363e+02,4.781824367147e+02,6.382761177837e+02,8.194971566523e+02,1.020436674887e+03
0.160,4.006789252218e+00,2.531677942565e+01,7.091839308003e+01,1.385222062316e+02,2.283844720482e+02,3.413902908614e+02,4.783138941292e+02,6.383466701290e+02,8.192990314208e+02,1.019983131836e+03
0.162,4.007045805921e+00,2.531842409316e+01,7.091370899488e+01,1.385003568127e+02,2.283708279758e+02,3.414468067313e+02,4.784428817496e+02,6.383978335785e+02,8.190747425701e+02,1.019536815070e+03
0.164,4.007301401962e+00,2.532000417717e+01,7.090876721098e+01,1.384787582645e+02,2.283598407058e+02,3.415073845423e+02,4.785684650893e+02,6.384290576996e+02,8.188267612406e+02,1.019104035589e+03
0.166,4.007556039603e+00,2.532151999888e+01,7.090357737929e+01,1.384574587304e+02,2.283515392503e+02,3.415716983198e+02,4.786897343014e+02,6.384399743297e+02,8.185578367690e+02,1.018690920373e+03
0.168,4.007809718114e+00,2.532297188886e+01,7.089814924483e+01,1.384365052418e+02,2.283459432115e+02,3.416394040848e+02,4.788058103334e+02,6.384304007623e+02,8.182709649502e+02,1.018303324420e+03
0.170,4.008062436766e+00,2.532436018712e+01,7.089249264004e+01,1.384159436462e+02,2.283430627792e+02,3.417101415994e+02,4.789158508631e+02,6.384003412714e+02,8.179693534874e+02,1.017946746686e+03
0.172,4.008314194839e+00,2.532568524306e+01,7.088661747812e+01,1.383958185380e+02,2.283428987568e+02,3.417835361817e+02,4.790190559755e+02,6.383499869619e+02,8.176563850285e+02,1.017626251123e+03
0.174,4.008564991615e+00,2.532694741551e+01,7.088053374620e+01,1.383761731909e+02,2.283454426143e+02,3.418592005843e+02,4.791146735455e+02,6.382797139510e+02,8.173355782094e+02,1.017346393943e+03
0.176,4.008814826383e+00,2.532814707275e+01,7.087425149833e+01,1.383570494929e+02,2.283506765694e+02,3.419367369250e+02,4.792020042907e+02,6.381900798968e+02,8.170105471533e+02,1.017111158141e+03
0.178,4.009063698440e+00,2.532928459245e+01,7.086778084851e+01,1.383384878824e+02,2.283585736955e+02,3.420157386625e+02,4.792804064604e+02,6.380818189066e+02,8.166849598869e+02,1.016923896217e+03
0.180,4.009311607085e+00,2.533036036170e+01,7.086113196349e+01,1.383205272883e+02,2.283690980570e+02,3.420957926074e+02,4.793493001319e+02,6.379558348727e+02,8.163624961507e+02,1.016787281899e+03
0.182,4.009558551628e+00,2.533137477699e+01,7.085431505555e+01,1.383032050713e+02,2.283822048714e+02,3.421764809591e+02,4.794081710854e+02,6.378131932943e+02,8.160468050841e+02,1.016703271569e+03
0.184,4.009804531383e+00,2.533232824420e+01,7.084734037517e+01,1.382865569680e+02,2.283978406971e+02,3.422573833594e+02,4.794565742322e+02,6.376551116610e+02,8.157414632704e+02,1.016673075933e+03
0.186,4.010049545671e+00,2.533322117855e+01,7.084021820363e+01,1.382706170385e+02,2.284159436478e+02,3.423380789523e+02,4.794941365743e+02,6.374829484834e+02,8.154499336196e+02,1.016697142330e+03
0.188,4.010293593822e+00,2.533405400461e+01,7.083295884554e+01,1.382554176161e+02,2.284364436305e+02,3.424181484427e+02,4.795205596766e+02,6.372981910697e+02,8.151755255586e+02,1.016775147957e+03
0.190,4.010536675173e+00,2.533482715624e+01,7.082557262132e+01,1.382409892599e+02,2.284592626096e+02,3.424971761411e+02,4.795356216354e+02,6.371024421573e+02,8.149213569840e+02,1.016906004067e+03
0.192,4.010778789068e+00,2.533554107660e+01,7.081806985963e+01,1.382273607110e+02,2.284843148929e+02,3.425747519875e+02,4.795391785305e+02,6.368974055192e+02,8.146903184107e+02,1.017087871124e+03
0.194,4.011019934861e+00,2.533619621804e+01,7.081046088969e+01,1.382145588515e+02,2.285115074413e+02,3.426504735446e+02,4.795311653525e+02,6.366848706740e+02,8.144850397261e+02,1.017318184651e+03
0.196,4.011260111913e+00,2.533679304214e+01,7.080275603369e+01,1.382026086662e+02,2.285407402000e+02,3.427239479490e+02,4.795115963990e+02,6.364666968352e+02,8.143078599288e+02,1.017593691446e+03
0.198,4.011499319594e+00,2.533733201959e+01,7.079496559904e+01,1.381915332087e+02,2.285719064500e+02,3.427947938144e+02,4.794805651378e+02,6.362447962439e+02,8.141608001966e+02,1.017910495619e+03
0.200,4.011737557284e+00,2.533781363019e+01,7.078709987066e+01,1.381813535701e+02,2.286048931801e+02,3.428626430754e+02,4.794382435385e+02,6.360211170325e+02,8.140455405914e+02,1.018264113802e+03
0.202,4.011974824371e+00,2.533823836278e+01,7.077916910330e+01,1.381720888510e+02,2.286395814764e+02,3.429271427643e+02,4.793848808775e+02,6.357976257723e+02,8.139634006663e+02,1.018649538756e+03
0.204,4.012211120253e+00,2.533860671516e+01,7.077118351374e+01,1.381637561375e+02,2.286758469300e+02,3.429879567130e+02,4.793208020244e+02,6.355762898613e+02,8.139153241957e+02,1.019061310446e+03
0.206,4.012446444338e+00,2.533891919406e+01,7.076315327308e+01,1.381563704805e+02,2.287135600603e+02,3.430447671712e+02,4.792464052222e+02,6.353590599068e+02,8.139018682021e+02,1.019493593596e+03
0.208,4.012680796043e+00,2.533917631507e+01,7.075508849904e+01,1.381499448785e+02,2.287525867529e+02,3.430972763339e+02,4.791621593759e+02,6.351478522621e+02,8.139231964058e+02,1.019940260595e+03
0.210,4.012914174798e+00,2.533937860252e+01,7.074699924824e+01,1.381444902640e+02,2.287927887116e+02,3.431452077708e+02,4.790686008683e+02,6.349445318708e+02,8.139790771696e+02,1.020394978593e+03
0.212,4.013146580040e+00,2.533952658948e+01,7.073889550848e+01,1.381400154939e+02,2.288340239217e+02,3.431883077516e+02,4.789663299249e+02,6.347508955716e+02,8.140688859636e+02,1.020851299533e+03
0.214,4.013378011220e+00,2.533962081764e+01,7.073078719118e+01,1.381365273434e+02,2.288761471240e+02,3.432263464597e+02,4.788560065510e+02,6.345686560124e+02,8.141916123209e+02,1.021302751836e+03
0.216,4.013608467798e+00,2.533966183721e+01,7.072268412368e+01,1.381340305030e+02,2.289190102983e+02,3.432591190905e+02,4.787383460706e+02,6.343994263169e+02,8.143458712047e+02,1.021742932446e+03
0.218,4.013837949247e+00,2.533965020686e+01,7.071459604175e+01,1.381325275803e+02,2.289624631543e+02,3.432864468270e+02,4.786141142949e+02,6.342447056383e+02,8.145299186559e+02,1.022165597902e+03
0.220,4.014066455049e+00,2.533958649366e+01,7.070653258206e+01,1.381320191048e+02,2.290063536281e+02,3.433081776908e+02,4.784841223543e+02,6.341058657312e+02,8.147416715442e+02,1.022564753164e+03
0.222,4.014293984701e+00,2.533947127290e+01,7.069850327475e+01,1.381325035364e+02,2.290505283842e+02,3.433241872619e+02,4.783492212285e+02,6.339841386576e+02,8.149787311954e+02,1.022934736906e+03
0.224,4.014520537710e+00,2.533930512808e+01,7.069051753610e+01,1.381339772779e+02,2.290948333192e+02,3.433343792660e+02,4.782102960099e+02,6.338806057399e+02,8.152384106263e+02,1.023270302072e+03
0.226,4.014746113596e+00,2.533908865077e+01,7.068258466116e+01,1.381364346910e+02,2.291391140685e+02,3.433386860257e+02,4.780682599416e+02,6.337961878551e+02,8.155177650754e+02,1.023566690546e+03
0.228,4.014970711892e+00,2.533882244049e+01,7.067471381667e+01,1.381398681159e+02,2.291832165111e+02,3.433370687737e+02,4.779240482662e+02,6.337316371599e+02,8.158136254817e+02,1.023819700873e+03
0.230,4.015194332143e+00,2.533850710462e+01,7.066691403386e+01,1.381442678947e+02,2.292269872739e+02,3.433295178270e+02,4.777786119302e+02,6.336875303170e+02,8.161226345287e+02,1.024025748059e+03
0.232,4.015416973907e+00,2.533814325832e+01,7.065919420149e+01,1.381496223983e+02,2.292702742322e+02,3.433160526206e+02,4.776329111839e+02,6.336642632856e+02,8.164412848433e+02,1.024181914609e+03
0.234,4.015638636757e+00,2.533773152434e+01,7.065156305898e+01,1.381559180567e+02,2.293129270054e+02,3.432967216014e+02,4.774879091197e+02,6.336620477200e+02,8.167659589124e+02,1.024285992063e+03
0.236,4.015859320277e+00,2.533727253297e+01,7.064402918960e+01,1.381631393931e+02,2.293547974461e+02,3.432716019825e+02,4.773445651938e+02,6.336809090088e+02,8.170929702632e+02,1.024336512452e+03
0.238,4.016079024066e+00,2.533676692189e+01,7.063660101380e+01,1.381712690609e+02,2.293957401214e+02,3.432407993599e+02,4.772038287715e+02,6.337206859730e+02,8.174186054362e+02,1.024332769211e+03
0.240,4.016297747738e+00,2.533621533603e+01,7.062928678276e+01,1.381802878847e+02,2.294356127845e+02,3.432044471917e+02,4.770666327429e+02,6.337810322244e+02,8.177391662721e+02,1.024274827265e+03
0.242,4.016515490920e+00,2.533561842748e+01,7.062209457193e+01,1.381901749039e+02,2.294742768362e+02,3.431627061448e+02,4.769338872486e+02,6.338614191725e+02,8.180510120313e+02,1.024163522131e+03
0.244,4.016732253254e+00,2.533497685531e+01,7.061503227480e+01,1.382009074203e+02,2.295115977724e+02,3.431157633105e+02,4.768064735589e+02,6.339611406532e+02,8.183506008637e+02,1.024000448054e+03
0.246,4.016948034395e+00,2.533429128548e+01,7.060810759686e+01,1.382124610479e+02,2.295474456196e+02,3.430638312937e+02,4.766852381467e+02,6.340793191379e+02,8.186345301574e+02,1.023787935350e+03
0.248,4.017162834016e+00,2.533356239066e+01,7.060132804957e+01,1.382248097667e+02,2.295816953541e+02,3.430071471794e+02,4.765709869946e+02,6.342149134680e+02,8.188995753047e+02,1.023529017269e+03
0.250,4.017376651803e+00,2.533279085014e+01,7.059470094467e+01,1.382379259782e+02,2.296142273050e+02,3.429459713827e+02,4.764644801726e+02,6.343667280462e+02,8.191427264437e+02,1.023227386851e+03
0.252,4.017589487459e+00,2.533197734964e+01,7.058823338851e+01,1.382517805652e+02,2.296449275399e+02,3.428805863864e+02,4.763664267245e+02,6.345334234014e+02,8.193612227564e+02,1.022887344399e+03
0.254,4.017801340699e+00,2.533112258116e+01,7.058193227664e+01,1.382663429531e+02,2.296736882312e+02,3.428112953735e+02,4.762774798954e+02,6.347135280355e+02,8.195525839315e+02,1.022513736301e+03
0.256,4.018012211258e+00,2.533022724289e+01,7.057580428854e+01,1.382815811744e+02,2.297004080025e+02,3.427384207604e+02,4.761982327332e+02,6.349054514456e+02,8.197146384339e+02,1.022111886081e+03
0.258,4.018222098886e+00,2.532929203897e+01,7.056985588258e+01,1.382974619355e+02,2.297249922539e+02,3.426623026383e+02,4.761292140933e+02,6.351074982049e+02,8.198455482572e+02,1.021687518663e+03
0.260,4.018431003347e+00,2.532831767942e+01,7.056409329107e+01,1.383139506859e+02,2.297473534653e+02,3.425832971305e+02,4.760708850727e+02,6.353178829796e+02,8.199438298772e+02,1.021246678911e+03
0.262,4.018638924423e+00,2.532730487991e+01,7.055852251564e+01,1.383310116896e+02,2.297674114763e+02,3.425017746721e+02,4.760236358976e+02,6.355347463461e+02,8.200083711676e+02,1.020795645623e+03
0.264,4.018845861915e+00,2.532625436165e+01,7.055314932273e+01,1.383486080985e+02,2.297850937425e+02,3.424181182228e+02,4.759877832855e+02,6.357561712688e+02,8.200384440844e+02,1.020340842194e+03
