x,fdam_mode1,fdam_mode2,fdam_mode3,fdam_mode4,fdam_mode5,fdam_mode6,fdam_mode7,fdam_mode8,fdam_mode9,fdam_mode10
0.112,4.043309089825e+00,2.533945690200e+01,7.095173552581e+01,1.390370531326e+02,2.298370471896e+02,3.433346223377e+02,4.795317089027e+02,6.384301074910e+02,8.200316723829e+02,1.024336255708e+03
0.114,4.043309791317e+00,2.533946510778e+01,7.095174570104e+01,1.390370232590e+02,2.298369295674e+02,3.433344431477e+02,4.795316279951e+02,6.384303638582e+02,8.200323880920e+02,1.024337203354e+03
0.116,4.043310490450e+00,2.533947313880e+01,7.095175475403e+01,1.390369907842e+02,2.298368109179e+02,3.433342734897e+02,4.795315765252e+02,6.384306634838e+02,8.200331242507e+02,1.024338088510e+03
0.118,4.043311187221e+00,2.533948099534e+01,7.095176269948e+01,1.390369558373e+02,2.298366917184e+02,3.433341142291e+02,4.795315547198e+02,6.384310032885e+02,8.200338716757e+02,1.024338897453e+03
0.120,4.043311881630e+00,2.533948867769e+01,7.095176955260e+01,1.390369185491e+02,2.298365724403e+02,3.433339661678e+02,4.795315625919e+02,6.384313798281e+02,8.200346210704e+02,1.024339617598e+03
0.122,4.043312573673e+00,2.533949618617e+01,7.095177532911e+01,1.390368790524e+02,2.298364535473e+02,3.433338300408e+02,4.795315999417e+02,6.384317893269e+02,8.200353631342e+02,1.024340237679e+03
0.124,4.043313263349e+00,2.533950352112e+01,7.095178004519e+01,1.390368374811e+02,2.298363354950e+02,3.433337065141e+02,4.795316663604e+02,6.384322277138e+02,8.200360886708e+02,1.024340747909e+03
0.126,4.043313950657e+00,2.533951068290e+01,7.095178371752e+01,1.390367939708e+02,2.298362187292e+02,3.433335961824e+02,4.795317612339e+02,6.384326906604e+02,8.200367886947e+02,1.024341140124e+03
0.128,4.043314635593e+00,2.533951767189e+01,7.095178636323e+01,1.390367486582e+02,2.298361036850e+02,3.433334995665e+02,4.795318837488e+02,6.384331736217e+02,8.200374545359e+02,1.024341407892e+03
0.130,4.043315318157e+00,2.533952448849e+01,7.095178799997e+01,1.390367016807e+02,2.298359907860e+02,3.433334171120e+02,4.795320328992e+02,6.384336718780e+02,8.200380779396e+02,1.024341546611e+03
0.132,4.043315998347e+00,2.533953113312e+01,7.095178864580e+01,1.390366531770e+02,2.298358804425e+02,3.433333491882e+02,4.795322074947e+02,6.384341805790e+02,8.200386511618e+02,1.024341553571e+03
0.134,4.043316676159e+00,2.533953760623e+01,7.095178831925e+01,1.390366032858e+02,2.298357730513e+02,3.433332960864e+02,4.795324061696e+02,6.384346947876e+02,8.200391670582e+02,1.024341427988e+03
0.136,4.043317351594e+00,2.533954390827e+01,7.095178703932e+01,1.390365521465e+02,2.298356689942e+02,3.433332580196e+02,4.795326273932e+02,6.384352095258e+02,8.200396191662e+02,1.024341171020e+03
