x,fdam_mode1,fdam_mode2,fdam_mode3,fdam_mode4,fdam_mode5,fdam_mode6,fdam_mode7,fdam_mode8,fdam_mode9,fdam_mode10
0.046,4.042891619752e+00,2.533737859650e+01,7.094748770698e+01,1.390321036306e+02,2.298341267025e+02,3.433363958821e+02,4.795388540992e+02,6.384398436100e+02,8.200377726438e+02,1.024330889507e+03
0.048,4.042894704580e+00,2.533743417664e+01,7.094769465175e+01,1.390325350520e+02,2.298347595777e+02,3.433370591964e+02,4.795392090854e+02,6.384394078626e+02,8.200359935282e+02,1.024327263293e+03
0.050,4.042897780266e+00,2.533748906074e+01,7.094789629806e+01,1.390329462995e+02,2.298353394234e+02,3.433376129953e+02,4.795393760952e+02,6.384386982634e+02,8.200338788616e+02,1.024323313107e+03
0.052,4.042900846807e+00,2.533754324829e+01,7.094809264594e+01,1.390333374460e+02,2.298358668331e+02,3.433380599129e+02,4.795393634689e+02,6.384377357975e+02,8.200314730045e+02,1.024319120221e+03
0.054,4.042903904198e+00,2.533759673881e+01,7.094828369653e+01,1.390337085770e+02,2.298363424673e+02,3.433384028112e+02,4.795391801010e+02,6.384365424354e+02,8.200288214512e+02,1.024314765923e+03
0.056,4.042906952434e+00,2.533764953182e+01,7.094846945215e+01,1.390340597912e+02,2.298367670545e+02,3.433386447773e+02,4.795388354110e+02,6.384351410093e+02,8.200259704609e+02,1.024310330647e+03
0.058,4.042909991510e+00,2.533770162688e+01,7.094864991635e+01,1.390343912003e+02,2.298371413922e+02,3.433387891191e+02,4.795383393090e+02,6.384335550792e+02,8.200229666740e+02,1.024305893092e+03
0.060,4.042913021420e+00,2.533775302355e+01,7.094882509402e+01,1.390347029303e+02,2.298374663465e+02,3.433388393592e+02,4.795377021585e+02,6.384318087899e+02,8.200198567162e+02,1.024301529355e+03
0.062,4.042916042159e+00,2.533780372143e+01,7.094899499137e+01,1.390349951210e+02,2.298377428526e+02,3.433387992280e+02,4.795369347337e+02,6.384299267202e+02,8.200166867979e+02,1.024297312089e+03
0.064,4.042919053723e+00,2.533785372015e+01,7.094915961605e+01,1.390352679266e+02,2.298379719144e+02,3.433386726557e+02,4.795360481741e+02,6.384279337256e+02,8.200135023103e+02,1.024293309689e+03
0.066,4.042922056104e+00,2.533790301935e+01,7.094931897720e+01,1.390355215161e+02,2.298381546039e+02,3.433384637622e+02,4.795350539359e+02,6.384258547763e+02,8.200103474263e+02,1.024289585533e+03
0.068,4.042925049298e+00,2.533795161873e+01,7.094947308547e+01,1.390357560731e+02,2.298382920607e+02,3.433381768468e+02,4.795339637393e+02,6.384237147915e+02,8.200072647078e+02,1.024286197276e+03
0.070,4.042928033298e+00,2.533799951800e+01,7.094962195309e+01,1.390359717965e+02,2.298383854902e+02,3.433378163762e+02,4.795327895150e+02,6.384215384715e+02,8.200042947271e+02,1.024283196213e+03
0.072,4.042931008099e+00,2.533804671691e+01,7.094976559393e+01,1.390361689002e+02,2.298384361628e+02,3.433373869717e+02,4.795315433465e+02,6.384193501305e+02,8.200014757037e+02,1.024280626725e+03
0.074,4.042933973695e+00,2.533809321526e+01,7.094990402352e+01,1.390363476131e+02,2.298384454123e+02,3.433368933953e+02,4.795302374120e+02,6.384171735295e+02,8.199988431638e+02,1.024278525806e+03
0.076,4.042936930080e+00,2.533813901289e+01,7.095003725911e+01,1.390365081798e+02,2.298384146334e+02,3.433363405350e+02,4.795288839246e+02,6.384150317121e+02,8.199964296244e+02,1.024276922684e+03
0.078,4.042939877247e+00,2.533818410967e+01,7.095016531969e+01,1.390366508598e+02,2.298383452803e+02,3.433357333893e+02,4.795274950708e+02,6.384129468451e+02,8.199942643067e+02,1.024275838549e+03
0.080,4.042942815190e+00,2.533822850552e+01,7.095028822607e+01,1.390367759281e+02,2.298382388636e+02,3.433350770508e+02,4.795260829495e+02,6.384109400641e+02,8.199923728821e+02,1.024275286374e+03
0.082,4.042945743903e+00,2.533827220040e+01,7.095040600084e+01,1.390368836748e+02,2.298380969481e+02,3.433343766890e+02,4.795246595097e+02,6.384090313266e+02,8.199907772536e+02,1.024275270854e+03
0.084,4.042948663378e+00,2.533831519435e+01,7.095051866849e+01,1.390369744050e+02,2.298379211501e+02,3.433336375331e+02,4.795232364898e+02,6.384072392734e+02,8.199894953762e+02,1.024275788443e+03
0.086,4.042951573611e+00,2.533835748742e+01,7.095062625536e+01,1.390370484387e+02,2.298377131338e+02,3.433328648536e+02,4.795218253562e+02,6.384055810999e+02,8.199885411163e+02,1.024276827507e+03
0.088,4.042954474593e+00,2.533839907973e+01,7.095072878973e+01,1.390371061110e+02,2.298374746083e+02,3.433320639443e+02,4.795204372442e+02,6.384040724380e+02,8.199879241554e+02,1.024278368580e+03
0.090,4.042957366318e+00,2.533843997145e+01,7.095082630180e+01,1.390371477710e+02,2.298372073243e+02,3.433312401027e+02,4.795190828993e+02,6.384027272506e+02,8.199876499351e+02,1.024280384724e+03
0.092,4.042960248779e+00,2.533848016283e+01,7.095091882372e+01,1.390371737825e+02,2.298369130703e+02,3.433303986117e+02,4.795177726219e+02,6.384015577385e+02,8.199877196484e+02,1.024282841987e+03
0.094,4.042963121970e+00,2.533851965414e+01,7.095100638964e+01,1.390371845231e+02,2.298365936687e+02,3.433295447203e+02,4.795165162127e+02,6.384005742616e+02,8.199881302741e+02,1.024285699954e+03
0.096,4.042965985883e+00,2.533855844573e+01,7.095108903568e+01,1.390371803842e+02,2.298362509719e+02,3.433286836240e+02,4.795153229221e+02,6.383997852746e+02,8.199888746564e+02,1.024288912385e+03
0.098,4.042968840512e+00,2.533859653802e+01,7.095116679996e+01,1.390371617703e+02,2.298358868585e+02,3.433278204465e+02,4.795142014017e+02,6.383991972783e+02,8.199899416279e+02,1.024292427926e+03
0.100,4.042971685849e+00,2.533863393147e+01,7.095123972263e+01,1.390371290990e+02,2.298355032287e+02,3.433269602199e+02,4.795131596599e+02,6.383988147861e+02,8.199913161746e+02,1.024296190887e+03
0.102,4.042974521886e+00,2.533867062662e+01,7.095130784585e+01,1.390370828004e+02,2.298351019998e+02,3.433261078665e+02,4.795122050210e+02,6.383986403071e+02,8.199929796422e+02,1.024300142082e+03
0.104,4.042977348618e+00,2.533870662408e+01,7.095137121383e+01,1.390370233165e+02,2.298346851024e+02,3.433252681805e+02,4.795113440876e+02,6.383986743454e+02,8.199949099804e+02,1.024304219704e+03
0.106,4.042980166037e+00,2.533874192450e+01,7.095142987277e+01,1.390369511011e+02,2.298342544754e+02,3.433244458097e+02,4.795105827087e+02,6.383989154158e+02,8.199970820232e+02,1.024308360242e+03
0.108,4.042982974134e+00,2.533877652865e+01,7.095148387093e+01,1.390368666187e+02,2.298338120615e+02,3.433236452384e+02,4.795099259505e+02,6.383993600755e+02,8.199994678020e+02,1.024312499408e+03
0.110,4.042985772904e+00,2.533881043731e+01,7.095153325858e+01,1.390367703447e+02,2.298333598025e+02,3.433228707707e+02,4.795093780736e+02,6.384000029725e+02,8.200020368879e+02,1.024316573080e+03
0.112,4.042988562338e+00,2.533884365139e+01,7.095157808803e+01,1.390366627642e+02,2.298328996349e+02,3.433221265141e+02,4.795089425137e+02,6.384008369092e+02,8.200047567600e+02,1.024320518235e+03
0.114,4.042991342429e+00,2.533887617182e+01,7.095161841359e+01,1.390365443718e+02,2.298324334849e+02,3.433214163642e+02,4.795086218681e+02,6.384018529210e+02,8.200075931949e+02,1.024324273859e+03
0.116,4.042994113170e+00,2.533890799964e+01,7.095165429157e+01,1.390364156706e+02,2.298319632637e+02,3.433207439907e+02,4.795084178870e+02,6.384030403706e+02,8.200105106738e+02,1.024327781832e+03
0.118,4.042996874553e+00,2.533893913597e+01,7.095168578028e+01,1.390362771721e+02,2.298314908631e+02,3.433201128234e+02,4.795083314700e+02,6.384043870542e+02,8.200134728018e+02,1.024330987764e+03
0.120,4.042999626571e+00,2.533896958197e+01,7.095171293998e+01,1.390361293950e+02,2.298310181506e+02,3.433195260397e+02,4.795083626678e+02,6.384058793226e+02,8.200164427364e+02,1.024333841779e+03
0.122,4.043002369216e+00,2.533899933892e+01,7.095173583293e+01,1.390359728649e+02,2.298305469645e+02,3.433189865533e+02,4.795085106894e+02,6.384075022121e+02,8.200193836179e+02,1.024336299228e+03
0.124,4.043005102480e+00,2.533902840815e+01,7.095175452327e+01,1.390358081133e+02,2.298300791099e+02,3.433184970036e+02,4.795087739139e+02,6.384092395882e+02,8.200222590000e+02,1.024338321328e+03
0.126,4.043007826356e+00,2.533905679109e+01,7.095176907710e+01,1.390356356772e+02,2.298296163540e+02,3.433180597466e+02,4.795091499080e+02,6.384110742971e+02,8.200250332727e+02,1.024339875717e+03
0.128,4.043010540836e+00,2.533908448924e+01,7.095177956239e+01,1.390354560981e+02,2.298291604214e+02,3.433176768469e+02,4.795096354482e+02,6.384129883263e+02,8.200276720754e+02,1.024340936913e+03
0.130,4.043013245913e+00,2.533911150418e+01,7.095178604895e+01,1.390352699214e+02,2.298287129899e+02,3.433173500709e+02,4.795102265479e+02,6.384149629716e+02,8.200301426937e+02,1.024341486673e+03
0.132,4.043015941579e+00,2.533913783759e+01,7.095178860843e+01,1.390350776955e+02,2.298282756865e+02,3.433170808812e+02,4.795109184894e+02,6.384169790100e+02,8.200324144372e+02,1.024341514253e+03
0.134,4.043018627826e+00,2.533916349122e+01,7.095178731430e+01,1.390348799712e+02,2.298278500833e+02,3.433168704327e+02,4.795117058602e+02,6.384190168761e+02,8.200344589921e+02,1.024341016554e+03
0.136,4.043021304647e+00,2.533918846690e+01,7.095178224177e+01,1.390346773007e+02,2.298274376932e+02,3.433167195697e+02,4.795125825939e+02,6.384210568407e+02,8.200362507463e+02,1.024339998162e+03
0.138,4.043023972034e+00,2.533921276657e+01,7.095177346776e+01,1.390344702371e+02,2.298270399665e+02,3.433166288243e+02,4.795135420145e+02,6.384230791907e+02,8.200377670830e+02,1.024338471276e+03
0.140,4.043026629979e+00,2.533923639224e+01,7.095176107090e+01,1.390342593334e+02,2.298266582874e+02,3.433165984165e+02,4.795145768854e+02,6.384250644079e+02,8.200389886393e+02,1.024336455526e+03
0.142,4.043029278475e+00,2.533925934601e+01,7.095174513145e+01,1.390340451417e+02,2.298262939698e+02,3.433166282554e+02,4.795156794609e+02,6.384269933461e+02,8.200398995260e+02,1.024333977688e+03
0.144,4.043031917514e+00,2.533928163007e+01,7.095172573129e+01,1.390338282123e+02,2.298259482552e+02,3.433167179420e+02,4.795168415415e+02,6.384288474033e+02,8.200404875091e+02,1.024331071295e+03
0.146,4.043034547089e+00,2.533930324669e+01,7.095170295382e+01,1.390336090931e+02,2.298256223086e+02,3.433168667728e+02,4.795180545315e+02,6.384306086897e+02,8.200407441472e+02,1.024327776150e+03
0.148,4.043037167191e+00,2.533932419825e+01,7.095167688398e+01,1.390333883289e+02,2.298253172164e+02,3.433170737457e+02,4.795193094992e+02,6.384322601884e+02,8.200406648862e+02,1.024324137753e+03
0.150,4.043039777814e+00,2.533934448720e+01,7.095164760815e+01,1.390331664601e+02,2.298250339834e+02,3.433173375664e+02,4.795205972392e+02,6.384337859082e+02,8.200402491091e+02,1.024320206642e+03
0.152,4.043042378949e+00,2.533936411609e+01,7.095161521413e+01,1.390329440223e+02,2.298247735307e+02,3.433176566564e+02,4.795219083358e+02,6.384351710262e+02,8.200395001402e+02,1.024316037668e+03
0.154,4.043044970590e+00,2.533938308757e+01,7.095157979106e+01,1.390327215454e+02,2.298245366933e+02,3.433180291624e+02,4.795232332284e+02,6.384364020210e+02,8.200384252045e+02,1.024311689200e+03
0.156,4.043047552729e+00,2.533940140437e+01,7.095154142939e+01,1.390324995528e+02,2.298243242185e+02,3.433184529662e+02,4.795245622766e+02,6.384374667926e+02,8.200370353421e+02,1.024307222295e+03
0.158,4.043050125357e+00,2.533941906930e+01,7.095150022081e+01,1.390322785605e+02,2.298241367640e+02,3.433189256972e+02,4.795258858269e+02,6.384383547706e+02,8.200353452789e+02,1.024302699810e+03
0.160,4.043052688469e+00,2.533943608530e+01,7.095145625819e+01,1.390320590766e+02,2.298239748967e+02,3.433194447444e+02,4.795271942777e+02,6.384390570078e+02,8.200333732553e+02,1.024298185505e+03
0.162,4.043055242055e+00,2.533945245537e+01,7.095140963552e+01,1.390318416002e+02,2.298238390915e+02,3.433200072706e+02,4.795284781457e+02,6.384395662591e+02,8.200311408142e+02,1.024293743127e+03
0.164,4.043057786110e+00,2.533946818261e+01,7.095136044787e+01,1.390316266207e+02,2.298237297306e+02,3.433206102270e+02,4.795297281294e+02,6.384398770459e+02,8.200286725518e+02,1.024289435491e+03
0.166,4.043060320626e+00,2.533948327022e+01,7.095130879130e+01,1.390314146175e+02,2.298236471027e+02,3.433212503690e+02,4.795309351728e+02,6.384399857037e+02,8.200259958336e+02,1.024285323582e+03
0.168,4.043062845594e+00,2.533949772149e+01,7.095125476279e+01,1.390312060587e+02,2.298235914030e+02,3.433219242730e+02,4.795320905263e+02,6.384398904139e+02,8.200231404779e+02,1.024281465677e+03
0.170,4.043065361009e+00,2.533951153980e+01,7.095119846023e+01,1.390310014005e+02,2.298235627328e+02,3.433226283531e+02,4.795331858059e+02,6.384395912192e+02,8.200201384124e+02,1.024277916509e+03
0.172,4.043067866863e+00,2.533952472864e+01,7.095113998228e+01,1.390308010868e+02,2.298235611003e+02,3.433233588803e+02,4.795342130498e+02,6.384390900216e+02,8.200170233058e+02,1.024274726482e+03
0.174,4.043070363149e+00,2.533953729157e+01,7.095107942834e+01,1.390306055484e+02,2.298235864203e+02,3.433241119998e+02,4.795351647716e+02,6.384383905648e+02,8.200138301808e+02,1.024271940946e+03
0.176,4.043072849859e+00,2.533954923227e+01,7.095101689849e+01,1.390304152022e+02,2.298236385161e+02,3.433248837516e+02,4.795360340112e+02,6.384374983994e+02,8.200105950102e+02,1.024269599545e+03
0.178,4.043075326987e+00,2.533956055448e+01,7.095095249339e+01,1.390302304507e+02,2.298237171195e+02,3.433256700891e+02,4.795368143809e+02,6.384364208323e+02,8.200073543034e+02,1.024267735648e+03
0.180,4.043077794526e+00,2.533957126206e+01,7.095088631425e+01,1.390300516814e+02,2.298238218729e+02,3.433264668996e+02,4.795375001085e+02,6.384351668603e+02,8.200041446864e+02,1.024266375869e+03
0.182,4.043080252469e+00,2.533958135896e+01,7.095081846270e+01,1.390298792661e+02,2.298239523305e+02,3.433272700247e+02,4.795380860759e+02,6.384337470888e+02,8.200010024806e+02,1.024265539679e+03
0.184,4.043082700809e+00,2.533959084922e+01,7.095074904077e+01,1.390297135605e+02,2.298241079605e+02,3.433280752802e+02,4.795385678527e+02,6.384321736359e+02,8.199979632853e+02,1.024265239129e+03
0.186,4.043085139539e+00,2.533959973697e+01,7.095067815081e+01,1.390295549037e+02,2.298242881467e+02,3.433288784774e+02,4.795389417265e+02,6.384304600235e+02,8.199950615682e+02,1.024265478672e+03
0.188,4.043087568652e+00,2.533960802644e+01,7.095060589537e+01,1.390294036175e+02,2.298244921917e+02,3.433296754426e+02,4.795392047267e+02,6.384286210553e+02,8.199923302695e+02,1.024266255095e+03
0.190,4.043089988143e+00,2.533961572194e+01,7.095053237718e+01,1.390292600060e+02,2.298247193186e+02,3.433304620385e+02,4.795393546447e+02,6.384266726842e+02,8.199898004230e+02,1.024267557560e+03
0.192,4.043092398005e+00,2.533962282789e+01,7.095045769904e+01,1.390291243553e+02,2.298249686745e+02,3.433312341835e+02,4.795393900480e+02,6.384246318684e+02,8.199875007990e+02,1.024269367760e+03
0.194,4.043094798230e+00,2.533962934879e+01,7.095038196377e+01,1.390289969330e+02,2.298252393333e+02,3.433319878719e+02,4.795393102895e+02,6.384225164198e+02,8.199854575740e+02,1.024271660167e+03
0.196,4.043097188813e+00,2.533963528923e+01,7.095030527410e+01,1.390288779878e+02,2.298255302992e+02,3.433327191936e+02,4.795391155115e+02,6.384203448440e+02,8.199836940291e+02,1.024274402402e+03
0.198,4.043099569747e+00,2.533964065390e+01,7.095022773263e+01,1.390287677491e+02,2.298258405100e+02,3.433334243522e+02,4.795388066443e+02,6.384181361742e+02,8.199822302818e+02,1.024277555687e+03
0.200,4.043101941027e+00,2.533964544757e+01,7.095014944173e+01,1.390286664269e+02,2.298261688408e+02,3.433340996844e+02,4.795383853996e+02,6.384159098010e+02,8.199810830546e+02,1.024281075397e+03
0.202,4.043104302646e+00,2.533964967511e+01,7.095007050347e+01,1.390285742113e+02,2.298265141080e+02,3.433347416769e+02,4.795378542587e+02,6.384136852987e+02,8.199802654814e+02,1.024284911693e+03
0.204,4.043106654598e+00,2.533965334148e+01,7.094999101955e+01,1.390284912723e+02,2.298268750733e+02,3.433353469837e+02,4.795372164549e+02,6.384114822494e+02,8.199797869561e+02,1.024289010230e+03
0.206,4.043108996878e+00,2.533965645171e+01,7.094991109119e+01,1.390284177597e+02,2.298272504479e+02,3.433359124420e+02,4.795364759523e+02,6.384093200684e+02,8.199796530229e+02,1.024293312926e+03
0.208,4.043111329479e+00,2.533965901095e+01,7.094983081910e+01,1.390283538030e+02,2.298276388970e+02,3.433364350878e+02,4.795356374180e+02,6.384072178300e+02,8.199798653115e+02,1.024297758790e+03
0.210,4.043113652396e+00,2.533966102440e+01,7.094975030339e+01,1.390282995109e+02,2.298280390439e+02,3.433369121695e+02,4.795347061909e+02,6.384051940967e+02,8.199804215162e+02,1.024302284789e+03
0.212,4.043115965623e+00,2.533966249737e+01,7.094966964347e+01,1.390282549717e+02,2.298284494753e+02,3.433373411617e+02,4.795336882452e+02,6.384032667533e+02,8.199813154209e+02,1.024306826743e+03
0.214,4.043118269154e+00,2.533966343527e+01,7.094958893798e+01,1.390282202526e+02,2.298288687452e+02,3.433377197769e+02,4.795325901504e+02,6.384014528465e+02,8.199825369678e+02,1.024311320238e+03
0.216,4.043120562985e+00,2.533966384355e+01,7.094950828475e+01,1.390281954005e+02,2.298292953804e+02,3.433380459767e+02,4.795314190262e+02,6.383997684322e+02,8.199840723713e+02,1.024315701540e+03
0.218,4.043122847111e+00,2.533966372779e+01,7.094942778067e+01,1.390281804413e+02,2.298297278849e+02,3.433383179811e+02,4.795301824951e+02,6.383982284323e+02,8.199859042729e+02,1.024319908507e+03
0.220,4.043125121525e+00,2.533966309363e+01,7.094934752167e+01,1.390281753802e+02,2.298301647452e+02,3.433385342776e+02,4.795288886307e+02,6.383968465004e+02,8.199880119383e+02,1.024323881467e+03
0.222,4.043127386223e+00,2.533966194679e+01,7.094926760260e+01,1.390281802020e+02,2.298306044351e+02,3.433386936275e+02,4.795275459032e+02,6.383956348997e+02,8.199903714926e+02,1.024327564070e+03
0.224,4.043129641200e+00,2.533966029308e+01,7.094918811719e+01,1.390281948708e+02,2.298310454208e+02,3.433387950728e+02,4.795261631221e+02,6.383946043931e+02,8.199929561910e+02,1.024330904091e+03
0.226,4.043131886452e+00,2.533965813839e+01,7.094910915795e+01,1.390282193304e+02,2.298314861657e+02,3.433388379398e+02,4.795247493775e+02,6.383937641464e+02,8.199957367232e+02,1.024333854170e+03
0.228,4.043134121973e+00,2.533965548868e+01,7.094903081613e+01,1.390282535048e+02,2.298319251358e+02,3.433388218426e+02,4.795233139781e+02,6.383931216463e+02,8.199986815461e+02,1.024336372488e+03
0.230,4.043136347759e+00,2.533965235001e+01,7.094895318162e+01,1.390282972976e+02,2.298323608046e+02,3.433387466849e+02,4.795218663892e+02,6.383926826323e+02,8.200017572429e+02,1.024338423363e+03
0.232,4.043138563806e+00,2.533964872850e+01,7.094887634288e+01,1.390283505932e+02,2.298327916579e+02,3.433386126600e+02,4.795204161685e+02,6.383924510458e+02,8.200049289033e+02,1.024339977754e+03
0.234,4.043140770110e+00,2.533964463034e+01,7.094880038692e+01,1.390284132566e+02,2.298332161988e+02,3.433384202503e+02,4.795189729020e+02,6.383924289933e+02,8.200081605207e+02,1.024341013681e+03
0.236,4.043142966665e+00,2.533964006180e+01,7.094872539915e+01,1.390284851335e+02,2.298336329529e+02,3.433381702242e+02,4.795175461397e+02,6.383926167277e+02,8.200114154020e+02,1.024341516531e+03
0.238,4.043145153470e+00,2.533963502924e+01,7.094865146340e+01,1.390285660515e+02,2.298340404726e+02,3.433378636327e+02,4.795161453310e+02,6.383930126445e+02,8.200146565857e+02,1.024341479273e+03
0.240,4.043147330518e+00,2.533962953908e+01,7.094857866178e+01,1.390286558197e+02,2.298344373419e+02,3.433375018043e+02,4.795147797613e+02,6.383936132961e+02,8.200178472623e+02,1.024340902553e+03
0.242,4.043149497808e+00,2.533962359780e+01,7.094850707469e+01,1.390287542293e+02,2.298348221815e+02,3.433370863382e+02,4.795134584896e+02,6.383944134211e+02,8.200209511941e+02,1.024339794686e+03
0.244,4.043151655334e+00,2.533961721196e+01,7.094843678068e+01,1.390288610546e+02,2.298351936524e+02,3.433366190964e+02,4.795121902877e+02,6.383954059909e+02,8.200239331276e+02,1.024338171541e+03
0.246,4.043153803094e+00,2.533961038820e+01,7.094836785645e+01,1.390289760527e+02,2.298355504611e+02,3.433361021952e+02,4.795109835807e+02,6.383965822710e+02,8.200267591951e+02,1.024336056313e+03
0.248,4.043155941085e+00,2.533960313320e+01,7.094830037677e+01,1.390290989647e+02,2.298358913631e+02,3.433355379944e+02,4.795098463910e+02,6.383979318983e+02,8.200293973008e+02,1.024333479192e+03
0.250,4.043158069303e+00,2.533959545373e+01,7.094823441441e+01,1.390292295158e+02,2.298362151673e+02,3.433349290860e+02,4.795087862838e+02,6.383994429726e+02,8.200318174862e+02,1.024330476938e+03
0.252,4.043160187746e+00,2.533958735662e+01,7.094817004011e+01,1.390293674164e+02,2.298365207396e+02,3.433342782817e+02,4.795078103167e+02,6.384011021615e+02,8.200339922718e+02,1.024327092353e+03
0.254,4.043162296410e+00,2.533957884875e+01,7.094810732250e+01,1.390295123619e+02,2.298368070068e+02,3.433335885992e+02,4.795069249915e+02,6.384028948186e+02,8.200358969699e+02,1.024323373675e+03
0.256,4.043164395294e+00,2.533956993707e+01,7.094804632806e+01,1.390296640343e+02,2.298370729599e+02,3.433328632475e+02,4.795061362113e+02,6.384048051129e+02,8.200375099665e+02,1.024319373891e+03
0.258,4.043166484393e+00,2.533956062860e+01,7.094798712107e+01,1.390298221022e+02,2.298373176573e+02,3.433321056119e+02,4.795054492397e+02,6.384068161691e+02,8.200388129669e+02,1.024315149983e+03
0.260,4.043168563707e+00,2.533955093039e+01,7.094792976358e+01,1.390299862217e+02,2.298375402279e+02,3.433313192369e+02,4.795048686665e+02,6.384089102171e+02,8.200397912052e+02,1.024310762120e+03
0.262,4.043170633233e+00,2.533954084957e+01,7.094787431531e+01,1.390301560370e+02,2.298377398737e+02,3.433305078096e+02,4.795043983756e+02,6.384110687493e+02,8.200404336117e+02,1.024306272796e+03
0.264,4.043172692969e+00,2.533953039332e+01,7.094782083367e+01,1.390303311815e+02,2.298379158727e+02,3.433296751418e+02,4.795040415195e+02,6.384132726846e+02,8.200407329401e+02,1.024301745947e+03
