x,fdam_mode1,fdam_mode2,fdam_mode3,fdam_mode4,fdam_mode5,fdam_mode6,fdam_mode7,fdam_mode8,fdam_mode9,fdam_mode10
0.580,4.042831703834e+00,2.531095865420e+01,7.092024086308e+01,1.389732501997e+02,2.296225660869e+02,3.433248764094e+02,4.789887498418e+02,6.383697074326e+02,8.193670220992e+02,1.023714231110e+03
0.582,4.042841498491e+00,2.531108250232e+01,7.091891392614e+01,1.389767001724e+02,2.296169693536e+02,3.433294774018e+02,4.789924843222e+02,6.383480327390e+02,8.194137532238e+02,1.023644333912e+03
0.584,4.042851182206e+00,2.531121056241e+01,7.091757444370e+01,1.389801124064e+02,2.296116611025e+02,3.433331791106e+02,4.789980220233e+02,6.383239083129e+02,8.194622450052e+02,1.023575959325e+03
0.586,4.042860755541e+00,2.531134277903e+01,7.091622361692e+01,1.389834802376e+02,2.296066584015e+02,3.433359639514e+02,4.790053260067e+02,6.382975482479e+02,8.195119447040e+02,1.023510080647e+03
0.588,4.042870219064e+00,2.531147909547e+01,7.091486265763e+01,1.389867970827e+02,2.296019773404e+02,3.433378187230e+02,4.790143475585e+02,6.382691864794e+02,8.195622858182e+02,1.023447635650e+03
0.590,4.042879573346e+00,2.531161945379e+01,7.091349278713e+01,1.389900564515e+02,2.295976329800e+02,3.433387346708e+02,4.790250265143e+02,6.382390747086e+02,8.196126945280e+02,1.023389513243e+03
0.592,4.042888818959e+00,2.531176379487e+01,7.091211523498e+01,1.389932519597e+02,2.295936393032e+02,3.433387075286e+02,4.790372916606e+02,6.382074801683e+02,8.196625962436e+02,1.023336540782e+03
0.594,4.042897956479e+00,2.531191205839e+01,7.091073123781e+01,1.389963773407e+02,2.295900091705e+02,3.433377375389e+02,4.790510612101e+02,6.381746832505e+02,8.197114221522e+02,1.023289472334e+03
0.596,4.042906986486e+00,2.531206418290e+01,7.090934203811e+01,1.389994264578e+02,2.295867542784e+02,3.433358294522e+02,4.790662433471e+02,6.381409750186e+02,8.197586157019e+02,1.023248977922e+03
0.598,4.042915909563e+00,2.531222010583e+01,7.090794888298e+01,1.390023933161e+02,2.295838851220e+02,3.433329925041e+02,4.790827368401e+02,6.381066546228e+02,8.198036389456e+02,1.023215633981e+03
0.600,4.042924726294e+00,2.531237976350e+01,7.090655302293e+01,1.390052720734e+02,2.295814109613e+02,3.433292403713e+02,4.791004317173e+02,6.380720266458e+02,8.198459786705e+02,1.023189915144e+03
0.602,4.042933437267e+00,2.531254309120e+01,7.090515571065e+01,1.390080570521e+02,2.295793397910e+02,3.433245911065e+02,4.791192099999e+02,6.380373983994e+02,8.198851522529e+02,1.023172187535e+03
0.604,4.042942043074e+00,2.531271002316e+01,7.090375819980e+01,1.390107427496e+02,2.295776783151e+02,3.433190670523e+02,4.791389464892e+02,6.380030771961e+02,8.199207131514e+02,1.023162703501e+03
0.606,4.042950544308e+00,2.531288049261e+01,7.090236174374e+01,1.390133238486e+02,2.295764319249e+02,3.433126947341e+02,4.791595096018e+02,6.379693676223e+02,8.199522560052e+02,1.023161598070e+03
0.608,4.042958941566e+00,2.531305443181e+01,7.090096759437e+01,1.390157952278e+02,2.295756046817e+02,3.433055047342e+02,4.791807622474e+02,6.379365688346e+02,8.199794212493e+02,1.023168886961e+03
0.610,4.042967235447e+00,2.531323177209e+01,7.089957700085e+01,1.390181519713e+02,2.295751993036e+02,3.432975315451e+02,4.792025627431e+02,6.379049719041e+02,8.200018992115e+02,1.023184466443e+03
0.612,4.042975426553e+00,2.531341244385e+01,7.089819120842e+01,1.390203893782e+02,2.295752171560e+02,3.432888134053e+02,4.792247657589e+02,6.378748572344e+02,8.200194336486e+02,1.023208114741e+03
0.614,4.042983515489e+00,2.531359637659e+01,7.089681145716e+01,1.390225029713e+02,2.295756582478e+02,3.432793921166e+02,4.792472232864e+02,6.378464920711e+02,8.200318246593e+02,1.023239495214e+03
0.616,4.042991502862e+00,2.531378349899e+01,7.089543898081e+01,1.390244885058e+02,2.295765212302e+02,3.432693128442e+02,4.792697856269e+02,6.378201281318e+02,8.200389309685e+02,1.023278161195e+03
