x,fdam_mode1,fdam_mode2,fdam_mode3,fdam_mode4,fdam_mode5,fdam_mode6,fdam_mode7,fdam_mode8,fdam_mode9,fdam_mode10
0.036,4.041284596177e+00,2.532952238082e+01,7.093044998915e+01,1.390074621437e+02,2.298057546166e+02,3.433093676107e+02,4.795181795346e+02,6.384292525138e+02,8.200385787786e+02,1.024340999767e+03
0.038,4.041296932086e+00,2.532975508271e+01,7.093136973944e+01,1.390095624051e+02,2.298093195733e+02,3.433142633605e+02,4.795236929849e+02,6.384340076971e+02,8.200405546980e+02,1.024337666070e+03
0.040,4.041309232058e+00,2.532998505224e+01,7.093226866562e+01,1.390115824047e+02,2.298126676336e+02,3.433186891593e+02,4.795283368145e+02,6.384373421006e+02,8.200404457528e+02,1.024331568820e+03
0.042,4.041321496077e+00,2.533021228729e+01,7.093314675026e+01,1.390135222130e+02,2.298157999065e+02,3.433226509121e+02,4.795321319170e+02,6.384393134517e+02,8.200383859371e+02,1.024322980200e+03
0.044,4.041333724128e+00,2.533043678574e+01,7.093400397884e+01,1.390153819396e+02,2.298187177308e+02,3.433261553970e+02,4.795351016534e+02,6.384399850270e+02,8.200345194792e+02,1.024312187760e+03
0.046,4.041345916193e+00,2.533065854548e+01,7.093484034004e+01,1.390171617350e+02,2.298214226839e+02,3.433292102823e+02,4.795372718365e+02,6.384394254334e+02,8.200289999380e+02,1.024299491769e+03
0.048,4.041358072256e+00,2.533087756443e+01,7.093565582610e+01,1.390188617932e+02,2.298239165905e+02,3.433318241370e+02,4.795386706942e+02,6.384377083284e+02,8.200219891594e+02,1.024285202321e+03
0.050,4.041370192299e+00,2.533109384057e+01,7.093645043304e+01,1.390204823541e+02,2.298262015291e+02,3.433340064355e+02,4.795393288124e+02,6.384349120834e+02,8.200136561094e+02,1.024269636228e+03
0.052,4.041382276304e+00,2.533130737190e+01,7.093722416099e+01,1.390220237050e+02,2.298282798382e+02,3.433357675577e+02,4.795392790572e+02,6.384311193928e+02,8.200041755951e+02,1.024253113749e+03
0.054,4.041394324251e+00,2.533151815650e+01,7.093797701446e+01,1.390234861830e+02,2.298301541210e+02,3.433371187818e+02,4.795385564783e+02,6.384264168332e+02,8.199937268908e+02,1.024235955214e+03
0.056,4.041406336122e+00,2.533172619251e+01,7.093870900258e+01,1.390248701765e+02,2.298318272486e+02,3.433380722730e+02,4.795371981935e+02,6.384208943771e+02,8.199824922858e+02,1.024218477577e+03
0.058,4.041418311895e+00,2.533193147816e+01,7.093942013938e+01,1.390261761266e+02,2.298333023626e+02,3.433386410659e+02,4.795352432555e+02,6.384146448648e+02,8.199706555705e+02,1.024200990958e+03
0.060,4.041430251552e+00,2.533213401175e+01,7.094011044404e+01,1.390274045290e+02,2.298345828766e+02,3.433388390417e+02,4.795327325018e+02,6.384077634415e+02,8.199584004788e+02,1.024183795229e+03
0.062,4.041442155070e+00,2.533233379170e+01,7.094077994110e+01,1.390285559348e+02,2.298356724758e+02,3.433386809011e+02,4.795297083894e+02,6.384003469624e+02,8.199459091065e+02,1.024167176680e+03
0.064,4.041454022428e+00,2.533253081652e+01,7.094142866072e+01,1.390296309520e+02,2.298365751162e+02,3.433381821306e+02,4.795262148151e+02,6.383924933731e+02,8.199333603229e+02,1.024151404834e+03
0.066,4.041465853604e+00,2.533272508484e+01,7.094205663886e+01,1.390306302460e+02,2.298372950223e+02,3.433373589655e+02,4.795222969223e+02,6.383843010708e+02,8.199209281948e+02,1.024136729435e+03
0.068,4.041477648576e+00,2.533291659542e+01,7.094266391751e+01,1.390315545410e+02,2.298378366839e+02,3.433362283474e+02,4.795180008966e+02,6.383758682518e+02,8.199087804423e+02,1.024123377676e+03
0.070,4.041489407321e+00,2.533310534715e+01,7.094325054489e+01,1.390324046201e+02,2.298382048519e+02,3.433348078778e+02,4.795133737512e+02,6.383672922508e+02,8.198970769437e+02,1.024111551697e+03
0.072,4.041501129815e+00,2.533329133907e+01,7.094381657562e+01,1.390331813261e+02,2.298384045325e+02,3.433331157674e+02,4.795084631026e+02,6.383586688800e+02,8.198859683072e+02,1.024101426379e+03
0.074,4.041512816035e+00,2.533347457036e+01,7.094436207092e+01,1.390338855620e+02,2.298384409809e+02,3.433311707814e+02,4.795033169406e+02,6.383500917714e+02,8.198755945272e+02,1.024093147500e+03
0.076,4.041524465957e+00,2.533365504038e+01,7.094488709874e+01,1.390345182906e+02,2.298383196938e+02,3.433289921816e+02,4.794979833914e+02,6.383416517312e+02,8.198660837400e+02,1.024086830242e+03
0.078,4.041536079556e+00,2.533383274862e+01,7.094539173396e+01,1.390350805352e+02,2.298380464009e+02,3.433265996649e+02,4.794925104777e+02,6.383334361095e+02,8.198575510945e+02,1.024082558101e+03
0.080,4.041547656806e+00,2.533400769479e+01,7.094587605851e+01,1.390355733791e+02,2.298376270555e+02,3.433240132988e+02,4.794869458758e+02,6.383255281933e+02,8.198500977513e+02,1.024080382204e+03
0.082,4.041559197684e+00,2.533417987876e+01,7.094634016149e+01,1.390359979653e+02,2.298370678240e+02,3.433212534548e+02,4.794813366728e+02,6.383180066270e+02,8.198438100219e+02,1.024080321046e+03
0.084,4.041570702163e+00,2.533434930058e+01,7.094678413933e+01,1.390363554963e+02,2.298363750747e+02,3.433183407389e+02,4.794757291242e+02,6.383109448668e+02,8.198387586587e+02,1.024082360656e+03
0.086,4.041582170217e+00,2.533451596054e+01,7.094720809589e+01,1.390366472336e+02,2.298355553660e+02,3.433152959204e+02,4.794701684148e+02,6.383044106724e+02,8.198349983048e+02,1.024086455189e+03
0.088,4.041593601819e+00,2.533467985909e+01,7.094761214257e+01,1.390368744966e+02,2.298346154331e+02,3.433121398590e+02,4.794646984238e+02,6.382984656433e+02,8.198325671099e+02,1.024092527938e+03
0.090,4.041604996944e+00,2.533484099693e+01,7.094799639838e+01,1.390370386620e+02,2.298335621745e+02,3.433088934309e+02,4.794593614959e+02,6.382931648013e+02,8.198314865183e+02,1.024100472750e+03
0.092,4.041616355565e+00,2.533499937497e+01,7.094836099004e+01,1.390371411629e+02,2.298324026378e+02,3.433055774537e+02,4.794541982200e+02,6.382885562248e+02,8.198317612303e+02,1.024110155833e+03
0.094,4.041627677653e+00,2.533515499432e+01,7.094870605208e+01,1.390371834874e+02,2.298311440046e+02,3.433022126111e+02,4.794492472171e+02,6.382846807381e+02,8.198333793409e+02,1.024121417931e+03
0.096,4.041638963182e+00,2.533530785638e+01,7.094903172684e+01,1.390371671775e+02,2.298297935747e+02,3.432988193775e+02,4.794445449390e+02,6.382815716580e+02,8.198363126521e+02,1.024134076829e+03
0.098,4.041650212124e+00,2.533545796275e+01,7.094933816457e+01,1.390370938277e+02,2.298283587505e+02,3.432954179422e+02,4.794401254785e+02,6.382792546012e+02,8.198405171572e+02,1.024147930159e+03
0.100,4.041661424451e+00,2.533560531528e+01,7.094962552346e+01,1.390369650833e+02,2.298268470195e+02,3.432920281354e+02,4.794360203936e+02,6.382777473533e+02,8.198459336924e+02,1.024162758475e+03
0.102,4.041672600135e+00,2.533574991610e+01,7.094989396967e+01,1.390367826391e+02,2.298252659380e+02,3.432886693539e+02,4.794322585458e+02,6.382770598019e+02,8.198524887486e+02,1.024178328544e+03
0.104,4.041683739147e+00,2.533589176758e+01,7.095014367735e+01,1.390365482371e+02,2.298236231133e+02,3.432853604892e+02,4.794288659541e+02,6.382771939332e+02,8.198600954345e+02,1.024194396813e+03
0.106,4.041694841459e+00,2.533603087236e+01,7.095037482862e+01,1.390362636650e+02,2.298219261856e+02,3.432821198569e+02,4.794258656661e+02,6.382781438945e+02,8.198686545809e+02,1.024210713004e+03
0.108,4.041705907041e+00,2.533616723336e+01,7.095058761363e+01,1.390359307541e+02,2.298201828104e+02,3.432789651279e+02,4.794232776466e+02,6.382798961195e+02,8.198780559748e+02,1.024227023792e+03
0.110,4.041716935866e+00,2.533630085376e+01,7.095078223051e+01,1.390355513771e+02,2.298184006399e+02,3.432759132624e+02,4.794211186843e+02,6.382824295179e+02,8.198881797082e+02,1.024243076495e+03
0.112,4.041727927903e+00,2.533643173705e+01,7.095095888533e+01,1.390351274457e+02,2.298165873046e+02,3.432729804465e+02,4.794194023180e+02,6.382857157264e+02,8.198988976294e+02,1.024258622762e+03
0.114,4.041738883124e+00,2.533655988699e+01,7.095111779212e+01,1.390346609087e+02,2.298147503950e+02,3.432701820318e+02,4.794181387827e+02,6.382897194203e+02,8.199100748777e+02,1.024273422164e+03
0.116,4.041749801499e+00,2.533668530764e+01,7.095125917280e+01,1.390341537492e+02,2.298128974427e+02,3.432675324786e+02,4.794173349752e+02,6.382943986810e+02,8.199215714875e+02,1.024287245673e+03
0.118,4.041760682998e+00,2.533680800336e+01,7.095138325711e+01,1.390336079823e+02,2.298110359021e+02,3.432650453023e+02,4.794169944405e+02,6.382997054192e+02,8.199332440418e+02,1.024299878962e+03
0.120,4.041771527592e+00,2.533692797881e+01,7.095149028258e+01,1.390330256522e+02,2.298091731320e+02,3.432627330239e+02,4.794171173786e+02,6.383055858479e+02,8.199449473584e+02,1.024311125486e+03
0.122,4.041782335250e+00,2.533704523896e+01,7.095158049446e+01,1.390324088300e+02,2.298073163773e+02,3.432606071251e+02,4.794177006721e+02,6.383119810024e+02,8.199565361889e+02,1.024320809303e+03
0.124,4.041793105944e+00,2.533715978910e+01,7.095165414559e+01,1.390317596104e+02,2.298054727510e+02,3.432586780068e+02,4.794187379340e+02,6.383188273024e+02,8.199678669123e+02,1.024328777586e+03
0.126,4.041803839643e+00,2.533727163484e+01,7.095171149638e+01,1.390310801092e+02,2.298036492162e+02,3.432569549530e+02,4.794202195754e+02,6.383260571517e+02,8.199787992043e+02,1.024334902807e+03
0.128,4.041814536317e+00,2.533738078209e+01,7.095175281465e+01,1.390303724602e+02,2.298018525690e+02,3.432554460994e+02,4.794221328938e+02,6.383335995701e+02,8.199891976634e+02,1.024339084551e+03
0.130,4.041825195936e+00,2.533748723710e+01,7.095177837557e+01,1.390296388127e+02,2.298000894216e+02,3.432541584065e+02,4.794244621798e+02,6.383413808524e+02,8.199989333758e+02,1.024341250933e+03
0.132,4.041835818470e+00,2.533759100646e+01,7.095178846149e+01,1.390288813278e+02,2.297983661850e+02,3.432530976383e+02,4.794271888428e+02,6.383493252485e+02,8.200078854025e+02,1.024341359615e+03
0.134,4.041846403889e+00,2.533769209708e+01,7.095178336184e+01,1.390281021758e+02,2.297966890540e+02,3.432522683456e+02,4.794302915543e+02,6.383573556584e+02,8.200159421702e+02,1.024339398386e+03
0.136,4.041856952162e+00,2.533779051621e+01,7.095176337302e+01,1.390273035331e+02,2.297950639907e+02,3.432516738552e+02,4.794337464087e+02,6.383653943377e+02,8.200230027523e+02,1.024335385314e+03
0.138,4.041867463260e+00,2.533788627143e+01,7.095172879818e+01,1.390264875789e+02,2.297934967101e+02,3.432513162641e+02,4.794375270992e+02,6.383733636048e+02,8.200289780252e+02,1.024329368469e+03
0.140,4.041877937153e+00,2.533797937068e+01,7.095167994715e+01,1.390256564923e+02,2.297919926661e+02,3.432511964392e+02,4.794416051089e+02,6.383811865470e+02,8.200337916866e+02,1.024321425209e+03
0.142,4.041888373809e+00,2.533806982224e+01,7.095161713621e+01,1.390248124487e+02,2.297905570373e+02,3.432513140224e+02,4.794459499152e+02,6.383887877159e+02,8.200373811246e+02,1.024311661047e+03
0.144,4.041898773200e+00,2.533815763474e+01,7.095154068796e+01,1.390239576172e+02,2.297891947151e+02,3.432516674409e+02,4.794505292070e+02,6.383960938089e+02,8.200396981294e+02,1.024300208123e+03
0.146,4.041909135295e+00,2.533824281714e+01,7.095145093113e+01,1.390230941569e+02,2.297879102907e+02,3.432522539232e+02,4.794553091123e+02,6.384030343298e+02,8.200407094367e+02,1.024287223284e+03
0.148,4.041919460064e+00,2.533832537880e+01,7.095134820038e+01,1.390222242140e+02,2.297867080451e+02,3.432530695201e+02,4.794602544349e+02,6.384095422216e+02,8.200403971011e+02,1.024272885826e+03
0.150,4.041929747478e+00,2.533840532939e+01,7.095123283613e+01,1.390213499183e+02,2.297855919380e+02,3.432541091314e+02,4.794653288998e+02,6.384155544690e+02,8.200387586907e+02,1.024257394900e+03
0.152,4.041939997506e+00,2.533848267896e+01,7.095110518433e+01,1.390204733805e+02,2.297845655987e+02,3.432553665368e+02,4.794704954039e+02,6.384210126616e+02,8.200358073057e+02,1.024240966648e+03
0.154,4.041950210119e+00,2.533855743792e+01,7.095096559628e+01,1.390195966886e+02,2.297836323180e+02,3.432568344327e+02,4.794757162722e+02,6.384258635164e+02,8.200315714169e+02,1.024223831090e+03
0.156,4.041960385287e+00,2.533862961704e+01,7.095081442838e+01,1.390187219051e+02,2.297827950403e+02,3.432585044730e+02,4.794809535164e+02,6.384300593529e+02,8.200260945287e+02,1.024206228813e+03
0.158,4.041970522981e+00,2.533869922745e+01,7.095065204195e+01,1.390178510635e+02,2.297820563575e+02,3.432603673156e+02,4.794861690951e+02,6.384335585168e+02,8.200194346701e+02,1.024188407520e+03
0.160,4.041980623171e+00,2.533876628064e+01,7.095047880294e+01,1.390169861658e+02,2.297814185036e+02,3.432624126718e+02,4.794913251732e+02,6.384363257507e+02,8.200116637187e+02,1.024170618463e+03
0.162,4.041990685829e+00,2.533883078848e+01,7.095029508178e+01,1.390161291786e+02,2.297808833500e+02,3.432646293611e+02,4.794963843801e+02,6.384383325051e+02,8.200028665668e+02,1.024153112839e+03
0.164,4.042000710925e+00,2.533889276320e+01,7.095010125305e+01,1.390152820313e+02,2.297804524027e+02,3.432670053695e+02,4.795013100628e+02,6.384395571907e+02,8.199931401385e+02,1.024136138180e+03
0.166,4.042010698430e+00,2.533895221740e+01,7.094989769528e+01,1.390144466119e+02,2.297801267995e+02,3.432695279116e+02,4.795060665350e+02,6.384399853674e+02,8.199825922694e+02,1.024119934800e+03
0.168,4.042020648315e+00,2.533900916404e+01,7.094968479070e+01,1.390136247654e+02,2.297799073093e+02,3.432721834957e+02,4.795106193181e+02,6.384396098689e+02,8.199713404619e+02,1.024104732348e+03
0.170,4.042030560553e+00,2.533906361646e+01,7.094946292496e+01,1.390128182898e+02,2.297797943317e+02,3.432749579923e+02,4.795149353742e+02,6.384384308629e+02,8.199595105299e+02,1.024090746506e+03
0.172,4.042040435114e+00,2.533911558837e+01,7.094923248688e+01,1.390120289343e+02,2.297797878984e+02,3.432778367056e+02,4.795189833286e+02,6.384364558449e+02,8.199472351490e+02,1.024078175894e+03
0.174,4.042050271971e+00,2.533916509383e+01,7.094899386818e+01,1.390112583962e+02,2.297798876746e+02,3.432808044467e+02,4.795227336813e+02,6.384336995672e+02,8.199346523286e+02,1.024067199218e+03
0.176,4.042060071096e+00,2.533921214729e+01,7.094874746321e+01,1.390105083185e+02,2.297800929630e+02,3.432838456098e+02,4.795261590046e+02,6.384301839026e+02,8.199219038234e+02,1.024057972700e+03
0.178,4.042069832461e+00,2.533925676357e+01,7.094849366865e+01,1.390097802872e+02,2.297804027074e+02,3.432869442492e+02,4.795292341276e+02,6.384259376443e+02,8.199091335023e+02,1.024050627834e+03
0.180,4.042079556038e+00,2.533929895784e+01,7.094823288328e+01,1.390090758292e+02,2.297808154984e+02,3.432900841588e+02,4.795319363042e+02,6.384209962454e+02,8.198964856937e+02,1.024045269489e+03
0.182,4.042089241801e+00,2.533933874567e+01,7.094796550764e+01,1.390083964099e+02,2.297813295794e+02,3.432932489514e+02,4.795342453656e+02,6.384154014973e+02,8.198841035255e+02,1.024041974401e+03
0.184,4.042098889723e+00,2.533937614296e+01,7.094769194378e+01,1.390077434309e+02,2.297819428544e+02,3.432964221395e+02,4.795361438542e+02,6.384092011528e+02,8.198721272801e+02,1.024040790055e+03
0.186,4.042108499776e+00,2.533941116601e+01,7.094741259497e+01,1.390071182283e+02,2.297826528959e+02,3.432995872161e+02,4.795376171402e+02,6.384024484960e+02,8.198606927811e+02,1.024041733997e+03
0.188,4.042118071936e+00,2.533944383146e+01,7.094712786536e+01,1.390065220701e+02,2.297834569549e+02,3.433027277354e+02,4.795386535183e+02,6.383952018628e+02,8.198499298324e+02,1.024044793567e+03
0.190,4.042127606175e+00,2.533947415634e+01,7.094683815976e+01,1.390059561551e+02,2.297843519705e+02,3.433058273931e+02,4.795392442848e+02,6.383875241164e+02,8.198399607254e+02,1.024049926060e+03
0.192,4.042137102469e+00,2.533950215803e+01,7.094654388328e+01,1.390054216104e+02,2.297853345817e+02,3.433088701057e+02,4.795393837949e+02,6.383794820829e+02,8.198308988330e+02,1.024057059327e+03
0.194,4.042146560791e+00,2.533952785426e+01,7.094624544105e+01,1.390049194904e+02,2.297864011393e+02,3.433118400885e+02,4.795390694986e+02,6.383711459515e+02,8.198228473058e+02,1.024066092781e+03
0.196,4.042155981116e+00,2.533955126315e+01,7.094594323794e+01,1.390044507752e+02,2.297875477189e+02,3.433147219326e+02,4.795383019569e+02,6.383625886452e+02,8.198158978851e+02,1.024076898825e+03
0.198,4.042165363421e+00,2.533957240315e+01,7.094563767822e+01,1.390040163690e+02,2.297887701347e+02,3.433175006790e+02,4.795370848356e+02,6.383538851666e+02,8.198101298463e+02,1.024089324652e+03
0.200,4.042174707680e+00,2.533959129308e+01,7.094532916531e+01,1.390036170989e+02,2.297900639542e+02,3.433201618914e+02,4.795354248800e+02,6.383451119262e+02,8.198056090854e+02,1.024103194413e+03
0.202,4.042184013870e+00,2.533960795212e+01,7.094501810140e+01,1.390032537142e+02,2.297914245132e+02,3.433226917254e+02,4.795333318672e+02,6.383363460577e+02,8.198023873586e+02,1.024118311713e+03
0.204,4.042193281967e+00,2.533962239980e+01,7.094470488724e+01,1.390029268850e+02,2.297928469321e+02,3.433250769957e+02,4.795308185394e+02,6.383276647273e+02,8.198005016830e+02,1.024134462396e+03
0.206,4.042202511947e+00,2.533963465598e+01,7.094438992175e+01,1.390026372016e+02,2.297943261324e+02,3.433273052395e+02,4.795279005167e+02,6.383191444423e+02,8.197999739063e+02,1.024151417588e+03
0.208,4.042211703788e+00,2.533964474088e+01,7.094407360179e+01,1.390023851739e+02,2.297958568538e+02,3.433293647760e+02,4.795245961905e+02,6.383108603670e+02,8.198008104501e+02,1.024168936950e+03
0.210,4.042220857468e+00,2.533965267509e+01,7.094375632178e+01,1.390021712307e+02,2.297974336720e+02,3.433312447630e+02,4.795209265993e+02,6.383028856489e+02,8.198030022290e+02,1.024186772091e+03
0.212,4.042229972965e+00,2.533965847950e+01,7.094343847348e+01,1.390019957194e+02,2.297990510168e+02,3.433329352487e+02,4.795169152852e+02,6.382952907643e+02,8.198065247474e+02,1.024204670103e+03
0.214,4.042239050256e+00,2.533966217535e+01,7.094312044564e+01,1.390018589057e+02,2.298007031908e+02,3.433344272189e+02,4.795125881353e+02,6.382881428874e+02,8.198113383724e+02,1.024222377156e+03
0.216,4.042248089321e+00,2.533966378424e+01,7.094280262371e+01,1.390017609736e+02,2.298023843883e+02,3.433357126409e+02,4.795079732063e+02,6.382815052889e+02,8.198173887794e+02,1.024239642105e+03
0.218,4.042257090140e+00,2.533966332807e+01,7.094248538955e+01,1.390017020253e+02,2.298040887145e+02,3.433367845009e+02,4.795031005352e+02,6.382754367692e+02,8.198246075662e+02,1.024256220068e+03
0.220,4.042266052691e+00,2.533966082908e+01,7.094216912113e+01,1.390016820817e+02,2.298058102052e+02,3.433376368380e+02,4.794980019365e+02,6.382699911318e+02,8.198329130273e+02,1.024271875904e+03
0.222,4.042274976954e+00,2.533965630984e+01,7.094185419225e+01,1.390017010823e+02,2.298075428461e+02,3.433382647721e+02,4.794927107876e+02,6.382652167012e+02,8.198422110809e+02,1.024286387563e+03
0.224,4.042283862912e+00,2.533964979324e+01,7.094154097224e+01,1.390017588860e+02,2.298092805930e+02,3.433386645272e+02,4.794872618041e+02,6.382611558894e+02,8.198523963371e+02,1.024299549241e+03
0.226,4.042292710545e+00,2.533964130248e+01,7.094122982567e+01,1.390018552717e+02,2.298110173912e+02,3.433388334487e+02,4.794816908055e+02,6.382578448155e+02,8.198633532951e+02,1.024311174315e+03
0.228,4.042301519834e+00,2.533963086107e+01,7.094092111209e+01,1.390019899389e+02,2.298127471958e+02,3.433387700162e+02,4.794760344743e+02,6.382553129809e+02,8.198749576568e+02,1.024321097993e+03
0.230,4.042310290762e+00,2.533961849283e+01,7.094061518572e+01,1.390021625089e+02,2.298144639911e+02,3.433384738498e+02,4.794703301090e+02,6.382535830037e+02,8.198870777399e+02,1.024329179662e+03
0.232,4.042319023311e+00,2.533960422190e+01,7.094031239520e+01,1.390023725255e+02,2.298161618105e+02,3.433379457118e+02,4.794646153729e+02,6.382526704144e+02,8.198995759770e+02,1.024335304893e+03
0.234,4.042327717465e+00,2.533958807269e+01,7.094001308331e+01,1.390026194565e+02,2.298178347555e+02,3.433371875024e+02,4.794589280408e+02,6.382525835145e+02,8.199123104803e+02,1.024339387062e+03
0.236,4.042336373207e+00,2.533957006994e+01,7.093971758670e+01,1.390029026948e+02,2.298194770156e+02,3.433362022501e+02,4.794533057449e+02,6.382533233000e+02,8.199251366574e+02,1.024341368594e+03
0.238,4.042344990521e+00,2.533955023865e+01,7.093942623566e+01,1.390032215600e+02,2.298210828865e+02,3.433349940967e+02,4.794477857215e+02,6.382548834488e+02,8.199379088575e+02,1.024341221775e+03
0.240,4.042353569394e+00,2.533952860412e+01,7.093913935381e+01,1.390035753001e+02,2.298226467889e+02,3.433335682766e+02,4.794424045610e+02,6.382572503750e+02,8.199504820299e+02,1.024338949152e+03
0.242,4.042362109808e+00,2.533950519192e+01,7.093885725788e+01,1.390039630930e+02,2.298241632866e+02,3.433319310916e+02,4.794371979613e+02,6.382604033458e+02,8.199627133758e+02,1.024334583495e+03
0.244,4.042370611752e+00,2.533948002790e+01,7.093858025748e+01,1.390043840482e+02,2.298256271042e+02,3.433300898800e+02,4.794322004878e+02,6.382643146637e+02,8.199744639753e+02,1.024328187335e+03
0.246,4.042379075211e+00,2.533945313819e+01,7.093830865484e+01,1.390048372095e+02,2.298270331435e+02,3.433280529805e+02,4.794274453413e+02,6.382689499101e+02,8.199856003698e+02,1.024319852072e+03
0.248,4.042387500172e+00,2.533942454917e+01,7.093804274458e+01,1.390053215562e+02,2.298283765011e+02,3.433258296923e+02,4.794229641344e+02,6.382742682481e+02,8.199959960824e+02,1.024309696678e+03
0.250,4.042395886624e+00,2.533939428749e+01,7.093778281347e+01,1.390058360057e+02,2.298296524830e+02,3.433234302294e+02,4.794187866789e+02,6.382802227835e+02,8.200055330589e+02,1.024297866002e+03
0.252,4.042404234554e+00,2.533936238003e+01,7.093752914026e+01,1.390063794162e+02,2.298308566205e+02,3.433208656715e+02,4.794149407852e+02,6.382867609791e+02,8.200141030135e+02,1.024284528714e+03
0.254,4.042412543951e+00,2.533932885394e+01,7.093728199539e+01,1.390069505883e+02,2.298319846845e+02,3.433181479101e+02,4.794114520752e+02,6.382938251190e+02,8.200216086622e+02,1.024269874899e+03
0.256,4.042420814805e+00,2.533929373660e+01,7.093704164086e+01,1.390075482683e+02,2.298330326986e+02,3.433152895913e+02,4.794083438095e+02,6.383013528199e+02,8.200279648323e+02,1.024254113360e+03
0.258,4.042429047106e+00,2.533925705564e+01,7.093680832997e+01,1.390081711502e+02,2.298339969525e+02,3.433123040542e+02,4.794056367313e+02,6.383092775832e+02,8.200330994326e+02,1.024237468643e+03
0.260,4.042437240845e+00,2.533921883890e+01,7.093658230717e+01,1.390088178789e+02,2.298348740134e+02,3.433092052669e+02,4.794033489259e+02,6.383175293835e+02,8.200369542757e+02,1.024220177840e+03
0.262,4.042445396013e+00,2.533917911445e+01,7.093636380787e+01,1.390094870528e+02,2.298356607372e+02,3.433060077586e+02,4.794014956988e+02,6.383260352900e+02,8.200394857414e+02,1.024202487222e+03
0.264,4.042453512603e+00,2.533913791058e+01,7.093615305823e+01,1.390101772265e+02,2.298363542785e+02,3.433027265501e+02,4.794000894725e+02,6.383347201117e+02,8.200406652741e+02,1.024184648730e+03
