x,fdam_mode1,fdam_mode2,fdam_mode3,fdam_mode4,fdam_mode5,fdam_mode6,fdam_mode7,fdam_mode8,fdam_mode9,fdam_mode10
0.054,4.033291245446e+00,2.529888972129e+01,7.088265310983e+01,1.389686147173e+02,2.297969364981e+02,3.433302264071e+02,4.795352090146e+02,6.383720649239e+02,8.198053473427e+02,1.023812917414e+03
0.056,4.033351372051e+00,2.529993106612e+01,7.088631714869e+01,1.389755424333e+02,2.298053115034e+02,3.433349992014e+02,4.795284099861e+02,6.383444217239e+02,8.197491114175e+02,1.023725431373e+03
0.058,4.033411317969e+00,2.530095864371e+01,7.088987681423e+01,1.389820794957e+02,2.298126953327e+02,3.433378463501e+02,4.795186243506e+02,6.383131391728e+02,8.196898615691e+02,1.023637900375e+03
0.060,4.033471083099e+00,2.530197244562e+01,7.089333220241e+01,1.389882283853e+02,2.298191050722e+02,3.433388373380e+02,4.795060565247e+02,6.382786935286e+02,8.196285174967e+02,1.023551825452e+03
0.062,4.033530667334e+00,2.530297246389e+01,7.089668343612e+01,1.389939918609e+02,2.298245591686e+02,3.433380457494e+02,4.794909190313e+02,6.382415696092e+02,8.195659906985e+02,1.023468639665e+03
0.064,4.033590070568e+00,2.530395869108e+01,7.089993066627e+01,1.389993729655e+02,2.298290774241e+02,3.433355491044e+02,4.794734315998e+02,6.382022576919e+02,8.195031765220e+02,1.023389692128e+03
0.066,4.033649292691e+00,2.530493112036e+01,7.090307407289e+01,1.390043750305e+02,2.298326809851e+02,3.433314286700e+02,4.794538202002e+02,6.381612503135e+02,8.194409462762e+02,1.023316232967e+03
0.068,4.033708333589e+00,2.530588974549e+01,7.090611386619e+01,1.390090016803e+02,2.298353923261e+02,3.433257692494e+02,4.794323160195e+02,6.381190390045e+02,8.193801395009e+02,1.023249399423e+03
0.070,4.033767193148e+00,2.530683456094e+01,7.090905028750e+01,1.390132568352e+02,2.298372352274e+02,3.433186589486e+02,4.794091543857e+02,6.380761109844e+02,8.193215564821e+02,1.023190203312e+03
0.072,4.033825871252e+00,2.530776556188e+01,7.091188361027e+01,1.390171447142e+02,2.298382347483e+02,3.433101889228e+02,4.793845736491e+02,6.380329458495e+02,8.192659511046e+02,1.023139520035e+03
0.074,4.033884367781e+00,2.530868274422e+01,7.091461414089e+01,1.390206698364e+02,2.298384171943e+02,3.433004531033e+02,4.793588140266e+02,6.379900122851e+02,8.192140241237e+02,1.023098079288e+03
0.076,4.033942682615e+00,2.530958610470e+01,7.091724221954e+01,1.390238370220e+02,2.298378100797e+02,3.432895479067e+02,4.793321164192e+02,6.379477648298e+02,8.191664169384e+02,1.023066457629e+03
0.078,4.034000815631e+00,2.531047564088e+01,7.091976822101e+01,1.390266513929e+02,2.298364420851e+02,3.432775719275e+02,4.793047212087e+02,6.379066407235e+02,8.191237059382e+02,1.023045073006e+03
0.080,4.034058766704e+00,2.531135135122e+01,7.092219255536e+01,1.390291183715e+02,2.298343430101e+02,3.432646256165e+02,4.792768670441e+02,6.378670568674e+02,8.190863974923e+02,1.023034181337e+03
0.082,4.034116535707e+00,2.531221323507e+01,7.092451566868e+01,1.390312436797e+02,2.298315437215e+02,3.432508109447e+02,4.792487896240e+02,6.378294069242e+02,8.190549236414e+02,1.023033875203e+03
0.084,4.034174122512e+00,2.531306129277e+01,7.092673804364e+01,1.390330333368e+02,2.298280760967e+02,3.432362310576e+02,4.792207204852e+02,6.377940585854e+02,8.190296385437e+02,1.023044084673e+03
0.086,4.034231526989e+00,2.531389552565e+01,7.092886020012e+01,1.390344936566e+02,2.298239729639e+02,3.432209899177e+02,4.791928858049e+02,6.377613510299e+02,8.190108157207e+02,1.023064580266e+03
0.088,4.034288749006e+00,2.531471593606e+01,7.093088269569e+01,1.390356312440e+02,2.298192680368e+02,3.432051919405e+02,4.791655052246e+02,6.377315925994e+02,8.189986461347e+02,1.023094978011e+03
0.090,4.034345788430e+00,2.531552252744e+01,7.093280612611e+01,1.390364529902e+02,2.298139958468e+02,3.431889416238e+02,4.791387907046e+02,6.377050587110e+02,8.189932371263e+02,1.023134746549e+03
0.092,4.034402645126e+00,2.531631530433e+01,7.093463112572e+01,1.390369660685e+02,2.298081916713e+02,3.431723431722e+02,4.791129454169e+02,6.376819900260e+02,8.189946122244e+02,1.023183216179e+03
0.094,4.034459318959e+00,2.531709427241e+01,7.093635836783e+01,1.390371779279e+02,2.298018914583e+02,3.431555001204e+02,4.790881626828e+02,6.376625908942e+02,8.190027118372e+02,1.023239589726e+03
0.096,4.034515809790e+00,2.531785943853e+01,7.093798856501e+01,1.390370962870e+02,2.297951317482e+02,3.431385149540e+02,4.790646249650e+02,6.376470280866e+02,8.190173948162e+02,1.023302955088e+03
0.098,4.034572117481e+00,2.531861081078e+01,7.093952246936e+01,1.390367291273e+02,2.297879495935e+02,3.431214887336e+02,4.790425029189e+02,6.376354298298e+02,8.190384408818e+02,1.023372299299e+03
0.100,4.034628241891e+00,2.531934839846e+01,7.094096087270e+01,1.390360846847e+02,2.297803824747e+02,3.431045207204e+02,4.790219545108e+02,6.376278851516e+02,8.190655538840e+02,1.023446523901e+03
0.102,4.034684182880e+00,2.532007221215e+01,7.094230460674e+01,1.390351714421e+02,2.297724682153e+02,3.430877080078e+02,4.790031242097e+02,6.376244435448e+02,8.190983658657e+02,1.023524461419e+03
0.104,4.034739940306e+00,2.532078226374e+01,7.094355454316e+01,1.390339981198e+02,2.297642448937e+02,3.430711451589e+02,4.789861422567e+02,6.376251149527e+02,8.191364418835e+02,1.023604892727e+03
0.106,4.034795514024e+00,2.532147856647e+01,7.094471159370e+01,1.390325736662e+02,2.297557507545e+02,3.430549238538e+02,4.789711240189e+02,6.376298700778e+02,8.191792855367e+02,1.023686565038e+03
0.108,4.034850903892e+00,2.532216113491e+01,7.094577671010e+01,1.390309072478e+02,2.297470241175e+02,3.430391325459e+02,4.789581694315e+02,6.376386410130e+02,8.192263451425e+02,1.023768210294e+03
0.110,4.034906109763e+00,2.532282998504e+01,7.094675088410e+01,1.390290082383e+02,2.297381032869e+02,3.430238561314e+02,4.789473625322e+02,6.376513221888e+02,8.192770204906e+02,1.023848563688e+03
0.112,4.034961131491e+00,2.532348513428e+01,7.094763514728e+01,1.390268862079e+02,2.297290264580e+02,3.430091756314e+02,4.789387710913e+02,6.376677716306e+02,8.193306701040e+02,1.023926382063e+03
0.114,4.035015968931e+00,2.532412660147e+01,7.094843057094e+01,1.390245509108e+02,2.297198316254e+02,3.429951678903e+02,4.789324463405e+02,6.376878125158e+02,8.193866189250e+02,1.024000461931e+03
0.116,4.035070621935e+00,2.532475440692e+01,7.094913826589e+01,1.390220122739e+02,2.297105564895e+02,3.429819052899e+02,4.789284228025e+02,6.377112350177e+02,8.194441663414e+02,1.024069656871e+03
0.118,4.035125090354e+00,2.532536857246e+01,7.094975938216e+01,1.390192803836e+02,2.297012383642e+02,3.429694554831e+02,4.789267182221e+02,6.377377984202e+02,8.195025944655e+02,1.024132894047e+03
0.120,4.035179374040e+00,2.532596912143e+01,7.095029510874e+01,1.390163654730e+02,2.296919140845e+02,3.429578811455e+02,4.789273336009e+02,6.377672334872e+02,8.195611765734e+02,1.024189189637e+03
0.122,4.035233472844e+00,2.532655607872e+01,7.095074667318e+01,1.390132779085e+02,2.296826199155e+02,3.429472397489e+02,4.789302533343e+02,6.377992450649e+02,8.196191856096e+02,1.024237662938e+03
0.124,4.035287386616e+00,2.532712947078e+01,7.095111534121e+01,1.390100281755e+02,2.296733914616e+02,3.429375833563e+02,4.789354454511e+02,6.378335148959e+02,8.196759026652e+02,1.024277548965e+03
0.126,4.035341115207e+00,2.532768932565e+01,7.095140241625e+01,1.390066268650e+02,2.296642635779e+02,3.429289584403e+02,4.789428619538e+02,6.378697046208e+02,8.197306253329e+02,1.024308209366e+03
0.128,4.035394658465e+00,2.532823567299e+01,7.095160923896e+01,1.390030846584e+02,2.296552702831e+02,3.429214057245e+02,4.789524392583e+02,6.379074589415e+02,8.197826758471e+02,1.024329141496e+03
0.130,4.035448016242e+00,2.532876854409e+01,7.095173718665e+01,1.389994123132e+02,2.296464446743e+02,3.429149600507e+02,4.789640987295e+02,6.379464089193e+02,8.198314089179e+02,1.024339985539e+03
0.132,4.035501188385e+00,2.532928797188e+01,7.095178767271e+01,1.389956206474e+02,2.296378188436e+02,3.429096502704e+02,4.789777473102e+02,6.379861753788e+02,8.198762191722e+02,1.024340529558e+03
0.134,4.035554174745e+00,2.532979399096e+01,7.095176214594e+01,1.389917205251e+02,2.296294237984e+02,3.429054991638e+02,4.789932782394e+02,6.380263723893e+02,8.199165481189e+02,1.024330712429e+03
0.136,4.035606975170e+00,2.533028663761e+01,7.095166208989e+01,1.389877228402e+02,2.296212893833e+02,3.429025233833e+02,4.790105718547e+02,6.380666107925e+02,8.199518905604e+02,1.024310624601e+03
0.138,4.035659589509e+00,2.533076594984e+01,7.095148902213e+01,1.389836385010e+02,2.296134442056e+02,3.429007334259e+02,4.790294964746e+02,6.381065017468e+02,8.199818003794e+02,1.024280506691e+03
0.140,4.035712017612e+00,2.533123196735e+01,7.095124449345e+01,1.389794784147e+02,2.296059155646e+02,3.429001336308e+02,4.790499093547e+02,6.381456602568e+02,8.200058956369e+02,1.024240745917e+03
0.142,4.035764259328e+00,2.533168473157e+01,7.095093008708e+01,1.389752534714e+02,2.295987293831e+02,3.429007222050e+02,4.790716577120e+02,6.381837086587e+02,8.200238629239e+02,1.024191870441e+03
0.144,4.035816314507e+00,2.533212428569e+01,7.095054741783e+01,1.389709745278e+02,2.295919101443e+02,3.429024912761e+02,4.790945798099e+02,6.382202800294e+02,8.200354609199e+02,1.024134541695e+03
0.146,4.035868182997e+00,2.533255067465e+01,7.095009813114e+01,1.389666523920e+02,2.295854808314e+02,3.429054269711e+02,4.791185060981e+02,6.382550214923e+02,8.200405231189e+02,1.024069544803e+03
0.148,4.035919864650e+00,2.533296394517e+01,7.094958390224e+01,1.389622978065e+02,2.295794628722e+02,3.429095095223e+02,4.791432603992e+02,6.382875973881e+02,8.200389596919e+02,1.023997777240e+03
0.150,4.035971359315e+00,2.533336414575e+01,7.094900643509e+01,1.389579214330e+02,2.295738760876e+02,3.429147133993e+02,4.791686611345e+02,6.383176922863e+02,8.200307584670e+02,1.023920235880e+03
0.152,4.036022666844e+00,2.533375132668e+01,7.094836746140e+01,1.389535338365e+02,2.295687386450e+02,3.429210074663e+02,4.791945225812e+02,6.383450138087e+02,8.200159850177e+02,1.023838002641e+03
0.154,4.036073787087e+00,2.533412554004e+01,7.094766873961e+01,1.389491454687e+02,2.295640670160e+02,3.429283551640e+02,4.792206561534e+02,6.383692952420e+02,8.199947818575e+02,1.023752228908e+03
0.156,4.036124719897e+00,2.533448683975e+01,7.094691205376e+01,1.389447666534e+02,2.295598759397e+02,3.429367147161e+02,4.792468716969e+02,6.383902979158e+02,8.199673667525e+02,1.023664118976e+03
0.158,4.036175465126e+00,2.533483528152e+01,7.094609921240e+01,1.389404075700e+02,2.295561783902e+02,3.429460393587e+02,4.792729787912e+02,6.384078133269e+02,8.199340301722e+02,1.023574912733e+03
0.160,4.036226022627e+00,2.533517092291e+01,7.094523204746e+01,1.389360782386e+02,2.295529855493e+02,3.429562775910e+02,4.792987880500e+02,6.384216649894e+02,8.198951319071e+02,1.023485867851e+03
0.162,4.036276392254e+00,2.533549382329e+01,7.094431241302e+01,1.389317885048e+02,2.295503067852e+02,3.429673734483e+02,4.793241124098e+02,6.384317099968e+02,8.198510968939e+02,1.023398241718e+03
0.164,4.036326573861e+00,2.533580404388e+01,7.094334218415e+01,1.389275480250e+02,2.295481496357e+02,3.429792667934e+02,4.793487684014e+02,6.384378402819e+02,8.198024102959e+02,1.023313273383e+03
0.166,4.036376567304e+00,2.533610164775e+01,7.094232325563e+01,1.389233662511e+02,2.295465197968e+02,3.429918936272e+02,4.793725773929e+02,6.384399835625e+02,8.197496118951e+02,1.023232165767e+03
0.168,4.036426372439e+00,2.533638669979e+01,7.094125754072e+01,1.389192524169e+02,2.295454211169e+02,3.430051864157e+02,4.793953667986e+02,6.384381039677e+02,8.196932898609e+02,1.023156068391e+03
0.170,4.036475989124e+00,2.533665926676e+01,7.094014696984e+01,1.389152155237e+02,2.295448555968e+02,3.430190744327e+02,4.794169712437e+02,6.384322023365e+02,8.196340739672e+02,1.023086060876e+03
0.172,4.036525417216e+00,2.533691941725e+01,7.093899348926e+01,1.389112643268e+02,2.295448233940e+02,3.430334841164e+02,4.794372336797e+02,6.384223161889e+02,8.195726283351e+02,1.023023137435e+03
0.174,4.036574656576e+00,2.533716722173e+01,7.093779905978e+01,1.389074073223e+02,2.295453228338e+02,3.430483394378e+02,4.794560064406e+02,6.384085193686e+02,8.195096437843e+02,1.022968192596e+03
0.176,4.036623707063e+00,2.533740275248e+01,7.093656565533e+01,1.389036527339e+02,2.295463504252e+02,3.430635622800e+02,4.794731522350e+02,6.383909213616e+02,8.194458298819e+02,1.022922008349e+03
0.178,4.036672568539e+00,2.533762608367e+01,7.093529526159e+01,1.389000085013e+02,2.295479008814e+02,3.430790728261e+02,4.794885450669e+02,6.383696662965e+02,8.193819067777e+02,1.022885242896e+03
0.180,4.036721240867e+00,2.533783729128e+01,7.093398987464e+01,1.388964822671e+02,2.295499671473e+02,3.430947899539e+02,4.795020710791e+02,6.383449316359e+02,8.193185969216e+02,1.022858421174e+03
0.182,4.036769723910e+00,2.533803645317e+01,7.093265149946e+01,1.388930813667e+02,2.295525404306e+02,3.431106316358e+02,4.795136293139e+02,6.383169265712e+02,8.192566167552e+02,1.022841927282e+03
0.184,4.036818017536e+00,2.533822364901e+01,7.093128214855e+01,1.388898128161e+02,2.295556102389e+02,3.431265153422e+02,4.795231323864e+02,6.382858901341e+02,8.191966684754e+02,1.022835998921e+03
0.186,4.036866121609e+00,2.533839896034e+01,7.092988384044e+01,1.388866833025e+02,2.295591644222e+02,3.431423584458e+02,4.795305070652e+02,6.382520890434e+02,8.191394319611e+02,1.022840723918e+03
0.188,4.036914036000e+00,2.533856247050e+01,7.092845859827e+01,1.388836991740e+02,2.295631892188e+02,3.431580786256e+02,4.795356947580e+02,6.382158153048e+02,8.190855569578e+02,1.022856038896e+03
0.190,4.036961760577e+00,2.533871426468e+01,7.092700844825e+01,1.388808664302e+02,2.295676693079e+02,3.431735942686e+02,4.795386518981e+02,6.381773835864e+02,8.190356556073e+02,1.022881730100e+03
0.192,4.037009295211e+00,2.533885442988e+01,7.092553541823e+01,1.388781907139e+02,2.295725878655e+02,3.431888248671e+02,4.795393502294e+02,6.381371283930e+02,8.189902954096e+02,1.022917436370e+03
0.194,4.037056639777e+00,2.533898305492e+01,7.092404153617e+01,1.388756773029e+02,2.295779266250e+02,3.432036914097e+02,4.795377769885e+02,6.380954010638e+02,8.189499926948e+02,1.022962654218e+03
0.196,4.037103794148e+00,2.533910023042e+01,7.092252882863e+01,1.388733311026e+02,2.295836659424e+02,3.432181167650e+02,4.795339349824e+02,6.380525666214e+02,8.189152066826e+02,1.023016744937e+03
0.198,4.037150758200e+00,2.533920604878e+01,7.092099931929e+01,1.388711566392e+02,2.295897848655e+02,3.432320260548e+02,4.795278425619e+02,6.380090004993e+02,8.188863341941e+02,1.023078943642e+03
0.200,4.037197531813e+00,2.533930060421e+01,7.091945502740e+01,1.388691580533e+02,2.295962612066e+02,3.432453470161e+02,4.795195334900e+02,6.379650851776e+02,8.188637050790e+02,1.023148370104e+03
0.202,4.037244114865e+00,2.533938399269e+01,7.091789796630e+01,1.388673390952e+02,2.296030716191e+02,3.432580103502e+02,4.795090567076e+02,6.379212067568e+02,8.188475784072e+02,1.023224041243e+03
0.204,4.037290507239e+00,2.533945631194e+01,7.091633014186e+01,1.388657031193e+02,2.296101916775e+02,3.432699500566e+02,4.794964759970e+02,6.378777514993e+02,8.188381394716e+02,1.023304885083e+03
0.206,4.037336708819e+00,2.533951766146e+01,7.091475355099e+01,1.388642530807e+02,2.296175959608e+02,3.432811037509e+02,4.794818695457e+02,6.378351023713e+02,8.188354976334e+02,1.023389755972e+03
0.208,4.037382719490e+00,2.533956814246e+01,7.091317018013e+01,1.388629915312e+02,2.296252581380e+02,3.432914129645e+02,4.794653294148e+02,6.377936356136e+02,8.188396850361e+02,1.023477450867e+03
0.210,4.037428539139e+00,2.533960785790e+01,7.091158200370e+01,1.388619206175e+02,2.296331510573e+02,3.433008234254e+02,4.794469609132e+02,6.377537173739e+02,8.188506562019e+02,1.023566726428e+03
0.212,4.037474167657e+00,2.533963691244e+01,7.090999098264e+01,1.388610420782e+02,2.296412468365e+02,3.433092853183e+02,4.794268818842e+02,6.377157004285e+02,8.188682885158e+02,1.023656316698e+03
0.214,4.037519604936e+00,2.533965541241e+01,7.090839906285e+01,1.388603572437e+02,2.296495169567e+02,3.433167535228e+02,4.794052219077e+02,6.376799210246e+02,8.188923835912e+02,1.023744951099e+03
0.216,4.037564850870e+00,2.533966346585e+01,7.090680817377e+01,1.388598670347e+02,2.296579323570e+02,3.433231878294e+02,4.793821214246e+02,6.376466958694e+02,8.189226695013e+02,1.023831372510e+03
0.218,4.037609905355e+00,2.533966118245e+01,7.090522022683e+01,1.388595719634e+02,2.296664635304e+02,3.433285531306e+02,4.793577307879e+02,6.376163192943e+02,8.189588038518e+02,1.023914355141e+03
0.220,4.037654768289e+00,2.533964867353e+01,7.090363711401e+01,1.388594721335e+02,2.296750806221e+02,3.433328195882e+02,4.793322092482e+02,6.375890606182e+02,8.190003776580e+02,1.023992721976e+03
0.222,4.037699439574e+00,2.533962605204e+01,7.090206070639e+01,1.388595672428e+02,2.296837535274e+02,3.433359627746e+02,4.793057238797e+02,6.375651617339e+02,8.190469199843e+02,1.024065361516e+03
0.224,4.037743919114e+00,2.533959343254e+01,7.090049285268e+01,1.388598565850e+02,2.296924519910e+02,3.433379637882e+02,4.792784484543e+02,6.375448349393e+02,8.190979032905e+02,1.024131243598e+03
0.226,4.037788206813e+00,2.533955093118e+01,7.089893537780e+01,1.388603390531e+02,2.297011457061e+02,3.433388093417e+02,4.792505622703e+02,6.375282610318e+02,8.191527494267e+02,1.024189434053e+03
0.228,4.037832302580e+00,2.533949866566e+01,7.089739008145e+01,1.388610131432e+02,2.297098044140e+02,3.433384918238e+02,4.792222489458e+02,6.375155876835e+02,8.192108362056e+02,1.024239108003e+03
0.230,4.037876206325e+00,2.533943675523e+01,7.089585873677e+01,1.388618769593e+02,2.297183980026e+02,3.433370093336e+02,4.791936951815e+02,6.375069281117e+02,8.192715044796e+02,1.024279561599e+03
0.232,4.037919917963e+00,2.533936532067e+01,7.089434308889e+01,1.388629282182e+02,2.297268966051e+02,3.433343656866e+02,4.791650895051e+02,6.375023600557e+02,8.193340656402e+02,1.024310222045e+03
0.234,4.037963437409e+00,2.533928448423e+01,7.089284485365e+01,1.388641642555e+02,2.297352706969e+02,3.433305703946e+02,4.791366210022e+02,6.375019250699e+02,8.193978094547e+02,1.024330655749e+03
0.236,4.038006764582e+00,2.533919436967e+01,7.089136571621e+01,1.388655820328e+02,2.297434911921e+02,3.433256386169e+02,4.791084780443e+02,6.375056281390e+02,8.194620121518e+02,1.024340574503e+03
0.238,4.038049899402e+00,2.533909510218e+01,7.088990732976e+01,1.388671781444e+02,2.297515295374e+02,3.433195910854e+02,4.790808470222e+02,6.375134376183e+02,8.195259446616e+02,1.024339839586e+03
0.240,4.038092841794e+00,2.533898680839e+01,7.088847131429e+01,1.388689488255e+02,2.297593578055e+02,3.433124540021e+02,4.790539110915e+02,6.375252855009e+02,8.195888809180e+02,1.024328463745e+03
0.242,4.038135591685e+00,2.533886961632e+01,7.088705925525e+01,1.388708899609e+02,2.297669487848e+02,3.433042589111e+02,4.790278489419e+02,6.375410680078e+02,8.196501061286e+02,1.024306611018e+03
0.244,4.038178149004e+00,2.533874365536e+01,7.088567270239e+01,1.388729970941e+02,2.297742760680e+02,3.432950425442e+02,4.790028335945e+02,6.375606464964e+02,8.197089249158e+02,1.024274594406e+03
0.246,4.038220513684e+00,2.533860905626e+01,7.088431316854e+01,1.388752654376e+02,2.297813141370e+02,3.432848466427e+02,4.789790312390e+02,6.375838486802e+02,8.197646692390e+02,1.024232871424e+03
0.248,4.038262685661e+00,2.533846595109e+01,7.088298212845e+01,1.388776898826e+02,2.297880384459e+02,3.432737177537e+02,4.789566001151e+02,6.376104701466e+02,8.198167060055e+02,1.024182037594e+03
0.250,4.038304664872e+00,2.533831447323e+01,7.088168101762e+01,1.388802650108e+02,2.297944254994e+02,3.432617070050e+02,4.789356894489e+02,6.376402761621e+02,8.198644442840e+02,1.024122817979e+03
0.252,4.038346451260e+00,2.533815475728e+01,7.088041123127e+01,1.388829851056e+02,2.298004529290e+02,3.432488698570e+02,4.789164384479e+02,6.376730037459e+02,8.199073420382e+02,1.024056056864e+03
0.254,4.038388044768e+00,2.533798693913e+01,7.087917412322e+01,1.388858441641e+02,2.298060995646e+02,3.432352658341e+02,4.788989753650e+02,6.377083639963e+02,8.199449123046e+02,1.023982705748e+03
0.256,4.038429445345e+00,2.533781115584e+01,7.087797100485e+01,1.388888359101e+02,2.298113455029e+02,3.432209582368e+02,4.788834166343e+02,6.377460446473e+02,8.199767287419e+02,1.023903809808e+03
0.258,4.038470652942e+00,2.533762754565e+01,7.087680314414e+01,1.388919538070e+02,2.298161721710e+02,3.432060138359e+02,4.788698660868e+02,6.377857128326e+02,8.200024304911e+02,1.023820493028e+03
0.260,4.038511667511e+00,2.533743624798e+01,7.087567176471e+01,1.388951910716e+02,2.298205623858e+02,3.431905025496e+02,4.788584142506e+02,6.378270180348e+02,8.200217262894e+02,1.023733942206e+03
0.262,4.038552489012e+00,2.533723740332e+01,7.087457804485e+01,1.388985406876e+02,2.298245004094e+02,3.431744971061e+02,4.788491377393e+02,6.378695951900e+02,8.200343977912e+02,1.023645390070e+03
0.264,4.038593117403e+00,2.533703115328e+01,7.087352311671e+01,1.389019954206e+02,2.298279719989e+02,3.431580726925e+02,4.788420987347e+02,6.379130679233e+02,8.200403020583e+02,1.023556097736e+03
