x,deltaf_mode1,deltaf_mode2,deltaf_mode3,deltaf_mode4,deltaf_mode5,deltaf_mode6,deltaf_mode7,deltaf_mode8,deltaf_mode9,deltaf_mode10
0.028,8.615488260039e-03,4.381854298082e-02,9.958436060251e-02,1.536732405368e-01,1.939770016051e-01,2.125608936579e-01,2.064490481409e-01,1.773150749318e-01,1.311191344114e-01,7.757902519807e-02
0.030,8.566222009053e-03,4.285682626788e-02,9.562543690904e-02,1.441143646664e-01,1.764511562524e-01,1.856448772981e-01,1.703182916893e-01,1.342823730773e-01,8.600542002104e-02,3.786525733355e-02
0.032,8.517097414066e-03,4.190586311788e-02,9.174835766363e-02,1.348721473290e-01,1.597909082818e-01,1.606449782509e-01,1.378549024930e-01,9.754266833766e-02,5.078426761653e-02,1.258726023783e-02
0.034,8.468114525008e-03,4.096566164783e-02,8.795322464132e-02,1.259468118777e-01,1.439950487480e-01,1.375505727271e-01,1.090142554009e-01,6.695924984111e-02,2.511160632784e-02,9.924383528657e-04
0.036,8.419273394541e-03,4.003623011365e-02,8.424013339128e-02,1.173384734413e-01,1.290616533958e-01,1.163480761956e-01,8.374259877990e-02,4.237260363867e-02,8.594973611475e-03,2.238671273042e-03
0.038,8.370574078006e-03,3.911757686651e-02,8.060917187172e-02,1.090471269682e-01,1.149880284008e-01,9.702078775219e-02,6.197677135749e-02,2.360023938889e-02,7.945005008342e-04,1.539933631870e-02
0.040,8.322016633360e-03,3.820971030962e-02,7.706041911857e-02,1.010726358106e-01,1.017706604135e-01,7.954875687621e-02,4.364400571444e-02,1.043678533411e-02,1.224590919568e-03,3.946986970382e-02
0.042,8.273601121120e-03,3.731263885565e-02,7.359394394837e-02,9.341472085496e-02,8.940517096616e-02,6.390867277330e-02,2.866181829786e-02,2.654346937716e-03,9.356267401180e-03,7.337575579283e-02
0.044,8.225327604307e-03,3.642637088462e-02,7.020980369572e-02,8.607295020916e-02,7.788627529758e-02,5.007377643317e-02,1.693798541107e-02,3.122696690120e-06,2.462014915164e-02,1.159818160809e-01
0.046,8.177196148386e-03,3.555091470236e-02,6.690804298586e-02,7.904672945266e-02,6.720774564378e-02,3.801379546293e-02,8.370604207030e-03,2.212268780524e-03,4.641002218005e-02,1.661026530178e-01
0.048,8.129206821212e-03,3.468627849946e-02,6.368869254248e-02,7.233529245674e-02,5.736237903332e-02,2.769490168145e-02,2.848237272747e-03,8.991002300243e-03,7.408695530169e-02,2.225140889360e-01
0.050,8.081359692968e-03,3.383247031083e-02,6.055176803150e-02,6.593769278219e-02,4.834196961950e-02,1.907969138276e-02,2.501389469723e-04,2.002993120251e-02,1.069839102789e-01,2.839654274190e-01
0.052,8.033654836113e-03,3.298949797577e-02,5.749726894108e-02,5.985279566056e-02,4.013728557150e-02,1.212718809703e-02,4.465610680217e-04,3.500259703612e-02,1.444107892903e-01,3.491923536925e-01
0.054,7.986092325323e-03,3.215736909859e-02,5.452517749812e-02,5.407927056470e-02,3.273805053779e-02,6.792867595179e-03,3.299135405756e-03,5.356721517222e-02,1.856598583859e-01,4.169302822444e-01
0.056,7.938672237435e-03,3.133609100980e-02,5.163545762198e-02,4.861558437419e-02,2.613292968498e-02,3.028704800551e-03,8.661329596728e-03,7.536859549543e-02,2.300114816593e-01,4.859279540414e-01
0.058,7.891394651389e-03,3.052567072783e-02,4.882805391548e-02,4.345999513996e-02,2.030952030532e-02,7.832421868759e-04,1.637897297782e-02,1.000402251382e-01,2.767400976089e-01,5.549610825285e-01
0.060,7.844259648174e-03,2.972611492136e-02,4.610289069371e-02,3.861054645253e-02,1.525434697539e-02,1.679158024482e-06,2.629084830531e-02,1.272064935230e-01,3.251203666187e-01,6.228458471514e-01
