x,deltaf_mode1,deltaf_mode2,deltaf_mode3,deltaf_mode4,deltaf_mode5,deltaf_mode6,deltaf_mode7,deltaf_mode8,deltaf_mode9,deltaf_mode10
0.040,1.592564945050e-02,7.312103289445e-02,1.474687296912e-01,1.934203496428e-01,1.947561430717e-01,1.522306037163e-01,8.352051747139e-02,1.997263307007e-02,2.343471127794e-03,7.553257058392e-02
0.042,1.583299781210e-02,7.140432814158e-02,1.408350168760e-01,1.787655761091e-01,1.710925938505e-01,1.223005389528e-01,5.484945427721e-02,5.079561927408e-03,1.790487106202e-02,1.404174752833e-01
0.044,1.574061790703e-02,6.970829776245e-02,1.343588664752e-01,1.647158005797e-01,1.490491514307e-01,9.582501997659e-02,3.241382827486e-02,5.975831942914e-06,4.711500614362e-02,2.219517007612e-01
0.046,1.564850986059e-02,6.803295765173e-02,1.280403638873e-01,1.512698855257e-01,1.286138978851e-01,7.274611521429e-02,1.601863035885e-02,4.233567251917e-03,8.881377877406e-02,3.178667793280e-01
0.048,1.555667380263e-02,6.637832348356e-02,1.218795679074e-01,1.384263648245e-01,1.097730490551e-01,5.299908846333e-02,5.450605346760e-03,1.720587174367e-02,1.417784812229e-01,4.258200306866e-01
0.050,1.546510986744e-02,6.474441063417e-02,1.158765085150e-01,1.261834272975e-01,9.251090160293e-02,3.651236112259e-02,4.786850782573e-04,3.833081293903e-02,2.047326179469e-01,5.434180262278e-01
0.052,1.537381819370e-02,6.313123410544e-02,1.100311847306e-01,1.145389013645e-01,7.680978878892e-02,2.320751747591e-02,8.545735175589e-04,6.698365490159e-02,2.763555648144e-01,6.682412762080e-01
0.054,1.528279892431e-02,6.153880844957e-02,1.043435625423e-01,1.034902408269e-01,6.265004499841e-02,1.299935254285e-02,6.313478604595e-03,1.025103323457e-01,3.552929478452e-01,7.978697727790e-01
0.056,1.519205220631e-02,5.996714769476e-02,9.881357290340e-02,9.303451178778e-02,5.000997902470e-02,5.795961852475e-03,1.657498476749e-02,1.442311262183e-01,4.401676165621e-01,9.299090106646e-01
0.058,1.510157819077e-02,5.841626527204e-02,9.344110980154e-02,8.316838071975e-02,3.886585609476e-02,1.498872334985e-03,3.134405919814e-02,1.914446493790e-01,5.295910808143e-01,1.062016101192e+00
0.060,1.501137703267e-02,5.688617394311e-02,8.822602840031e-02,7.388810368755e-02,2.919188860456e-02,3.213365611731e-06,5.031218421123e-02,2.434321046120e-01,6.221752750688e-01,1.191925594533e+00
0.062,1.492144889081e-02,5.537688572925e-02,8.316814325368e-02,6.518951673171e-02,2.096023550992e-02,1.197926835438e-03,7.315860726146e-02,2.994617749892e-01,7.165445107431e-01,1.317474629444e+00
0.064,1.483179392770e-02,5.388841184139e-02,7.826722659415e-02,5.706802741868e-02,1.414101029797e-02,4.966014965892e-03,9.955169949159e-02,3.587937047085e-01,8.113474752415e-01,1.436627039532e+00
0.066,1.474241230945e-02,5.242076261126e-02,7.352300669537e-02,4.951860756099e-02,8.702297442868e-03,1.118482442901e-02,1.291504130299e-01,4.206845269741e-01,9.052691359800e-01,1.547496059951e+00
0.068,1.465330420563e-02,5.097394742354e-02,6.893516630958e-02,4.253578710965e-02,4.610177227943e-03,1.972636518479e-02,1.616058266570e-01,4.843923942826e-01,9.970424088730e-01,1.648365298330e+00
0.070,1.456446978925e-02,4.954797464931e-02,6.450334118071e-02,3.611364921939e-02,1.828758794775e-03,3.045766230134e-02,1.965627689229e-01,5.491819656518e-01,1.085459453497e+00,1.737707658383e+00
0.072,1.447590923655e-02,4.814285158044e-02,6.022711863352e-02,3.024582648598e-02,3.202212581682e-04,4.324113888358e-02,2.336615073199e-01,6.143294048831e-01,1.169382461426e+00,1.814201933664e+00
0.074,1.438762272699e-02,4.675858436523e-02,5.610603623941e-02,2.492549835294e-02,4.486270444054e-05,5.793502810354e-02,2.725394917128e-01,6.791273438922e-01,1.247753810013e+00,1.876746821986e+00
0.076,1.429961044307e-02,4.539517794513e-02,5.213958055934e-02,2.014538968354e-02,9.611568691905e-04,7.439381219975e-02,3.128331398924e-01,7.428897654847e-01,1.319605461104e+00,1.924472147670e+00
0.078,1.421187257026e-02,4.405263599260e-02,4.832718596434e-02,1.589777049228e-02,3.025817269708e-03,9.246868619656e-02,3.541796528616e-01,8.049567606828e-01,1.384067492744e+00,1.956747118384e+00
0.080,1.412440929692e-02,4.273096085015e-02,4.466823353395e-02,1.217445682816e-02,6.193868546611e-03,1.120080439864e-01,3.962188472827e-01,8.646991168345e-01,1.440375661796e+00,1.973185485526e+00
0.082,1.403722081414e-02,4.143015347053e-02,4.116205003298e-02,8.966812800610e-03,1.041872474919e-02,1.328579843204e-01,4.385949924141e-01,9.215226942385e-01,1.487877906384e+00,1.973647521136e+00
0.084,1.395030731567e-02,4.015021335806e-02,3.780790696700e-02,6.265753736845e-03,1.565227427939e-02,1.548628341644e-01,4.809586388453e-01,9.748725508943e-01,1.526039709137e+00,1.958238769618e+00
0.086,1.386366899782e-02,3.889113851115e-02,3.460501971660e-02,4.061750458119e-03,2.184497119054e-02,1.778656868031e-01,5.229684264006e-01,1.024236777214e+00,1.554448255149e+00,1.927305578529e+00
0.088,1.377730605935e-02,3.765292536600e-02,3.155254675094e-02,2.344834660140e-03,2.894593251866e-02,2.017089520071e-01,5.642928587274e-01,1.069150005095e+00,1.572815332296e+00,1.881427458602e+00
0.090,1.369121870136e-02,3.643556874148e-02,2.864958892046e-02,1.104605381470e-03,3.690304130700e-02,2.262349155281e-01,6.046120323082e-01,1.109196558647e+00,1.580978935879e+00,1.821406368429e+00
0.092,1.360540712720e-02,3.523906178524e-02,2.589518882912e-02,3.302365418588e-04,4.566305496794e-02,2.512863051426e-01,6.436193079421e-01,1.144013217005e+00,1.578903554290e+00,1.748253063153e+00
0.094,1.351987154236e-02,3.406339592094e-02,2.328833028604e-02,1.048553075246e-05,5.517171861082e-02,2.767068604414e-01,6.810229131249e-01,1.173291563137e+00,1.566679127494e+00,1.663170688529e+00
0.096,1.343461215439e-02,3.290856079676e-02,2.082793783672e-02,1.337028244884e-04,6.537388294983e-02,3.023419035413e-01,7.165474642166e-01,1.196779896180e+00,1.544518685202e+00,1.567535841122e+00
0.098,1.334962917276e-02,3.177454423511e-02,1.851287637363e-02,6.878426089983e-04,7.621362639281e-02,3.280389078975e-01,7.499353978189e-01,1.214284688730e+00,1.512754686748e+00,1.462877351781e+00
0.100,1.326492280878e-02,3.066133218350e-02,1.634195082627e-02,1.660474383158e-03,8.763438089915e-02,3.536480624020e-01,7.809483013873e-01,1.225671574534e+00,1.471834099475e+00,1.350853082199e+00
0.102,1.318049327552e-02,2.956890866676e-02,1.431390593032e-02,3.038795516275e-03,9.957906118449e-02,3.790228279808e-01,8.093681337731e-01,1.230865856198e+00,1.422312266896e+00,1.233225052996e+00
0.104,1.309634078768e-02,2.849725574034e-02,1.242742607587e-02,4.809644731590e-03,1.119901968393e-01,4.040204839349e-01,8.349983271219e-01,1.229852526799e+00,1.364845631736e+00,1.111833245851e+00
0.106,1.301246556151e-02,2.744635344500e-02,1.068113523434e-02,6.959516486097e-03,1.248100669206e-01,4.285026613227e-01,8.576647623426e-01,1.222675803574e+00,1.300183392105e+00,9.885684414665e-01
0.108,1.292886781468e-02,2.641617976261e-02,9.073596963808e-03,9.474576215437e-03,1.379808365683e-01,4.523358607426e-01,8.772166112033e-01,1.209438176233e+00,1.229158181274e+00,8.653444692449e-01
0.110,1.284554776623e-02,2.540671057328e-02,7.603314492310e-03,1.234067641114e-02,1.514446951914e-01,4.753919519479e-01,8.935270389956e-01,1.190298976738e+00,1.152675872776e+00,7.440702533496e-01
0.112,1.276250563643e-02,2.441791961375e-02,6.268730878769e-03,1.554337349603e-02,1.651439957662e-01,4.975486528145e-01,9.064937626399e-01,1.165472481642e+00,1.071704622599e+00,6.266220431366e-01
0.114,1.267974164672e-02,2.344977843698e-02,5.068229250915e-03,1.906794546231e-02,1.790213947833e-01,5.186899852789e-01,9.160394600623e-01,1.135225562273e+00,9.872632690650e-01,5.148162137436e-01
0.116,1.259725601955e-02,2.250225637309e-02,4.000133119726e-03,2.289941023526e-02,1.930199923806e-01,5.387067059737e-01,9.221120276707e-01,1.099874902045e+00,9.004092184138e-01,4.103830149425e-01
0.118,1.251504897837e-02,2.157532049146e-02,3.062706769703e-03,2.702254472455e-02,2.070834721967e-01,5.574967094095e-01,9.246846837631e-01,1.059783804071e+00,8.122259501090e-01,3.149416333018e-01
0.120,1.243312074745e-02,2.066893556425e-02,2.254155724333e-03,3.142190452379e-02,2.211562404836e-01,5.749654016800e-01,9.237559167359e-01,1.015358615881e+00,7.238102803304e-01,2.299769144518e-01
0.122,1.235147155185e-02,1.978306403104e-02,1.572627285949e-03,3.608184421756e-02,2.351835640165e-01,5.910260428109e-01,9.193492779901e-01,9.670448015002e-01,6.362595250214e-01,1.568180690515e-01
0.124,1.227010161726e-02,1.891766596489e-02,1.016211149210e-03,4.098653825464e-02,2.491117063452e-01,6.056000560187e-01,9.115130204731e-01,9.153226942879e-01,5.506587051340e-01,9.661965825741e-02
0.126,1.218901116997e-02,1.807269903962e-02,5.829400873134e-04,4.612000234459e-02,2.628880619344e-01,6.186173023071e-01,9.003195848260e-01,8.607029667868e-01,4.680679363766e-01,5.034512247689e-02
0.128,1.210820043673e-02,1.724811849836e-02,2.707907100106e-04,5.146611533421e-02,2.764612877513e-01,6.300163189892e-01,8.858649361213e-01,8.037218564027e-01,3.895101438058e-01,1.875308140956e-02
0.130,1.202766964467e-02,1.644387712349e-02,7.768429243569e-05,5.700864151961e-02,2.897814318607e-01,6.397445208999e-01,8.682677551801e-01,7.449361879143e-01,3.159592380483e-01,2.386594350697e-03
0.132,1.194741902121e-02,1.565992520777e-02,1.487673700840e-06,6.273125334840e-02,3.028000586042e-01,6.477583632382e-01,8.476684894294e-01,6.849182356587e-01,2.483288848189e-01,1.565527996584e-03
0.134,1.186744879394e-02,1.489621052683e-02,4.001422414462e-05,6.861755446655e-02,3.154703699454e-01,6.540234651624e-01,8.242282691988e-01,6.242504696979e-01,1.874619927846e-01,1.638213515424e-02
0.136,1.178775919058e-02,1.415267831296e-02,1.910248800681e-04,7.465110306306e-02,3.277473225798e-01,6.585146934498e-01,7.981276962645e-01,5.635202313364e-01,1.341210367790e-01,4.669990243516e-02
0.138,1.170835043883e-02,1.342927123019e-02,4.522292447337e-04,8.081543546569e-02,3.395877404163e-01,6.612162057207e-01,7.695655122978e-01,5.033143840265e-01,8.897932399644e-02,9.215567885024e-02
0.140,1.162922276630e-02,1.272592935070e-02,8.212867543445e-04,8.709408994009e-02,3.509504220590e-01,6.621214529228e-01,7.387571556896e-01,4.442139859579e-01,5.261330018483e-02,1.521650508774e-01
0.142,1.155037640043e-02,1.204259013252e-02,1.295807907667e-03,9.347063064469e-02,3.617962429264e-01,6.612331409635e-01,7.059332159687e-01,3.867890304723e-01,2.549598114466e-02,2.259308837032e-01
0.144,1.147181156840e-02,1.137918839855e-02,1.873355557902e-03,9.992867169320e-02,3.720882516675e-01,6.585631515756e-01,6.713377957226e-01,3.315932998850e-01,7.991582151057e-03,3.124549035989e-01
0.146,1.139352849698e-02,1.073565631688e-02,2.551446265363e-03,1.064519012763e-01,3.817917605512e-01,6.541324226945e-01,6.352267905552e-01,2.791593773299e-01,3.514043965247e-04,4.105521534123e-01
0.148,1.131552741253e-02,1.011192338246e-02,3.327551709449e-03,1.130241057946e-01,3.908744295220e-01,6.479707888212e-01,5.978660981678e-01,2.299938598810e-01,2.711023355558e-03,5.188681125583e-01
0.150,1.123780854084e-02,9.507916400028e-03,4.199100158375e-03,1.196291939538e-01,3.993063436398e-01,6.401167820348e-01,5.595297681324e-01,1.845728144614e-01,1.508880926074e-02,6.358982352428e-01
0.152,1.116037210707e-02,8.923559468427e-03,5.163477995043e-03,1.262512207744e-01,4.070600836384e-01,6.306173945082e-01,5.204981043295e-01,1.433375159340e-01,3.738579482033e-02,7.600096264990e-01
0.154,1.108321833565e-02,8.358773966154e-03,6.218031297409e-03,1.328744114681e-01,4.141107893618e-01,6.195278035638e-01,4.810557323469e-01,1.066905043078e-01,6.938689007180e-02,8.894645454334e-01
0.156,1.100634745021e-02,7.813478538280e-03,7.360067471642e-03,1.394831851316e-01,4.204362158587e-01,6.069110604882e-01,4.414896443787e-01,7.499199519998e-02,1.107634290267e-01,1.022445399306e+00
0.158,1.092975967344e-02,7.287589084665e-03,8.586856936325e-03,1.460621782124e-01,4.260167819412e-01,5.928377444953e-01,4.020872343239e-01,4.855667459859e-02,1.610770176948e-01,1.157080871068e+00
0.160,1.085345522707e-02,6.781018749488e-03,9.895634855903e-03,1.525962676980e-01,4.308356110340e-01,5.773855833971e-01,3.631343358563e-01,2.765090560275e-02,2.197846383486e-01,1.291472807046e+00
0.162,1.077743433174e-02,6.293677912081e-03,1.128360292155e-02,1.590705939829e-01,4.348785641687e-01,5.606390427025e-01,3.249132762313e-01,1.249037119581e-02,2.862449506751e-01,1.423723480850e+00
0.164,1.070169720691e-02,5.825474179083e-03,1.274793117754e-02,1.654705833665e-01,4.381342650016e-01,5.426888850112e-01,2.877009584944e-01,3.238173278344e-03,3.597257169169e-01,1.551962844374e+00
0.166,1.062624407080e-02,5.376312377894e-03,1.428575989129e-02,1.717819701388e-01,4.405941167575e-01,5.236317017206e-01,2.517669845824e-01,3.404174661609e-06,4.394122653864e-01,1.674375377134e+00
0.168,1.055107514027e-02,4.946094551435e-03,1.589420146496e-02,1.779908182069e-01,4.422523110305e-01,5.035694191891e-01,2.173718315412e-01,2.840202670411e-03,5.244168949950e-01,1.789226151054e+00
0.170,1.047619063076e-02,4.534719954211e-03,1.757034238676e-02,1.840835422211e-01,4.431058283954e-01,4.826087816287e-01,1.847650927417e-01,1.174730237399e-02,6.137891127909e-01,1.894885739085e+00
0.172,1.040159075619e-02,4.142085049675e-03,1.931124521988e-02,1.900469281572e-01,4.431544308140e-01,4.608608131090e-01,1.541837955518e-01,2.666807586006e-02,7.065265870941e-01,1.989853612673e+00
0.174,1.032727572888e-02,3.768083508886e-03,2.111395062692e-02,1.958681533126e-01,4.424006458419e-01,4.384402611570e-01,1.258508064213e-01,4.749107368709e-02,8.015866907277e-01,2.072779694677e+00
0.176,1.025324575948e-02,3.412606210453e-03,2.297547942778e-02,2.015348056785e-01,4.408497426719e-01,4.154650245261e-01,9.997333376617e-02,7.405105302126e-02,8.978985021970e-01,2.142483760727e+00
0.178,1.017950105684e-02,3.075541241781e-03,2.489283468891e-02,2.070349026462e-01,4.385097000729e-01,3.920555677860e-01,7.674153839217e-02,1.061304862858e-01,9.943751275108e-01,2.197972412709e+00
0.180,1.010604182799e-02,2.756773901584e-03,2.686300384162e-02,2.123569090113e-01,4.353911663121e-01,3.683343254475e-01,5.632726049536e-02,1.434615360250e-01,1.089926201752e+00,2.238453382731e+00
0.182,1.003286827798e-02,2.456186703690e-03,2.888296082743e-02,2.174897542392e-01,4.315074111715e-01,3.444250983911e-01,3.888287150495e-02,1.857284780628e-01,1.183470427509e+00,2.263346963972e+00
0.184,9.959980609876e-03,2.173659382109e-03,3.094966826817e-02,2.224228489568e-01,4.268742701968e-01,3.204524454034e-01,2.454025821392e-02,2.325705510888e-01,1.273948006920e+00,2.272294405807e+00
0.186,9.887379024623e-03,1.909068897376e-03,3.306007965853e-02,2.271461006361e-01,4.215100813406e-01,2.965410726522e-01,1.340994576877e-02,2.835852070415e-01,1.360332825347e+00,2.265163153846e+00
0.188,9.815063720983e-03,1.662289444155e-03,3.521114157898e-02,2.316499284389e-01,4.154356141869e-01,2.728152239439e-01,5.580365173487e-03,3.383317331344e-01,1.441644247561e+00,2.242048860510e+00
0.190,9.743034895449e-03,1.433192460094e-03,3.739979592663e-02,2.359252771911e-01,4.086739919683e-01,2.493980746014e-01,1.117270008202e-03,3.963352130906e-01,1.516958391800e+00,2.203274137754e+00
0.192,9.671292742168e-03,1.221646635933e-03,3.962298216175e-02,2.399636304593e-01,4.012506066074e-01,2.264111317888e-01,6.330607695573e-05,4.570907921700e-01,1.585418753045e+00,2.149384069992e+00
0.194,9.599837452852e-03,1.027517926853e-03,4.187763956781e-02,2.437570227006e-01,3.931930270416e-01,2.039736440793e-01,2.437736688030e-03,5.200682078964e-01,1.646246054304e+00,2.081138551385e+00
0.196,9.528669216708e-03,8.506695650620e-04,4.416070952249e-02,2.472980504628e-01,3.845309011069e-01,1.822020230179e-01,8.236325240989e-03,5.847165460572e-01,1.698747213543e+00,1.999501556925e+00
0.198,9.457788220349e-03,6.909620736056e-04,4.646913777754e-02,2.505798826102e-01,3.752958512803e-01,1.612092793789e-01,1.743137575405e-02,6.504691795681e-01,1.742323324001e+00,1.905627500380e+00
0.200,9.387194647720e-03,5.482532813962e-04,4.879987674499e-02,2.535962695535e-01,3.655213645984e-01,1.411044767477e-01,2.997193092035e-02,7.167488461931e-01,1.776476556915e+00,1.800844873668e+00
0.202,9.316888680017e-03,4.223983394558e-04,5.114988778758e-02,2.563415514652e-01,3.552426770905e-01,1.219922049757e-01,4.578412623916e-02,7.829728198959e-01,1.800815907969e+00,1.686637400931e+00
0.204,9.246870495611e-03,3.132497383584e-04,5.351614351076e-02,2.588106654618e-01,3.444966530802e-01,1.039720759641e-01,6.477169773507e-02,8.485581297837e-01,1.815061721997e+00,1.564622975957e+00
0.206,9.177140269965e-03,2.206573268668e-04,5.589563005430e-02,2.609991517383e-01,3.333216597267e-01,8.713824412903e-02,8.681663976154e-02,9.129267802015e-01,1.819048944413e+00,1.436530683171e+00
0.208,9.107698175564e-03,1.444683317520e-04,5.828534938080e-02,2.629031586404e-01,3.217574371937e-01,7.157895378116e-02,1.117800083915e-01,9.755109255362e-01,1.812729062374e+00,1.304176229679e+00
0.210,9.038544381832e-03,8.452737878704e-05,6.068232155907e-02,2.645194466639e-01,3.098449648456e-01,5.737611553105e-02,1.395028649345e-01,1.035757953711e+00,1.796170713619e+00,1.169436138486e+00
0.212,8.969679055056e-03,4.067651490323e-05,6.308358703979e-02,2.658453913706e-01,2.976263238870e-01,4.460491368981e-02,1.698073531904e-01,1.093135433170e+00,1.769558956150e+00,1.034221070602e+00
0.214,8.901102358314e-03,1.275523150079e-05,6.548620892134e-02,2.668789852150e-01,2.851445568676e-01,3.333344649187e-02,2.024979031683e-01,1.147135879380e+00,1.733193207177e+00,9.004486562001e-01
0.216,8.832814451397e-03,6.004889007588e-07,6.788727520336e-02,2.676188382748e-01,2.724435244927e-01,2.362240081026e-02,2.373625531569e-01,1.197281298490e+00,1.687483874935e+00,7.700162219090e-01
0.218,8.764815490733e-03,4.046741928186e-06,7.028390102576e-02,2.680641778840e-01,2.595677601792e-01,1.552476287212e-02,2.741743812548e-01,1.243127467780e+00,1.632947721887e+00,6.447738028328e-01
0.220,8.697105629317e-03,2.292596661480e-05,7.267323089093e-02,2.682148471651e-01,2.465623228134e-01,9.085566312224e-03,3.126930367406e-01,1.284267914865e+00,1.570202012300e+00,5.264978238169e-01
0.222,8.629685016631e-03,5.706768800923e-05,7.505244086683e-02,2.680713024647e-01,2.334726481652e-01,4.341678725393e-03,3.526663610066e-01,1.320337560324e+00,1.499957511026e+00,4.168658249251e-01
0.224,8.562553798575e-03,1.062990090825e-04,7.741874076879e-02,2.676346096926e-01,2.203443994235e-01,1.321627696889e-03,3.938320871839e-01,1.351015991401e+00,1.423010413442e+00,3.174325912371e-01
0.226,8.495712117393e-03,1.704446407167e-04,7.976937631767e-02,2.669064395724e-01,2.072233173168e-01,4.546710278034e-05,4.359196070711e-01,1.376030337719e+00,1.340233298663e+00,2.296080270544e-01
0.228,8.429160111601e-03,2.493269327629e-04,8.210163127227e-02,2.658890618090e-01,1.941550702872e-01,5.246842817929e-04,4.786517935316e-01,1.395157723482e+00,1.252565209305e+00,1.546370897663e-01
0.230,8.362897915915e-03,3.427659061564e-04,8.441282953381e-02,2.645853381845e-01,1.811851051849e-01,2.762148486511e-03,5.217468661606e-01,1.408227274398e+00,1.161000970999e+00,9.358206929081e-02
0.232,8.296925661179e-03,4.505792860750e-04,8.670033722023e-02,2.629987145929e-01,1.683584989479e-01,6.752100826325e-03,5.649202877397e-01,1.415121661546e+00,1.066579873559e+00,4.730746560183e-02
0.234,8.231243474294e-03,5.725825361263e-04,8.896156470834e-02,2.611332120270e-01,1.557198117314e-01,1.248018571792e-02,6.078866787948e-01,1.415778168475e+00,9.703738429495e-01,1.646767985528e-02
0.236,8.165851478151e-03,7.085888935503e-04,9.119396864155e-02,2.589934165355e-01,1.433129419437e-01,1.992352366244e-02,6.503617374550e-01,1.410189272107e+00,8.734752390196e-01,1.497694561666e-03
0.238,8.100749791558e-03,8.584094054228e-04,9.339505390126e-02,2.565844681648e-01,1.311809836431e-01,2.905082497248e-02,6.920641517828e-01,1.398402732305e+00,7.769844182309e-01,2.606875688131e-03
0.240,8.035938529169e-03,1.021852965844e-03,9.556237553990e-02,2.539120489085e-01,1.193660867392e-01,3.982254387831e-02,7.327174917941e-01,1.380521189350e+00,6.819972032793e-01,1.977598511963e-02
0.242,7.971417801424e-03,1.198726354098e-03,9.769354067343e-02,2.509823696838e-01,1.079093204366e-01,5.219107225079e-02,7.720520685303e-01,1.356701272927e+00,5.895924025704e-01,5.275744619389e-02
0.244,7.907187714470e-03,1.388834273768e-03,9.978621033167e-02,2.478021563599e-01,9.685054034717e-02,6.610097199117e-02,8.098067477650e-01,1.327152230569e+00,5.008195219341e-01,1.010788587056e-01
0.246,7.843248370101e-03,1.591979392791e-03,1.018381012643e-01,2.443786348628e-01,8.622825968546e-02,8.148924495433e-02,8.457307062327e-01,1.292134087776e+00,4.166868087777e-01,1.640497135048e-01
0.248,7.779599865688e-03,1.807962384434e-03,1.038469877006e-01,2.407195153845e-01,7.607952495033e-02,9.828563909420e-02,8.795851186564e-01,1.251955356175e+00,3.381497650692e-01,2.407712112565e-01
0.250,7.716242294115e-03,2.036581969179e-03,1.058107030619e-01,2.368329757251e-01,6.643979648009e-02,1.164129893485e-01,9.111447643102e-01,1.206970310114e+00,2.661002602055e-01,3.301490457277e-01
0.252,7.653175743709e-03,2.277634957501e-03,1.077271416234e-01,2.327276437984e-01,5.734283425443e-02,1.357875916147e-01,9.401995423969e-01,1.157575855901e+00,2.013563679748e-01,4.309089697590e-01
0.254,7.590400298178e-03,2.530916293511e-03,1.095942601253e-01,2.284125793340e-01,4.882058929942e-02,1.563196080139e-01,9.665558861274e-01,1.104208021524e+00,1.446530435605e-01,5.416149224496e-01
0.256,7.527916036547e-03,2.796219099469e-03,1.114100793307e-01,2.238972548082e-01,4.090310103400e-02,1.779135014881e-01,9.900380660671e-01,1.047338098060e+00,9.663374695947e-02,6.606894596255e-01
0.258,7.465723033090e-03,3.073334721121e-03,1.131726855288e-01,2.191915356407e-01,3.361840087801e-02,2.004684976408e-01,1.010489374058e+00,9.874684670644e-01,5.784310839071e-02,7.864361968460e-01
0.260,7.403821357270e-03,3.362052773869e-03,1.148802319818e-01,2.143056596935e-01,2.699242242170e-02,2.238790715996e-01,1.027773179814e+00,9.251281510205e-01,2.872071939046e-02,9.170639455723e-01
0.262,7.342211073673e-03,3.662161189736e-03,1.165309403140e-01,2.092502161088e-01,2.104891843626e-02,2.480354575616e-01,1.041773853158e+00,8.608681263997e-01,9.596120453689e-03,1.050712198976e+00
