x,deltaf_mode1,deltaf_mode2,deltaf_mode3,deltaf_mode4,deltaf_mode5,deltaf_mode6,deltaf_mode7,deltaf_mode8,deltaf_mode9,deltaf_mode10
0.174,8.753205990246e-05,3.193757192856e-05,1.789579013451e-04,1.660141878539e-03,3.749705231983e-03,3.716137751209e-03,1.066687925804e-03,4.025254690532e-04,6.794099051075e-03,1.756849348872e-02
0.176,8.690459571089e-05,2.892461275160e-05,1.947358717204e-04,1.708171365440e-03,3.736560066428e-03,3.521403937390e-03,8.473553015917e-04,6.276428923815e-04,7.610419973664e-03,1.815929213156e-02
0.178,8.627954938715e-05,2.606771304219e-05,2.109870167442e-04,1.754789159899e-03,3.716726302488e-03,3.322989755038e-03,6.504469437921e-04,8.995421761682e-04,8.428137827613e-03,1.862960358027e-02
0.180,8.565692268582e-05,2.336590061367e-05,2.276858024472e-04,1.799897491677e-03,3.690294192886e-03,3.121932936198e-03,4.774193378058e-04,1.215953180171e-03,9.238010883566e-03,1.897271272017e-02
0.182,8.503671734506e-05,2.081817967518e-05,2.448065805231e-04,1.843402528993e-03,3.657376209815e-03,2.919282794006e-03,3.295639554033e-04,1.574199885253e-03,1.003087426665e-02,1.918370606455e-02
0.184,8.441893508592e-05,1.842353087467e-05,2.623236067217e-04,1.885214518298e-03,3.618106572402e-03,2.716095065467e-03,2.079986444048e-04,1.971224545939e-03,1.079774532818e-02,1.925954291013e-02
0.186,8.380357761157e-05,1.618091135261e-05,2.802110594333e-04,1.925247917210e-03,3.572640709708e-03,2.513426736766e-03,1.136601953057e-04,2.403615240057e-03,1.152992691214e-02,1.919909975065e-02
0.188,8.319064660670e-05,1.408925480648e-05,2.984430584443e-04,1.963421520334e-03,3.521154660849e-03,2.312330875196e-03,4.729813277641e-05,2.867636568354e-03,1.221910733753e-02,1.900318731817e-02
0.190,8.258014373675e-05,1.214747156579e-05,3.169936838457e-04,1.999658577706e-03,3.463844414021e-03,2.113851491784e-03,9.469771879104e-06,3.359263229186e-03,1.285745595512e-02,1.867454001136e-02
0.192,8.197207064725e-05,1.035444867779e-05,3.358369950747e-04,2.033886905627e-03,3.400925186419e-03,1.919018458556e-03,5.365704824537e-07,3.874216168082e-03,1.343771318838e-02,1.821777786389e-02
0.194,8.136642896314e-05,8.709050003630e-06,3.549470500697e-04,2.066038989643e-03,3.332630647207e-03,1.728842504141e-03,2.066180078898e-05,4.408000979352e-03,1.395327403107e-02,1.763934159670e-02
0.196,8.076322028808e-05,7.210116325059e-06,3.742979245191e-04,2.096052079478e-03,3.259212085904e-03,1.544310311048e-03,6.980955416481e-05,4.955948217040e-03,1.439826404936e-02,1.694740168177e-02
