x,deltaf_mode1,deltaf_mode2,deltaf_mode3,deltaf_mode4,deltaf_mode5,deltaf_mode6,deltaf_mode7,deltaf_mode8,deltaf_mode9,deltaf_mode10
0.030,3.369985508259e-03,1.686004440465e-02,3.761942385615e-02,5.669515918970e-02,6.941658047826e-02,7.303342658128e-02,6.700388738208e-02,5.282721493873e-02,3.383487128822e-02,1.489634150804e-02
0.032,3.350659698931e-03,1.648593175254e-02,3.609416559672e-02,5.305923445438e-02,6.286237324833e-02,6.319836774111e-02,5.423266209453e-02,3.837367025830e-02,1.997873108289e-02,4.951877799260e-03
0.034,3.331389637275e-03,1.611605278774e-02,3.460114530450e-02,4.954797230223e-02,5.664821983706e-02,5.411293756490e-02,4.288663783245e-02,2.634203285532e-02,9.879004924748e-03,3.904291604237e-04
0.036,3.312175344007e-03,1.575041075818e-02,3.314040056893e-02,4.616141802540e-02,5.077336323483e-02,4.577179184461e-02,3.294466849142e-02,1.666954931341e-02,3.381296501997e-03,8.807021041406e-04
0.038,3.293016840899e-03,1.538900894922e-02,3.171196599310e-02,4.289956963664e-02,4.523674368053e-02,3.816836037861e-02,2.438190617786e-02,9.284427212832e-03,3.125596291208e-04,6.058159615285e-03
0.040,3.273914150751e-03,1.503185066674e-02,3.031587267006e-02,3.976237337807e-02,4.003697900861e-02,3.129479455348e-02,1.716972390216e-02,4.105872494500e-03,4.817588953599e-04,1.552760234023e-02
0.042,3.254867297371e-03,1.467893922029e-02,2.895214767251e-02,3.674971944535e-02,3.517234671258e-02,2.514192381081e-02,1.127567230946e-02,1.044230549306e-03,3.680792480051e-03,2.886631159198e-02
0.044,3.235876305552e-03,1.433027790663e-02,2.762081355611e-02,3.386143793045e-02,3.064076774659e-02,1.969922105045e-02,6.663470233911e-03,1.228481188238e-06,9.685663734202e-03,4.562770367162e-02
0.046,3.216941201049e-03,1.398586999329e-02,2.632188787659e-02,3.109729498596e-02,2.643979208371e-02,1.495477699371e-02,3.293028693775e-03,8.703152594994e-04,1.825788568396e-02,6.534543850975e-02
0.048,3.198062010554e-03,1.364571870249e-02,2.505538272079e-02,2.845698921383e-02,2.256658604660e-02,1.089528350077e-02,1.120507771465e-03,3.537095749389e-03,2.914610028247e-02,8.753791978602e-02
0.050,3.179238761679e-03,1.330982719519e-02,2.382130425174e-02,2.594014828114e-02,1.901792142280e-02,7.506025806241e-03,9.840564784068e-05,7.879853897383e-03,4.208789205740e-02,1.117131185997e-01
0.052,3.160471482930e-03,1.297819855539e-02,2.261965226807e-02,2.354632576551e-02,1.579016637368e-02,4.770883605365e-03,1.756788845999e-04,1.377015966181e-02,5.681177380532e-02,1.373736485343e-01
0.054,3.141760203683e-03,1.265083577468e-02,2.145041977779e-02,2.127499823232e-02,1.287927814203e-02,2.672340890895e-03,1.297892874529e-03,2.107355362228e-02,7.303932020029e-02,1.640220166642e-01
0.056,3.123104954168e-03,1.232774173689e-02,2.031359258662e-02,1.912556254594e-02,1.028079755972e-02,1.191504408345e-03,3.407401208185e-03,2.965030258718e-02,9.048742363972e-02,1.911659727529e-01
0.058,3.104505765439e-03,1.200891920311e-02,1.920914890109e-02,1.709733341675e-02,7.989845352630e-03,3.081305640268e-04,6.443552538924e-03,3.935621894954e-02,1.088706453686e-01,2.183238776432e-01
0.060,3.085962669358e-03,1.169437079683e-02,1.813705894646e-02,1.518954118554e-02,6.001120236050e-03,6.605873864348e-07,1.034292336751e-02,5.004353602744e-02,1.279036339225e-01,2.450300116622e-01
0.062,3.067475698570e-03,1.138409898931e-02,1.709728459968e-02,1.340132984667e-02,4.308898789484e-03,2.462637162959e-04,1.503957501432e-02,6.156183117012e-02,1.473035822279e-01,2.708397447777e-01
0.064,3.049044886481e-03,1.107810608524e-02,1.608977903746e-02,1.173175531096e-02,2.907037095369e-03,1.020888141498e-03,2.046533290274e-02,7.375898802097e-02,1.667926943027e-01,2.953344922414e-01
0.066,3.030670267239e-03,1.077639420858e-02,1.511448639969e-02,1.017978390918e-02,1.788974121954e-03,2.299319414609e-03,2.655008614300e-02,8.648218900859e-02,1.861006324254e-01,3.181263825159e-01
0.068,3.012351875708e-03,1.047896528856e-02,1.417134146816e-02,8.744291136413e-03,9.477368261148e-04,4.055245993081e-03,3.322210528247e-02,9.957892888998e-02,2.049669158834e-01,3.388625683733e-01
0.070,2.994089747449e-03,1.018582104608e-02,1.326026936099e-02,7.424060637660e-03,3.759469474155e-04,6.261331565603e-03,4.040837597786e-02,1.128980399998e-01,2.231432429752e-01,3.572291171128e-01
0.072,2.975883918696e-03,9.896962980168e-03,1.238118524247e-02,6.217783434290e-03,6.582946031476e-05,8.889293772639e-03,4.803494624681e-02,1.262907197675e-01,2.403957088219e-01,3.729544218214e-01
0.074,2.957734426339e-03,9.612392354751e-03,1.153399404889e-02,5.124057390931e-03,9.222646986258e-06,1.190998890952e-02,5.602728487339e-02,1.396115510543e-01,2.565068927301e-01,3.858120823879e-01
0.076,2.939641307898e-03,9.332110185670e-03,1.071859023006e-02,4.141386921917e-03,1.975897488461e-04,1.529350217372e-02,6.431064847315e-02,1.527195059284e-01,2.712777903310e-01,3.956232125144e-01
0.078,2.921604601500e-03,9.056117227893e-03,9.934857506843e-03,3.268182936077e-03,6.220321505678e-04,1.900924299391e-02,7.281045467037e-02,1.654789236529e-01,2.845295674863e-01,4.022581371159e-01
0.080,2.903624345866e-03,8.784413962980e-03,9.182668644717e-03,2.502763018320e-03,1.273304046135e-03,2.302604495628e-02,8.145265880335e-02,1.777604538858e-01,2.961051149724e-01,4.056374531664e-01
0.082,2.885700580279e-03,8.517000586793e-03,8.461885243410e-03,1.843351846108e-03,2.141828532342e-03,2.731226982352e-02,9.016413155246e-02,1.894419564039e-01,3.058703852198e-01,4.057324361011e-01
0.084,2.867833344571e-03,8.253876997432e-03,7.772357542734e-03,1.288081838542e-03,3.217715071151e-03,3.183591512372e-02,9.887303488224e-02,2.004093490487e-01,3.137154948614e-01,4.025647832027e-01
0.086,2.850022679098e-03,7.995042783419e-03,7.113924244618e-03,8.349940354388e-04,4.490778258417e-03,3.656472477105e-02,1.075091937011e-01,2.105573960460e-01,3.195555795046e-01,3.962056948434e-01
0.088,2.832268624719e-03,7.740497212127e-03,6.486412351422e-03,4.820392034162e-04,5.950557832764e-03,4.146630216632e-02,1.160044606719e-01,2.197904293848e-01,3.233313899649e-01,3.867743038973e-01
0.090,2.814571222776e-03,7.490239218449e-03,5.889637020546e-03,2.270791656334e-04,7.586339854853e-03,4.650822521515e-02,1.242930716541e-01,2.280229965256e-01,3.250096221383e-01,3.744354729396e-01
0.092,2.796930515073e-03,7.244267393710e-03,5.323401435373e-03,6.788835148275e-05,9.387178983861e-03,5.165816269242e-02,1.323119893175e-01,2.351804283675e-01,3.245829757292e-01,3.593969878806e-01
0.094,2.779346543854e-03,7.002579974829e-03,4.787496692541e-03,2.155562171283e-06,1.134192177485e-02,5.688399137660e-02,1.400012325523e-01,2.411993221030e-01,3.220699401385e-01,3.419061853153e-01
0.096,2.761819351783e-03,6.765174833734e-03,4.281701705575e-03,2.748594777553e-05,1.343923091766e-02,6.215391337387e-02,1.473041893880e-01,2.460279343468e-01,3.175143089329e-01,3.222460589761e-01
0.098,2.744348981924e-03,6.532049467014e-03,3.805783124834e-03,1.414031910026e-04,1.566761033533e-02,6.743657305158e-02,1.541679112491e-01,2.496264807178e-01,3.109844274140e-01,3.007308981461e-01
0.100,2.726935477719e-03,6.303200985835e-03,3.359495273790e-03,3.413518925478e-04,1.801543105729e-02,7.270117300285e-02,1.605433864951e-01,2.519673388838e-01,3.025721808588e-01,2.777015176144e-01
0.102,2.709578882967e-03,6.078626106097e-03,2.942580101581e-03,6.247001525993e-04,2.047095778064e-02,7.791758846891e-02,1.663857913338e-01,2.530351529342e-01,2.923917339668e-01,2.535201446329e-01
0.104,2.692279241806e-03,5.858321138857e-03,2.554767151799e-03,9.887423427083e-04,2.302237603039e-02,8.305647965310e-02,1.716547163439e-01,2.528268378216e-01,2.805780349004e-01,2.285650332930e-01
0.106,2.675036598689e-03,5.642281980990e-03,2.195773547477e-03,1.430702061918e-03,2.565781982818e-02,8.808940137101e-02,1.763143670066e-01,2.513514835011e-01,2.672851000027e-01,2.032248806909e-01
0.108,2.657850998368e-03,5.430504106121e-03,1.865303992177e-03,1.947735270734e-03,2.836539977710e-02,9.298890949349e-02,1.803337368199e-01,2.486301592871e-01,2.526840977941e-01,1.778931221575e-01
0.110,2.640722485869e-03,5.222982555809e-03,1.563050787119e-03,2.536933596199e-03,3.113323146942e-02,9.772866365502e-02,1.836867517484e-01,2.446956198351e-01,2.369612531559e-01,1.529621846296e-01
0.112,2.623651106476e-03,5.019711930984e-03,1.288693864262e-03,3.195327801058e-03,3.394946412270e-02,1.022835257174e-01,1.863523849560e-01,2.395919150310e-01,2.203155946801e-01,1.288177779232e-01
0.114,2.606636905709e-03,4.820686383650e-03,1.041900835215e-03,3.919891409695e-03,3.680230934946e-02,1.066296534993e-01,1.883147409634e-01,2.333739069274e-01,2.029565699757e-01,1.058333032163e-01
0.116,2.589679929301e-03,4.625899608846e-03,8.223270558770e-04,4.707544483262e-03,3.968006996493e-02,1.107445893038e-01,1.895631085786e-01,2.261066976926e-01,1.851015552486e-01,8.436445647157e-02
0.118,2.572780223185e-03,4.435344836865e-03,6.296157066687e-04,5.555157536150e-03,4.257116873749e-02,1.146073428029e-01,1.900919821552e-01,2.178649733357e-01,1.669732867055e-01,6.474410184227e-02
0.120,2.555937833468e-03,4.249014825743e-03,4.633978882198e-04,6.459555585707e-03,4.546417698673e-02,1.181984678618e-01,1.899010509457e-01,2.087322687185e-01,1.487972422474e-01,4.727748635370e-02
0.122,2.539152806413e-03,4.066901854003e-03,3.232927323515e-04,7.417522326876e-03,4.834784293420e-02,1.215001329167e-01,1.889951565272e-01,1.988001600740e-01,1.307990025143e-01,3.223786238400e-02
0.124,2.522425188421e-03,3.888997713667e-03,2.089075281915e-04,8.425804423189e-03,5.121111971328e-02,1.244961845517e-01,1.873842184959e-01,1.881673918949e-01,1.132016206043e-01,1.986257875341e-02
0.126,2.505755026008e-03,3.715293703530e-03,1.198378632424e-04,9.481115905379e-03,5.404319294518e-02,1.271722039480e-01,1.850831288308e-01,1.769389456496e-01,9.622302972192e-02,1.034969464892e-02
0.128,2.489142365789e-03,3.545780622708e-03,5.566777921059e-05,1.058014266863e-02,5.683350778988e-02,1.295155559184e-01,1.821116155442e-01,1.652250583013e-01,8.007351760633e-02,3.855163256467e-03
0.130,2.472587254456e-03,3.380448764439e-03,1.596994239304e-05,1.171954705937e-02,5.957179538219e-02,1.315154302718e-01,1.784940764369e-01,1.531401990606e-01,6.495329585911e-02,4.906239485640e-04
0.132,2.456089738761e-03,3.219287910160e-03,3.058284056810e-07,1.289597254228e-02,6.224809856538e-02,1.331628752890e-01,1.742593839777e-01,1.408020131801e-01,5.105019123873e-02,3.218332964910e-04
0.134,2.439649865493e-03,3.062287323851e-03,8.225921025423e-06,1.410604843816e-02,6.485279683679e-02,1.344508231312e-01,1.694406625216e-01,1.283302418975e-01,3.853748462900e-02,3.367756163897e-03
0.136,2.423267681462e-03,2.909435746645e-03,3.926992490601e-05,1.534639472299e-02,6.737663042251e-02,1.353741070381e-01,1.640750392647e-01,1.158456278559e-01,2.757192173475e-02,9.600328821528e-03
0.138,2.406943233478e-03,2.760721391705e-03,9.296699191572e-05,1.661362687862e-02,6.981072340103e-02,1.359294702137e-01,1.582033705108e-01,1.034688154642e-01,1.829191763022e-02,1.894489653296e-02
0.140,2.390676568335e-03,2.616131939374e-03,1.688359608335e-04,1.790436078528e-02,7.214660579856e-02,1.361155663370e-01,1.518699449902e-01,9.131925571447e-02,1.081597510533e-02,3.128131853370e-02
0.142,2.374467732787e-03,2.475654532590e-03,2.663856101286e-04,1.921521764613e-02,7.437623458227e-02,1.359329516749e-01,1.451221661276e-01,7.951412494382e-02,5.241334346598e-03,4.644572389633e-02
0.144,2.358316773533e-03,2.339275772575e-03,3.851149235369e-04,2.054282893385e-02,7.649201348109e-02,1.353840688135e-01,1.380102152934e-01,6.816726690877e-02,1.642868880956e-03,6.423289257645e-02
0.146,2.342223737198e-03,2.206981714792e-03,5.245133681371e-04,2.188384134953e-02,7.848681156733e-02,1.344732220674e-01,1.305866982065e-01,5.738816734576e-02,7.223993156412e-05,8.439922709939e-02
0.148,2.326188670311e-03,2.078757865168e-03,6.840611846181e-04,2.323492178370e-02,8.035398053664e-02,1.332065446617e-01,1.229062767663e-01,4.728096990900e-02,5.573184160788e-04,1.066662720009e-01
0.150,2.310211619290e-03,1.954589176596e-03,8.632296894174e-04,2.459276226979e-02,8.208737062752e-02,1.315919578257e-01,1.150252886922e-01,3.794354201927e-02,3.101880793638e-03,1.307247303961e-01
0.152,2.294292630423e-03,1.834460045699e-03,1.061481588403e-03,2.595408491991e-02,8.368134512643e-02,1.296391219716e-01,1.070013574329e-01,2.946659872229e-02,7.685581870918e-03,1.562389200287e-01
0.154,2.278431749848e-03,1.718354309869e-03,1.278271301756e-03,2.731564683313e-02,8.513079340872e-02,1.273593801732e-01,9.889299487131e-02,2.193289214923e-02,1.426420454555e-02,1.828516049494e-01
0.156,2.262629023533e-03,1.606255244571e-03,1.513045299709e-03,2.867424496649e-02,8.643114247030e-02,1.247656941939e-01,9.075919940560e-02,1.541647359760e-02,2.277018333246e-02,2.101891336717e-01
0.158,2.246884497264e-03,1.498145560927e-03,1.765242448774e-03,3.002672095888e-02,8.757836690994e-02,1.218725733500e-01,8.265905201423e-02,9.982034615031e-03,3.311339542107e-02,2.378668103380e-01
0.160,2.231198216619e-03,1.394007403557e-03,2.034294368095e-03,3.136996589817e-02,8.856899732698e-02,1.186959965306e-01,7.465131293257e-02,5.684332774956e-03,4.518220998419e-02,2.654944221547e-01
0.162,2.215570226957e-03,1.293822348701e-03,2.319625795553e-03,3.270092502209e-02,8.940012710411e-02,1.152533277260e-01,6.679402156420e-02,2.567707089950e-03,5.884478353672e-02,2.926818441660e-01
0.164,2.200000573394e-03,1.197571402599e-03,2.620654963220e-03,3.401660234331e-02,9.006941755035e-02,1.115632254506e-01,5.914410223125e-02,6.656872205749e-04,7.395058635843e-02,3.190446413773e-01
0.166,2.184489300789e-03,1.105235000152e-03,2.936793981791e-03,3.531406518957e-02,9.057510138433e-02,1.076455464735e-01,5.175697833098e-02,6.998129420663e-07,9.033214238037e-02,3.442095883064e-01
0.168,2.169036453724e-03,1.016793003841e-03,3.267449233563e-03,3.659044864967e-02,9.091598454340e-02,1.035212442979e-01,4.468619741188e-02,5.838744437118e-04,1.078069625200e-01,3.678200272483e-01
0.170,2.153642076488e-03,9.322247029190e-04,3.612021773577e-03,3.784295991642e-02,9.109144630950e-02,9.921226285697e-02,3.798306961184e-02,2.414950774528e-03,1.261796492626e-01,3.895409888639e-01
0.172,2.138306213059e-03,8.515088128680e-04,3.969907738489e-03,3.906888251776e-02,9.110143774793e-02,9.474142591510e-02,3.169632181359e-02,5.482287626821e-03,1.452441483507e-01,4.090640021120e-01
0.174,2.123028907084e-03,7.746234751240e-04,4.340498762740e-03,4.026558042765e-02,9.094647846075e-02,9.013232268628e-02,2.587176977033e-02,9.762973790287e-03,1.647861217832e-01,4.261115249891e-01
0.176,2.107810201865e-03,7.015462570661e-04,4.723182401617e-03,4.143050204833e-02,9.062765166185e-02,8.540919019762e-02,2.055201033604e-02,1.522303948218e-02,1.845854149570e-01,4.404409329617e-01
0.178,2.092650140340e-03,6.322541522707e-04,5.117342560732e-03,4.256118405592e-02,9.014659758602e-02,8.059679294366e-02,1.577613580366e-02,2.181776648778e-02,2.044185897242e-01,4.518480082898e-01
0.180,2.077548765064e-03,5.667235810302e-04,5.522359931513e-03,4.365525510169e-02,8.950550524999e-02,7.572030038951e-02,1.157947220815e-02,2.949209414288e-02,2.240614944013e-01,4.601698805628e-01
0.182,2.062506118196e-03,5.049303911336e-04,5.937612432224e-03,4.471043936137e-02,8.870710258815e-02,7.080516289156e-02,7.993343294261e-03,3.818111747451e-02,2.432918413569e-01,4.652873765959e-01
0.184,2.047522241478e-03,4.468498589095e-04,6.362475654079e-03,4.572455992539e-02,8.775464499158e-02,6.587698661269e-02,5.044861679228e-03,4.781067300421e-02,2.618917627279e-01,4.671267462572e-01
0.186,2.032597176220e-03,3.924566905297e-04,6.796323311990e-03,4.669554202307e-02,8.665190228345e-02,6.096140801370e-02,2.756748561472e-03,5.829800694551e-02,2.796503150769e-01,4.656607396884e-01
0.188,2.017730963282e-03,3.417250235716e-04,7.238527699473e-03,4.762141607435e-02,8.540314416942e-02,5.608396850543e-02,1.147183137782e-03,6.955251980146e-02,2.963659043927e-01,4.609090206282e-01
0.190,2.002923643059e-03,2.946284288397e-04,7.688460147260e-03,4.850032056255e-02,8.401312420619e-02,5.126998984533e-02,2.296826952917e-04,8.147658069528e-02,3.118486037540e-01,4.529379100047e-01
0.192,1.988175255462e-03,2.511399124431e-04,8.145491485137e-03,4.933050472247e-02,8.248706233630e-02,4.654445085929e-02,1.301414186078e-05,9.396640415292e-02,3.259223372079e-01,4.418594635036e-01
0.194,1.973485839902e-03,2.112319181287e-04,8.608992506539e-03,5.011033103829e-02,8.083062604193e-02,4.193186606344e-02,5.011375305952e-04,1.069129815070e-01,3.384269049471e-01,4.278298963085e-01
0.196,1.958855435276e-03,1.748763298681e-04,9.078334435420e-03,5.083827754591e-02,7.904991017466e-02,3.745616675212e-02,1.693181922689e-03,1.202030586109e-01,3.492198266861e-01,4.110473775033e-01
0.198,1.944284079946e-03,1.420444746973e-04,9.552889394932e-03,5.151293993510e-02,7.715141552273e-02,3.314058510652e-02,3.583453718835e-03,1.337201511458e-01,3.581779822141e-01,3.917492256090e-01
0.200,1.929771811727e-03,1.127071258060e-04,1.003203087742e-02,5.213303344706e-02,7.514202618110e-02,2.900754186474e-02,6.161477374626e-03,1.473455884722e-01,3.651990304218e-01,3.702085452486e-01
0.202,1.915318667869e-03,8.683450587660e-05,1.051513421525e-02,5.269739456315e-02,7.302898579379e-02,2.507853807737e-02,9.412068201053e-03,1.609595767305e-01,3.702025906272e-01,3.467303528976e-01
0.204,1.900924685040e-03,6.439629067048e-05,1.100157705204e-02,5.320498248152e-02,7.081987274123e-02,2.137405145329e-02,1.331543673884e-02,1.744422717245e-01,3.731311727413e-01,3.216472469458e-01
0.206,1.886589899310e-03,4.536161285864e-05,1.149073981370e-02,5.365488037810e-02,6.852257434920e-02,1.791343777925e-02,1.784732398634e-02,1.876748520424e-01,3.739508456803e-01,2.953146837898e-01
0.208,1.872314346139e-03,2.969906609640e-05,1.198200617893e-02,5.404629644935e-02,6.614526019877e-02,1.471483787261e-02,2.297916655655e-02,2.005405828662e-01,3.726516364203e-01,2.681059272774e-01
0.210,1.858098060355e-03,1.737670933904e-05,1.247476354859e-02,5.437856473443e-02,6.369635461964e-02,1.179509050077e-02,2.867829064044e-02,2.129258610110e-01,3.692476551591e-01,2.404067434793e-01
0.212,1.843941076144e-03,8.362071396765e-06,1.296840351357e-02,5.465114571468e-02,6.118450845212e-02,9.169651672668e-03,3.490813346354e-02,2.247212319012e-01,3.637769451811e-01,2.126099163850e-01
0.214,1.829843427029e-03,2.622155726606e-06,1.346232232054e-02,5.486362668908e-02,5.861857016508e-02,6.852520677555e-03,4.162849074009e-02,2.358223694430e-01,3.563010591562e-01,1.851096626685e-01
0.216,1.815805145860e-03,1.234454592055e-07,1.395592133527e-02,5.501572192449e-02,5.600755641956e-02,4.856173214650e-03,4.879578845775e-02,2.461310100879e-01,3.469043667253e-01,1.582960251041e-01
0.218,1.801826264795e-03,8.319086580616e-07,1.444860750285e-02,5.510727258011e-02,5.336062216934e-02,3.191501923490e-03,5.636337716422e-02,2.555558327843e-01,3.356931012917e-01,1.325493245151e-01
0.220,1.787906815286e-03,4.713003808928e-06,1.493979380459e-02,5.513824640589e-02,5.068703039144e-02,1.867764590049e-03,6.428184677859e-02,2.640132770033e-01,3.227941569094e-01,1.082347493012e-01
0.222,1.774046828061e-03,1.173168553689e-05,1.542889971088e-02,5.510873721524e-02,4.799612154075e-02,8.925402672752e-04,7.249935981462e-02,2.714282915713e-01,3.083536490074e-01,8.569715963100e-02
0.224,1.760246333115e-03,2.185241054865e-05,1.591535162971e-02,5.501896413248e-02,4.529728282377e-02,2.716935112955e-04,8.096200078111e-02,2.777350076608e-01,2.925352553888e-01,6.525618032664e-02
0.226,1.746505359690e-03,3.503914379735e-05,1.639858335038e-02,5.486927061648e-02,4.259991738721e-02,9.346896128092e-06,8.961413941805e-02,2.828773299654e-01,2.755183564375e-01,4.720165235560e-02
0.228,1.732823936260e-03,5.125536486741e-05,1.687803648181e-02,5.466012326166e-02,3.991341351755e-02,1.078619305403e-04,9.839880533578e-02,2.868094408102e-01,2.574959957663e-01,3.178950773660e-02
0.230,1.719202090521e-03,7.046407457658e-05,1.735316088519e-02,5.439211037867e-02,3.724711394746e-02,5.678284609096e-04,1.072580715494e-01,2.894962127263e-01,2.386726845773e-01,1.923812663716e-02
0.232,1.705639849370e-03,9.262780179241e-05,1.782341510043e-02,5.406594035686e-02,3.461028536500e-02,1.388062603746e-03,1.161334443425e-01,2.909135258296e-01,2.192620747935e-01,9.725228572399e-03
0.234,1.692137238895e-03,1.177086104603e-04,1.828826676594e-02,5.368243981156e-02,3.201208822059e-02,2.565613211123e-03,1.249662568516e-01,2.910484871906e-01,1.994845275118e-01,3.385342009179e-03
0.236,1.678694284359e-03,1.456681068405e-04,1.874719303139e-02,5.324255151932e-02,2.946154692615e-02,4.095776831835e-03,1.336980637417e-01,2.898995502530e-01,1.795646045234e-01,3.078884433681e-04
0.238,1.665311010186e-03,1.764674469501e-04,1.919968096296e-02,5.274733214483e-02,2.696752053935e-02,5.972121090824e-03,1.422710343331e-01,2.874765332473e-01,1.597285115226e-01,5.359082674241e-04
0.240,1.651987439946e-03,2.100673442086e-04,1.964522794075e-02,5.219794976346e-02,2.453867402457e-02,8.186516369543e-03,1.506283415533e-01,2.838005364411e-01,1.402015221752e-01,4.065446607340e-03
0.242,1.638723596344e-03,2.464280772824e-04,2.008334204780e-02,5.159568118405e-02,2.218345018039e-02,1.072917563054e-02,1.587145441154e-01,2.789037589696e-01,1.212054124355e-01,1.084560790997e-02
0.244,1.625519501199e-03,2.855094981257e-04,2.051354245051e-02,5.094190907661e-02,1.991004232110e-02,1.358870219095e-02,1.664759593712e-01,2.728292168784e-01,1.029559343830e-01,2.077927853973e-02
0.246,1.612375175439e-03,3.272710402150e-04,2.093535976985e-02,5.023811891034e-02,1.772636779783e-02,1.675214521199e-02,1.738610243473e-01,2.656303648894e-01,8.566035840039e-02,3.372450713168e-02
0.248,1.599290639080e-03,3.716717269724e-04,2.134833644322e-02,4.948589570735e-02,1.564004244169e-02,2.020506263473e-02,1.808206425559e-01,2.573706252564e-01,6.951511173055e-02,4.949652308223e-02
0.250,1.586265911217e-03,4.186701803770e-04,2.175202707633e-02,4.868692061827e-02,1.365835600898e-02,2.393159125747e-02,1.873085142637e-01,2.481228279011e-01,5.470354035565e-02,6.787036447240e-02
0.252,1.573301010009e-03,4.682246297575e-04,2.214599878498e-02,4.784296732582e-02,1.178824870491e-02,2.791452361586e-02,1.932814480157e-01,2.379685668068e-01,4.139381973121e-02,8.858407804118e-02
0.254,1.560395952662e-03,5.202929207659e-04,2.252983152621e-02,4.695589828318e-02,1.003628885919e-02,3.213539129486e-02,1.986996513342e-01,2.269974783934e-01,2.973703821209e-02,1.113424456803e-01
0.256,1.547550755423e-03,5.748325245264e-04,2.290311841855e-02,4.602766079394e-02,8.408651823027e-03,3.657455427120e-02,2.035269986542e-01,2.153064482876e-01,1.986547503724e-02,1.358211844260e-01
0.258,1.534765433560e-03,6.318005469572e-04,2.326546605104e-02,4.506028294103e-02,6.911100153388e-03,4.121129585615e-02,2.077312747084e-01,2.029987535385e-01,1.189109252168e-02,1.616715601784e-01
0.260,1.522040001354e-03,6.911537382607e-04,2.361649478069e-02,4.405586937208e-02,5.548965146077e-03,4.602392278225e-02,2.112843917365e-01,1.901831479023e-01,5.904259661400e-03,1.885253494927e-01
0.262,1.509374472081e-03,7.528485025791e-04,2.395583901806e-02,4.301659694919e-02,4.327129775188e-03,5.098986995306e-02,2.141625790734e-01,1.769728983242e-01,1.972721718087e-03,2.160000788217e-01
