x,deltaf_mode1,deltaf_mode2,deltaf_mode3,deltaf_mode4,deltaf_mode5,deltaf_mode6,deltaf_mode7,deltaf_mode8,deltaf_mode9,deltaf_mode10
0.026,2.360361853843e-02,1.220129807634e-01,2.822798403840e-01,4.455143271236e-01,5.785039673543e-01,6.575882650633e-01,6.708875501223e-01,6.176925175209e-01,5.078198123711e-01,3.606323174148e-01
0.028,2.346902901069e-02,1.193639437933e-01,2.712728724652e-01,4.186137374306e-01,5.284032362035e-01,5.790267050717e-01,5.623777264628e-01,4.830152989597e-01,3.571752031317e-01,2.113292175720e-01
0.030,2.333482523271e-02,1.167441784643e-01,2.604885626027e-01,3.925748725002e-01,4.806619404572e-01,5.057061050392e-01,4.639557048959e-01,3.657920264360e-01,2.342831464251e-01,1.031468903487e-01
0.032,2.320100733289e-02,1.141537063887e-01,2.499272011870e-01,3.673986015489e-01,4.352785760853e-01,4.376051061992e-01,3.755237785976e-01,2.657111987042e-01,1.383389326299e-01,3.428833825436e-02
0.034,2.306757544724e-02,1.115925496776e-01,2.395890654584e-01,3.430855330013e-01,3.922498498591e-01,3.746947688086e-01,2.969603863833e-01,1.824004083836e-01,6.840529516436e-02,2.703452641536e-03
0.036,2.293452971922e-02,1.090607308206e-01,2.294744156979e-01,3.196359804744e-01,3.515705200091e-01,3.169380879129e-01,2.281191060653e-01,1.154251313494e-01,2.341314606271e-02,6.098254616180e-03
0.038,2.280187029957e-02,1.065582725666e-01,2.195834915080e-01,2.970499302077e-01,3.132332484205e-01,2.642895693976e-01,1.688278831189e-01,6.428825461305e-02,2.164259846952e-03,4.194857678411e-02
0.040,2.266959734617e-02,1.040851978066e-01,2.099165081866e-01,2.753270099652e-01,2.772284645504e-01,2.166948670282e-01,1.188884953864e-01,2.843033504214e-02,3.335848062247e-03,1.075179362061e-01
0.042,2.253771102389e-02,1.016415294569e-01,2.004736531935e-01,2.544664594274e-01,2.435442412292e-01,1.740904810129e-01,7.807625346687e-02,7.230576306933e-03,2.548694913654e-02,1.998792975403e-01
0.044,2.240621150438e-02,9.922729034530e-02,1.912550827110e-01,2.344671020984e-01,2.121661824986e-01,1.364035184443e-01,4.613993531147e-02,8.506384896599e-06,6.706654077488e-02,3.159403766983e-01
0.046,2.227509896598e-02,9.684250309715e-02,1.822609183007e-01,2.153273187463e-01,1.830773236118e-01,1.035515157817e-01,2.280195237256e-02,6.026332881257e-03,1.264232651772e-01,4.524720903526e-01
0.048,2.214437359352e-02,9.448719002409e-02,1.734912436554e-01,1.970450223974e-01,1.562580433078e-01,7.544232333585e-02,7.758743458973e-03,2.449194839001e-02,2.018166412406e-01,6.061397161607e-01
0.050,2.201403557820e-02,9.216137301365e-02,1.649461014498e-01,1.796176349031e-01,1.316859884420e-01,5.197405150604e-02,6.813912370384e-04,5.456255319321e-02,2.914296228176e-01,7.735362933567e-01
0.052,2.188408511740e-02,8.986507342045e-02,1.566254902897e-01,1.630420650962e-01,1.093360110369e-01,3.303507830047e-02,1.216455103196e-03,9.534885783553e-02,3.933823482797e-01,9.512177640740e-01
0.054,2.175452241452e-02,8.759831195904e-02,1.485293617602e-01,1.473146885530e-01,8.918011778723e-02,1.850411745049e-02,8.987012948183e-03,1.459198235728e-01,5.057469142858e-01,1.135739332942e+00
0.056,2.162534767889e-02,8.536110859807e-02,1.406576175759e-01,1.324313289755e-01,7.118743202934e-02,8.250346200185e-03,2.359390314761e-02,2.053078944326e-01,6.265629959584e-01,1.323692506599e+00
0.058,2.149656112553e-02,8.315348245613e-02,1.330101068320e-01,1.183872412055e-01,5.532416815535e-02,2.133591626077e-03,4.461715695961e-02,2.725146706884e-01,7.538541267973e-01,1.511742266086e+00
0.060,2.136816297508e-02,8.097545169904e-02,1.255866233590e-01,1.051770958839e-01,4.155361842522e-02,4.574112017874e-06,7.161761039764e-02,3.465169699885e-01,8.856444447302e-01,1.696663823893e+00
0.062,2.124015345356e-02,7.882703343868e-02,1.183869031809e-01,9.279496576218e-02,2.983615209966e-02,1.705206377547e-03,1.041386835858e-01,4.262732192289e-01,1.019975705835e+00,1.875378423727e+00
0.064,2.111253279231e-02,7.670824363342e-02,1.114106220789e-01,8.123431367386e-02,2.012922678723e-02,7.068946233042e-03,1.417083146038e-01,5.107301175607e-01,1.154924364544e+00,2.044987654918e+00
0.066,2.098530122776e-02,7.461909699007e-02,1.046573932601e-01,7.048798217241e-02,1.238741186849e-02,1.592120101484e-02,1.838410338982e-01,5.988295087062e-01,1.288618518596e+00,2.202805774604e+00
0.068,2.085845900132e-02,7.255960686744e-02,9.812676513364e-02,6.054818483702e-02,6.562423829359e-03,2.807978143891e-02,2.300401644842e-01,6.895153990465e-01,1.419254518722e+00,2.346389559100e+00
0.070,2.073200635924e-02,7.052978518142e-02,9.181821919381e-02,5.140649924823e-02,2.603173305408e-03,4.335540240435e-02,2.798001323953e-01,7.817410567653e-01,1.545113046903e+00,2.473565240988e+00
0.072,2.060594355241e-02,6.852964231177e-02,8.573116801208e-02,4.305386163188e-02,4.558236075033e-04,6.155222807884e-02,3.326088711613e-01,8.744761266975e-01,1.664574473186e+00,2.582452129732e+00
0.074,2.048027083626e-02,6.655918701034e-02,7.986495333773e-02,3.548056316763e-02,6.386046915629e-05,8.246845840912e-02,3.879503035191e-01,9.667136954550e-01,1.776133309231e+00,2.671482560719e+00
0.076,2.035498847058e-02,6.461842631113e-02,7.421884430852e-02,2.867624795630e-02,1.368172725312e-03,1.058969540211e-01,4.453068830846e-01,1.057477241884e+00,1.878411587046e+00,2.739417869721e+00
0.078,2.023009671941e-02,6.270736544176e-02,6.879203577164e-02,2.262991263760e-02,4.307143602563e-03,1.316258963078e-01,5.041621783487e-01,1.145827408953e+00,1.970171003573e+00,2.785360146217e+00
0.080,2.010559585083e-02,6.082600773670e-02,6.358364671576e-02,1.732990764745e-02,8.816752271437e-03,1.594394793504e-01,5.640034811003e-01,1.230868534760e+00,2.050323685802e+00,2.808759579019e+00
0.082,1.998148613687e-02,5.897435455216e-02,5.859271881446e-02,1.276394010179e-02,1.483068528281e-02,1.891186301776e-01,6.243244212415e-01,1.311754882505e+00,2.117941446773e+00,2.809417270329e+00
0.084,1.985776785333e-02,5.715240518256e-02,5.381821508175e-02,8.919078291033e-03,2.228045748267e-02,2.204417537449e-01,6.846275699259e-01,1.387696511926e+00,2.172263419959e+00,2.787483458863e+00
0.086,1.973444127965e-02,5.536015677869e-02,4.925901863972e-02,5.781757767079e-03,3.109554197257e-02,2.531854989060e-01,7.444270130467e-01,1.457964737874e+00,2.212701977977e+00,2.743451158089e+00
0.088,1.961150669875e-02,5.359760426762e-02,4.491393159905e-02,3.337789002198e-03,4.120350865735e-02,2.871255415570e-01,8.032508772991e-01,1.521897125358e+00,2.238846861089e+00,2.678145280990e+00
0.090,1.948896439689e-02,5.186474027421e-02,4.078167405223e-02,1.572366596551e-03,5.253017089690e-02,3.220373810568e-01,8.606437913683e-01,1.578901974481e+00,2.250467461346e+00,2.592707387186e+00
0.092,1.936681466354e-02,5.016155504436e-02,3.686088317993e-02,4.700800087432e-04,6.499973975548e-02,3.576971459718e-01,9.161692652235e-01,1.628462253223e+00,2.247513229238e+00,2.488576250789e+00
0.094,1.924505779121e-02,4.848803636996e-02,3.315011247047e-02,1.492578125985e-05,7.853498531983e-02,3.938824051495e-01,9.694119710500e-01,1.670138940873e+00,2.230112191113e+00,2.367464507121e+00
0.096,1.912369407531e-02,4.684416951557e-02,2.964783105249e-02,1.903212302028e-04,9.305740453695e-02,4.303729801075e-01,1.019979910000e+00,1.703573750177e+00,2.198567587212e+00,2.231331692587e+00
0.098,1.900272381404e-02,4.522993714680e-02,2.635242314068e-02,9.791195663323e-04,1.084873950031e-01,4.669517547168e-01,1.067506449708e+00,1.728491201737e+00,2.153352661611e+00,2.082354043695e+00
0.100,1.888214730820e-02,4.364531926046e-02,2.326218759454e-02,2.363626412024e-03,1.247444341181e-01,5.034054781770e-01,1.111652218370e+00,1.744700029955e+00,2.095103656475e+00,1.922891467785e+00
0.102,1.876196486107e-02,4.209029311644e-02,2.037533758984e-02,4.325617676405e-03,1.417472630036e-01,5.395255573118e-01,1.152106842141e+00,1.752093905740e+00,2.024611083604e+00,1.755452138736e+00
0.104,1.864217677828e-02,4.056483317133e-02,1.769000040249e-02,6.846358748646e-03,1.594140745693e-01,5.751088342663e-01,1.188590513650e+00,1.750651467268e+00,1.942809365943e+00,1.582655205232e+00
0.106,1.852278336762e-02,3.906891101383e-02,1.520421730462e-02,9.906624967119e-03,1.776627050994e-01,6.099583457582e-01,1.220855380545e+00,1.740435656209e+00,1.850764960438e+00,1.407192126565e+00
0.108,1.840378493899e-02,3.760249530192e-02,1.291594357206e-02,1.348672331996e-02,1.964108287209e-01,6.438840601223e-01,1.248686744184e+00,1.721592363032e+00,1.749663091031e+00,1.231787171035e+00
0.110,1.828518180414e-02,3.616555170182e-02,1.082304860299e-02,1.756651533047e-02,2.155761541075e-01,6.767035884954e-01,1.271904059857e+00,1.694348391134e+00,1.640793236578e+00,1.059157624506e+00
0.112,1.816697427665e-02,3.475804282867e-02,8.923316147007e-03,2.212544107865e-02,2.350766227647e-01,7.082428666094e-01,1.290361731227e+00,1.659008755592e+00,1.525533532801e+00,8.919742614138e-01
0.114,1.804916267170e-02,3.337992818916e-02,7.214444643747e-03,2.714254430835e-02,2.548306082401e-01,7.383368038028e-01,1.303949693064e+00,1.615953338280e+00,1.405334259927e+00,7.328226273676e-01
0.116,1.793174730598e-02,3.203116412576e-02,5.694047670529e-03,3.259649856740e-02,2.747571155971e-01,7.668298960157e-01,1.312593777750e+00,1.565632926810e+00,1.281700598250e+00,5.841656715710e-01
0.118,1.781472849752e-02,3.071170376294e-02,4.359654497883e-03,3.846563432648e-02,2.947759804922e-01,7.935767997038e-01,1.316255862484e+00,1.508564670281e+00,1.156174842371e+00,4.483082486959e-01
0.120,1.769810656559e-02,2.942149695508e-02,3.208710752113e-03,4.472796702065e-02,3.148080671962e-01,8.184428637954e-01,1.314933795550e+00,1.445326989994e+00,1.030318271234e+00,3.273639838515e-01
0.122,1.758188183053e-02,2.816049023629e-02,2.238579183780e-03,5.136122595577e-02,3.347754649043e-01,8.413046170124e-01,1.308661101534e+00,1.376553988198e+00,9.056928751782e-01,2.232249612834e-01
0.124,1.746605461363e-02,2.692862677196e-02,1.446540540961e-03,5.834288402080e-02,3.546016816844e-01,8.620502080896e-01,1.297506466794e+00,1.302929402397e+00,7.838431430602e-01,1.375346578630e-01
0.126,1.735062523699e-02,2.572584631228e-02,8.297945460506e-04,6.565018814499e-02,3.742118354227e-01,8.805797966525e-01,1.281573008016e+00,1.225180156851e+00,6.662781120038e-01,7.166449685097e-02
0.128,1.723559402338e-02,2.455208514744e-02,3.854609747694e-04,7.326019043838e-02,3.935328411320e-01,8.968058927453e-01,1.260997328077e+00,1.144069566494e+00,5.544538795591e-01,2.669434649281e-02
0.130,1.712096129611e-02,2.340727606483e-02,1.105808359724e-04,8.114977995208e-02,4.124935940037e-01,9.106536432502e-01,1.235948364918e+00,1.060390251657e+00,4.497567729731e-01,3.397232441109e-03
0.132,1.700672737891e-02,2.229134830795e-02,2.117650767422e-06,8.929571499418e-02,4.310251475954e-01,9.220610636866e-01,1.206626040472e+00,9.749568245675e-01,3.534873629969e-01,2.228473597076e-03
0.134,1.689289259576e-02,2.120422753726e-02,5.695882935874e-05,9.767465593606e-02,4.490608865617e-01,9.309792141455e-01,1.173259718051e+00,8.885984107084e-01,2.668455002320e-01,2.331938856067e-02
0.136,1.677945727078e-02,2.014583579288e-02,2.719171439573e-04,1.062631984427e-01,4.665366933552e-01,9.373723183753e-01,1.136106477879e+00,8.021510696017e-01,1.909165405707e-01,6.647565536347e-02
0.138,1.666642172811e-02,1.911609145908e-02,6.437322960136e-04,1.150379070604e-01,4.833911083415e-01,9.412178253104e-01,1.095449221680e+00,7.164501805646e-01,1.266589129319e-01,1.311803414480e-01
0.140,1.655378629176e-02,1.811490923073e-02,1.169072575948e-03,1.239753490939e-01,4.995654827941e-01,9.425064126068e-01,1.051594618364e+00,6.323228593286e-01,7.489316739959e-02,2.166015548861e-01
0.142,1.644155128546e-02,1.714220008157e-02,1.844536613474e-03,1.330521287056e-01,5.150041242584e-01,9.412419320281e-01,1.004870903949e+00,5.505804712064e-01,3.629262519507e-02,3.216046025336e-01
0.144,1.632971703258e-02,1.619787123428e-02,2.666655216534e-03,1.422449211672e-01,5.296544337965e-01,9.374412967993e-01,9.556255498154e-01,4.720113056894e-01,1.137573384913e-02,4.447684771313e-01
0.146,1.621828385596e-02,1.528182613256e-02,3.631893296783e-03,1.515305071966e-01,5.434670346528e-01,9.311343113293e-01,9.042228142814e-01,3.973734759859e-01,5.002116993502e-04,5.844064341860e-01
0.148,1.610725207779e-02,1.439396441496e-02,4.736651879489e-03,1.608858073097e-01,5.563958919051e-01,9.223634439724e-01,8.510411932976e-01,3.273881050692e-01,3.859045626843e-03,7.385903616695e-01
0.150,1.599662201947e-02,1.353418189065e-02,5.977270195636e-03,1.702879161197e-01,5.683984226969e-01,9.111835437772e-01,7.964707867134e-01,2.627328573253e-01,2.147838500636e-02,9.051785919880e-01
0.152,1.588639400152e-02,1.270237051699e-02,7.350027853952e-03,1.797141365139e-01,5.794355966748e-01,8.976615024353e-01,7.409105971643e-01,2.040358718760e-01,5.321735340702e-02,1.081846757051e+00
0.154,1.577656834341e-02,1.189841837907e-02,8.851147090504e-03,1.891420136399e-01,5.894720262880e-01,8.818758629094e-01,6.847657790830e-01,1.518701501522e-01,9.876977789321e-02,1.266121244308e+00
0.156,1.566714536345e-02,1.112220967103e-02,1.047679509344e-02,1.985493686347e-01,5.984760466373e-01,8.639163764701e-01,6.284448556827e-01,1.067484463132e-01,1.576678140833e-01,1.455414774937e+00
0.158,1.555812537865e-02,1.037362467931e-02,1.222308640039e-02,2.079143320259e-01,6.064197845959e-01,8.438835101259e-01,5.723569219887e-01,6.911870470593e-02,2.292874236755e-01,1.647063595466e+00
0.160,1.544950870464e-02,9.652539767723e-03,1.408608536596e-02,2.172153767415e-01,6.132792169570e-01,8.218879066618e-01,5.169088521018e-01,3.936008375795e-02,3.128556401874e-01,1.838365751442e+00
0.162,1.534129565547e-02,8.958827364426e-03,1.606180869676e-02,2.264313506597e-01,6.190342174006e-01,7.980497997343e-01,4.625025288598e-01,1.777960054901e-02,4.074595384226e-01,2.026619896632e+00
0.164,1.523348654355e-02,8.292355950747e-03,1.814622805116e-02,2.355415086345e-01,6.236685921048e-01,7.724983866867e-01,4.095321139303e-01,4.609424851738e-03,5.120568038946e-01,2.209164083859e+00
0.166,1.512608167949e-02,7.652990051862e-03,2.033527270121e-02,2.445255439336e-01,6.271701038650e-01,7.453711619482e-01,3.583813761118e-01,4.845721935209e-06,6.254877803410e-01,2.383413984086e+00
0.168,1.501908137201e-02,7.040590229343e-03,2.262483225375e-02,2.533636190227e-01,6.295304846210e-01,7.168132140762e-01,3.094210952436e-01,4.042927801461e-03,7.464888567351e-01,2.546899988708e+00
0.170,1.491248592776e-02,6.455013075551e-03,2.501075942808e-02,2.620363956385e-01,6.307454363284e-01,6.869764896720e-01,2.630065586401e-01,1.672186842677e-02,8.737070400604e-01,2.697302666092e+00
0.172,1.480629565126e-02,5.896111209883e-03,2.748887288702e-02,2.705250640855e-01,6.308146201480e-01,6.560190275621e-01,2.194751663553e-01,3.796106046563e-02,1.005715546708e+00,2.832486067042e+00
0.174,1.470051084475e-02,5.363733276857e-03,3.005496011871e-02,2.788113717018e-01,6.297416339658e-01,6.241041667829e-01,1.791441608790e-01,6.760185958948e-02,1.141030233858e+00,2.950528404616e+00
0.176,1.459513180805e-02,4.857723946047e-03,3.270478036592e-02,2.868776504326e-01,6.275339782908e-01,5.913997320298e-01,1.423084960446e-01,1.054090484831e-01,1.278126682733e+00,3.049749671269e+00
0.178,1.449015883848e-02,4.377923913838e-03,3.543406759998e-02,2.947068434592e-01,6.242030106177e-01,5.580772003465e-01,1.092388590170e-01,1.510729843534e-01,1.415457738272e+00,3.128735800006e+00
0.180,1.438559223071e-02,3.924169907018e-03,3.823853353618e-02,3.022825308272e-01,6.197638883774e-01,5.243108529183e-01,8.017985822254e-02,2.042124100784e-01,1.551471304675e+00,3.186359025572e+00
0.182,1.428143227665e-02,3.496294688185e-03,4.111387068756e-02,3.095889540232e-01,6.142355006340e-01,4.902769159093e-01,5.534838898847e-02,2.643779034876e-01,1.684628193413e+00,3.221794155863e+00
0.184,1.417767926535e-02,3.094127062968e-03,4.405575545398e-02,3.166110394500e-01,6.076403887253e-01,4.561526943357e-01,3.493218748848e-02,3.310559336464e-01,1.813419819808e+00,3.234530522082e+00
0.186,1.407433348284e-02,2.717491889052e-03,4.705985124316e-02,3.233344207519e-01,6.000046560766e-01,4.221157030063e-01,1.908858234993e-02,4.036734876619e-01,1.936385546050e+00,3.224379437755e+00
0.188,1.397139521206e-02,2.366210087000e-03,5.012181162067e-02,3.297454599451e-01,5.913578674547e-01,3.883427985740e-01,7.943451971663e-03,4.816032265077e-01,2.052129472661e+00,3.191477060712e+00
0.190,1.386886473271e-02,2.040098652862e-03,5.323728348543e-02,3.358312673108e-01,5.817329379610e-01,3.550093167439e-01,1.590394243677e-03,5.641691237021e-01,2.159336486709e+00,3.136282617633e+00
0.192,1.376674232115e-02,1.738970672561e-03,5.640191026768e-02,3.415797200075e-01,5.711660120971e-01,3.222882186562e-01,9.011395601876e-05,6.506525364222e-01,2.256787383668e+00,3.059572016855e+00
0.194,1.366502825027e-02,1.462635338052e-03,5.961133514594e-02,3.469794793675e-01,5.596963332681e-01,2.903492504267e-01,3.470031745042e-03,7.402986548338e-01,2.343372890368e+00,2.962426940775e+00
0.196,1.356372278940e-02,1.210897965232e-03,6.286120427980e-02,3.520200068393e-01,5.473661041172e-01,2.593581197623e-01,1.172411696024e-02,8.323232720879e-01,2.418106429107e+00,2.846219573614e+00
0.198,1.346282620418e-02,9.835600135997e-04,6.614717005514e-02,3.566915785433e-01,5.342203381192e-01,2.294756934934e-01,2.481294535350e-02,9.259198146198e-01,2.480135477345e+00,2.712593182443e+00
0.200,1.336233875645e-02,7.804191076542e-04,6.946489433857e-02,3.609852984106e-01,5.203067028836e-01,2.008572197671e-01,4.266398100521e-02,1.020266570104e+00,2.528751393489e+00,2.563438828405e+00
0.202,1.326226070413e-02,6.012690600103e-04,7.281005173764e-02,3.648931098774e-01,5.056753556488e-01,1.736515785285e-01,6.517208041746e-02,1.114534048687e+00,2.563397596759e+00,2.400868540210e+00
0.204,1.316259230114e-02,4.458998962304e-04,7.617833286359e-02,3.684078061087e-01,4.903787714723e-01,1.480005637873e-01,9.220021523431e-02,1.207892411974e+00,2.583676007940e+00,2.227185332301e+00
0.206,1.306333379723e-02,3.140978813518e-04,7.956544759322e-02,3.715230387301e-01,4.744715646449e-01,1.240382010164e-01,1.235804086018e-01,1.299518903642e+00,2.589351677682e+00,2.044850495054e+00
0.208,1.296448543793e-02,2.056455480998e-04,8.296712832659e-02,3.742333250484e-01,4.580103038805e-01,1.018901028635e-01,1.591148787662e-01,1.388605215595e+00,2.580355549672e+00,1.856448623158e+00
0.210,1.286604746441e-02,1.203217267708e-04,8.637913323730e-02,3.765340537441e-01,4.410533218518e-01,8.167286617851e-02,1.985773821364e-01,1.474364724133e+00,2.556785327299e+00,1.664650880577e+00
0.212,1.276802011337e-02,5.790157677199e-05,8.979724951183e-02,3.784214890225e-01,4.236605196612e-01,6.349351316264e-02,2.417147467179e-01,1.556039531814e+00,2.518904434066e+00,1.472177025518e+00
0.214,1.267040361696e-02,1.815661980248e-05,9.321729657485e-02,3.798927732137e-01,4.058931668523e-01,4.744897923816e-02,2.882485855624e-01,1.632907252399e+00,2.467139079757e+00,1.281756736541e+00
0.216,1.257319820262e-02,8.547746597940e-07,9.663512929709e-02,3.809459278128e-01,3.878136975838e-01,3.362565001716e-02,3.378771786892e-01,1.704287478589e+00,2.402073465942e+00,1.096090790831e+00
0.218,1.247640409303e-02,5.760393656849e-06,1.000466411825e-01,3.815798529568e-01,3.694855035960e-01,2.209894951536e-02,3.902775108169e-01,1.769547875090e+00,2.324443185667e+00,9.178126477677e-01
0.220,1.238002150597e-02,3.263430063212e-05,1.034477675315e-01,3.817943253366e-01,3.509727246158e-01,1.293298151515e-02,4.451074512155e-01,1.828109842873e+00,2.235126892730e+00,7.494509851334e-01
0.222,1.228405065422e-02,8.123383053655e-05,1.068344885769e-01,3.815899945449e-01,3.323400368508e-01,6.180225730639e-03,5.020080610470e-01,1.879453704328e+00,2.135136335697e+00,5.933937217321e-01
0.224,1.218849174547e-02,1.513128705796e-04,1.102028325897e-01,3.809683778669e-01,3.136524402312e-01,1.881290167986e-03,5.606060127226e-01,1.923123363257e+00,2.025604870459e+00,4.518540389995e-01
0.226,1.209334498219e-02,2.426219029165e-04,1.135488789514e-01,3.799318535180e-01,2.949750450624e-01,6.472080876396e-05,6.205161050619e-01,1.958730398354e+00,1.907774582448e+00,3.268388857203e-01
0.228,1.199861056156e-02,3.549080488591e-04,1.168687611888e-01,3.784836523431e-01,2.763728587528e-01,7.468694723617e-04,6.813438574115e-01,1.985957553822e+00,1.782982165532e+00,2.201204145981e-01
0.230,1.190428867534e-02,4.879151145901e-04,1.201586699701e-01,3.766278479875e-01,2.579105732819e-01,3.931820438103e-03,7.426881653557e-01,2.004561596168e+00,1.652643718730e+00,1.332107576673e-01
0.232,1.181037950978e-02,6.413836383625e-04,1.234148560578e-01,3.743693455588e-01,2.396523540731e-01,9.611376129390e-03,8.041440002526e-01,2.014375511832e+00,1.518238634240e+00,6.734049998996e-02
0.234,1.171688324552e-02,8.150509391645e-04,1.266336332149e-01,3.717138687980e-01,2.216616309272e-01,1.776510188236e-02,8.653051345387e-01,2.015310026169e+00,1.381292760669e+00,2.344115840960e-02
0.236,1.162380005750e-02,1.008651166829e-03,1.298113810636e-01,3.686679457826e-01,2.040008916721e-01,2.836042954156e-02,9.257668745812e-01,2.007354430343e+00,1.243361033531e+00,2.131915107516e-03
0.238,1.153113011482e-02,1.221915353568e-03,1.329445478909e-01,3.652388931866e-01,1.867314791719e-01,4.135281934639e-02,9.851287828105e-01,1.990576708829e+00,1.106009771237e+00,3.710795114833e-03
0.240,1.143887358071e-02,1.454571466908e-03,1.360296534008e-01,3.614347991263e-01,1.699133923284e-01,5.668597929571e-02,1.042997370946e+00,1.965122966426e+00,9.707988385413e-01,2.815041365688e-02
0.242,1.134703061235e-02,1.706344464012e-03,1.390632914075e-01,3.572645046223e-01,1.536050916983e-01,7.429214090566e-02,1.098988746315e+00,1.931216159937e+00,8.392638809600e-01,7.509835413277e-02
0.244,1.125560136086e-02,1.976956347354e-03,1.420421324701e-01,3.527375837107e-01,1.378633103318e-01,9.409239000822e-02,1.152731193607e+00,1.889154145807e+00,7.128988328318e-01,1.438821715993e-01
0.246,1.116458597113e-02,2.266126221738e-03,1.449629264625e-01,3.478643222411e-01,1.227428704246e-01,1.159970509774e-01,1.203867674796e+00,1.839307061115e+00,5.931388985934e-01,2.335189507635e-01
0.248,1.107398458177e-02,2.573570352628e-03,1.478225050792e-01,3.426556953985e-01,1.082965063543e-01,1.399061225165e-01,1.252058230567e+00,1.782114061225e+00,4.813442014185e-01,3.427292826394e-01
0.250,1.098379732499e-02,2.899002225767e-03,1.506177842722e-01,3.371233439912e-01,9.457469465511e-02,1.657097628952e-01,1.296982267203e+00,1.718079443110e+00,3.787842857725e-01,4.699554611028e-01
0.252,1.089402432652e-02,3.242132608068e-03,1.533457666168e-01,3.312795495489e-01,8.162549146123e-02,1.932888222914e-01,1.338340713667e+00,1.647768188826e+00,2.866236506878e-01,6.133836405011e-01
0.254,1.080466570552e-02,3.602669609746e-03,1.560035436052e-01,3.251372082751e-01,6.949437792542e-02,2.225154196695e-01,1.375858034499e+00,1.571800968756e+00,2.059084788100e-01,7.709696390577e-01
0.256,1.071572157448e-02,3.980318747671e-03,1.585882978639e-01,3.187098039042e-01,5.822411409550e-02,2.532535614148e-01,1.409284085079e+00,1.490848649038e+00,1.375547126309e-01,9.404680209197e-01
0.258,1.062719203912e-02,4.374783009911e-03,1.610973052935e-01,3.120113795114e-01,4.785460170373e-02,2.853597987469e-01,1.438395796898e+00,1.405626352004e+00,8.233761395693e-02,1.119464042981e+00
0.260,1.053907719833e-02,4.785762921449e-03,1.635279371279e-01,3.050565083301e-01,3.842275629636e-02,3.186839207515e-01,1.462998681593e+00,1.316887122402e+00,4.088292575433e-02,1.305408011864e+00
0.262,1.045137714403e-02,5.212956611041e-03,1.658776619126e-01,2.978602636288e-01,2.996238910103e-02,3.530696796996e-01,1.482928143702e+00,1.225415255704e+00,1.365973723374e-02,1.495651562063e+00
