x,deltaf_mode1,deltaf_mode2,deltaf_mode3,deltaf_mode4,deltaf_mode5,deltaf_mode6,deltaf_mode7,deltaf_mode8,deltaf_mode9,deltaf_mode10
0.042,2.647109568164e-02,1.193804751792e-01,2.354612342712e-01,2.988771125928e-01,2.860486987990e-01,2.044735499213e-01,9.170247918235e-02,8.492489634434e-03,2.993504835125e-02,2.347631489445e-01
0.044,2.631664626309e-02,1.165448919891e-01,2.246337966033e-01,2.753873757307e-01,2.491943973980e-01,1.602092858598e-01,5.419248836230e-02,9.990958188438e-06,7.877130095452e-02,3.710797397486e-01
0.046,2.616265136337e-02,1.137439007367e-01,2.140699293841e-01,2.529072296368e-01,2.150288174931e-01,1.216238010741e-01,2.678145364197e-02,7.078076124949e-03,1.484872330356e-01,5.314395940343e-01
0.048,2.600911119958e-02,1.109775276276e-01,2.037697309128e-01,2.314342231092e-01,1.835289134306e-01,8.860886348893e-02,9.112834939365e-03,2.876639551259e-02,2.370386067496e-01,7.119259984267e-01
0.050,2.585602599625e-02,1.082457983692e-01,1.937332513122e-01,2.109653280491e-01,1.546684308928e-01,6.104480126312e-02,8.003107597377e-04,6.408506013239e-02,3.422912567249e-01,9.085373937471e-01
0.052,2.570339598523e-02,1.055487380431e-01,1.839604889444e-01,1.914969138045e-01,1.284178329618e-01,3.880051162319e-02,1.428756424953e-03,1.119895776561e-01,4.620372392629e-01,1.117228649360e+00
0.054,2.555122140544e-02,1.028863709789e-01,1.744513869453e-01,1.730247234009e-01,1.047442408124e-01,2.173354086478e-02,1.055546765115e-02,1.713864201893e-01,5.940121844922e-01,1.333953768413e+00
0.056,2.539950250271e-02,1.002587206303e-01,1.652058298759e-01,1.555438516734e-01,8.361138904398e-02,9.690234444851e-03,2.771161929718e-02,2.411391694552e-01,7.359136426504e-01,1.554709391655e+00
0.058,2.524823952961e-02,9.766580945266e-02,1.562236404950e-01,1.390487253171e-01,6.497959562954e-02,2.505955818653e-03,5.240394775090e-02,3.200751804297e-01,8.854202052418e-01,1.775578457330e+00
0.060,2.509743274526e-02,9.510765878210e-02,1.475045766514e-01,1.235330848687e-01,4.880574642591e-02,5.372407018413e-06,8.411664411338e-02,4.069927002861e-01,1.040211173687e+00,1.992773373225e+00
0.062,2.494708241516e-02,9.258428871697e-02,1.390483282989e-01,1.089899686291e-01,3.504329415551e-02,2.002806812508e-03,1.223134440955e-01,5.006683758067e-01,1.197986542356e+00,2.202678064384e+00
0.064,2.479718881100e-02,9.009571800076e-02,1.308545146345e-01,9.541169853559e-02,2.364227173370e-02,8.302651139013e-03,1.664398993663e-01,5.998650792495e-01,1.356487059688e+00,2.401888276221e+00
0.066,2.464775221048e-02,8.764196390700e-02,1.229226813603e-01,8.278986799122e-02,1.454931978101e-02,1.869984201074e-02,2.159258140001e-01,7.033399800517e-01,1.513514130461e+00,2.587249537711e+00
0.068,2.449877289714e-02,8.522304212590e-02,1.152522980719e-01,7.111533165332e-02,7.707728123159e-03,3.298039363452e-02,2.701878286676e-01,8.098527877467e-01,1.666949324263e+00,2.755892222574e+00
0.070,2.435025116021e-02,8.283896665302e-02,1.078427557715e-01,6.037819718319e-02,3.057491045578e-03,5.092198600582e-02,3.286321343158e-01,9.181740900826e-01,1.814773259812e+00,2.905263187534e+00
0.072,2.420218729436e-02,8.048974967958e-02,1.006933645099e-01,5.056781895524e-02,5.353760333240e-04,7.229460512500e-02,3.906572962863e-01,1.027093709587e+00,1.955083641911e+00,3.033153515321e+00
0.074,2.405458159961e-02,7.817540148490e-02,9.380335115542e-02,4.167279372130e-02,7.500569101800e-05,9.686123186829e-02,4.556571691460e-01,1.135429001730e+00,2.086112237492e+00,3.137721945307e+00
0.076,2.390743438109e-02,7.589593033055e-02,8.717185729240e-02,3.368095822318e-02,1.606952502070e-03,1.243785759483e-01,5.230238819432e-01,1.242033018411e+00,2.206240589273e+00,3.217513635903e+00
0.078,2.376074594891e-02,7.365134235651e-02,8.079793724908e-02,2.657938874370e-02,5.058846051277e-03,1.545978512038e-01,5.921508731738e-01,1.345802461701e+00,2.314014279866e+00,3.271473969127e+00
0.080,2.361451661794e-02,7.144164147921e-02,7.468055625598e-02,2.035440258346e-02,1.035549230049e-02,1.872655882775e-01,6.624359544393e-01,1.445685354676e+00,2.408155575678e+00,3.298957178222e+00
0.082,2.346874670768e-02,6.926682929153e-02,6.881858873518e-02,1.499156144789e-02,1.741900447341e-02,2.221244805787e-01,7.332843816105e-01,1.540688358673e+00,2.487574298305e+00,3.299729652834e+00
0.084,2.332343654208e-02,6.712690496475e-02,6.321081672110e-02,1.047567672617e-02,2.616894507297e-02,2.589142592797e-01,8.041119122785e-01,1.629883669435e+00,2.551376791305e+00,3.273967852030e+00
0.086,2.317858644934e-02,6.502186515242e-02,5.785592841322e-02,6.790816640528e-03,3.652247852304e-02,2.973725929684e-01,8.743478283785e-01,1.712415428338e+00,2.598872871868e+00,3.222250832247e+00
0.088,2.303419676175e-02,6.295170389625e-02,5.275251686105e-02,3.920315241804e-03,4.839453389619e-02,3.372360074695e-01,9.434379031132e-01,1.787505589199e+00,2.629580679848e+00,3.145547474066e+00
0.090,2.289026781555e-02,6.091641253395e-02,4.789907878178e-02,1.846783223895e-03,6.169797715975e-02,3.782408212611e-01,1.010847291678e+00,1.854459185945e+00,2.643229360541e+00,3.045198567324e+00
0.092,2.274679995071e-02,5.891597960911e-02,4.329401351058e-02,5.521205270703e-04,7.634379234544e-02,4.201240918403e-01,1.076063325801e+00,1.912668951755e+00,2.639759542301e+00,2.922893987587e+00
0.094,2.260379351079e-02,5.695039078298e-02,3.893562208393e-02,1.753069703635e-05,9.224127102145e-02,4.626245683502e-01,1.138598192753e+00,1.961619246011e+00,2.619321595222e+00,2.780645267146e+00
0.096,2.246124884277e-02,5.501962874844e-02,3.482210645578e-02,2.235369638738e-04,1.092982094221e-01,5.054836457502e-01,1.197991480250e+00,2.000889251525e+00,2.582271682425e+00,2.620753929684e+00
0.098,2.231916629689e-02,5.312367314581e-02,3.095156884658e-02,1.150000002071e-03,1.274211125670e-01,5.484463158090e-01,1.253812569566e+00,2.030155410972e+00,2.529165640708e+00,2.445776018482e+00
0.100,2.217754622643e-02,5.126250048086e-02,2.732201122496e-02,2.776137330096e-03,1.465154046829e-01,5.912621102188e-01,1.305662860172e+00,2.049193078203e+00,2.460750752138e+00,2.258483302728e+00
0.102,2.203638898763e-02,4.943608404477e-02,2.393133492193e-02,5.080544305185e-03,1.664856452193e-01,6.336860311660e-01,1.353177810358e+00,2.057877367090e+00,2.377955492258e+00,2.061821694304e+00
0.104,2.189569493942e-02,4.764439383618e-02,2.077734037704e-02,8.041216666332e-03,1.872357497375e-01,6.754794647552e-01,1.396028779488e+00,2.056183187643e+00,2.281877363791e+00,1.858867447734e+00
0.106,2.175546444335e-02,4.588739648532e-02,1.785772701622e-02,1.163557457582e-02,2.086692149331e-01,7.164110727690e-01,1.433924658879e+00,2.044184466400e+00,2.173768946636e+00,1.652781748123e+00
0.108,2.161569786337e-02,4.416505518021e-02,1.517009326068e-02,1.584048810707e-02,2.306893470447e-01,7.562576583450e-01,1.466613279700e+00,2.022052555306e+00,2.055022315453e+00,1.446764315565e+00
0.110,2.147639556567e-02,4.247732959498e-02,1.271193666621e-02,2.063230412410e-02,2.531994928860e-01,7.948050012792e-01,1.493882587751e+00,1.990053840525e+00,1.927151994859e+00,1.244006669112e+00
0.112,2.133755791853e-02,4.082417582022e-02,1.048065419219e-02,2.598687449541e-02,2.761032727381e-01,8.318486588095e-01,1.515561576552e+00,1.948546569765e+00,1.791776639141e+00,1.047645698998e+00
0.114,2.119918529214e-02,3.920554629550e-02,8.473542599430e-03,3.187958558294e-02,2.993048143258e-01,8.671947278953e-01,1.531520971786e+00,1.897976923625e+00,1.650599638081e+00,8.607181921074e-01
0.116,2.106127805847e-02,3.762138974400e-02,6.687798975799e-03,3.828538894432e-02,3.227089871050e-01,9.006605651949e-01,1.541673661763e+00,1.838874363239e+00,1.505388862939e+00,6.861169428296e-01
0.118,2.092383659106e-02,3.607165110926e-02,5.120521388798e-03,4.517883318462e-02,3.462216360831e-01,9.320754611426e-01,1.545974870314e+00,1.771846292936e+00,1.357955776639e+00,5.265490596415e-01
0.120,2.078686126488e-02,3.455627149402e-02,3.768709663722e-03,5.253409689183e-02,3.697498144009e-01,9.612812647443e-01,1.544422070198e+00,1.697572082756e+00,1.210134139685e+00,3.844970471967e-01
0.122,2.065035245620e-02,3.307518810125e-02,2.629266286268e-03,6.032502258817e-02,3.932020139026e-01,9.881329559482e-01,1.537054636863e+00,1.616796501379e+00,1.063758548134e+00,2.621832049582e-01
0.124,2.051431054237e-02,3.162833417734e-02,1.698997428202e-03,6.852515162789e-02,4.164883929335e-01,1.012499162694e+00,1.523953244127e+00,1.530322615314e+00,9.206430421152e-01,1.615378369159e-01
0.126,2.037873590170e-02,3.021563895738e-02,9.746140946314e-04,7.710775997003e-02,4.395210006100e-01,1.034262620006e+00,1.505239005072e+00,1.439004214974e+00,7.825600228321e-01,8.417171340551e-02
0.128,2.024362891330e-02,2.883702761265e-02,4.527333913300e-04,8.604589475365e-02,4.622139968177e-01,1.053320568782e+00,1.481072363135e+00,1.343737832516e+00,6.512197126545e-01,3.135316622976e-02
0.130,2.010898995691e-02,2.749242120028e-02,1.298799104523e-04,9.531241160111e-02,4.844838672110e-01,1.069585092193e+00,1.451651740083e+00,1.245454420005e+00,5.282503870167e-01,3.990133022207e-03
0.132,1.997481941274e-02,2.618173661501e-02,2.487232888260e-06,1.048800125739e-01,5.062496324981e-01,1.082983387945e+00,1.417211949139e+00,1.145110759528e+00,4.151795982398e-01,2.617397026242e-03
0.134,1.984111766133e-02,2.490488654324e-02,6.689954540066e-05,1.147212847043e-01,5.274330513183e-01,1.093457974909e+00,1.378022383153e+00,1.043680679351e+00,3.134166003535e-01,2.738919516595e-02
0.136,1.970788508337e-02,2.366177941916e-02,3.193733705941e-04,1.248087390256e-01,5.479588160357e-01,1.100966833000e+00,1.334384989168e+00,9.421461519340e-01,2.242361705366e-01,7.807729151205e-02
0.138,1.957512205955e-02,2.245231938310e-02,7.560794076683e-04,1.351148500211e-01,5.677547407987e-01,1.105483475436e+00,1.286632042213e+00,8.414883508247e-01,1.487640071167e-01,1.540745360672e-01
0.140,1.944282897043e-02,2.127640624209e-02,1.373104481813e-03,1.456120954143e-01,5.867519412363e-01,1.106996952895e+00,1.235123732463e+00,7.426787437836e-01,8.796386634093e-02,2.544038513098e-01
0.142,1.931100619627e-02,2.013393543258e-02,2.166453600004e-03,1.562729962186e-01,6.048850051913e-01,1.105511789369e+00,1.180245581192e+00,6.466702993175e-01,4.262658053688e-02,3.777325122458e-01
0.144,1.917965411685e-02,1.902479798534e-02,3.132052110882e-03,1.670701569673e-01,6.220921539181e-01,1.101047849855e+00,1.122405702077e+00,5.543888828142e-01,1.336107907542e-02,5.223915109144e-01
0.146,1.904877311135e-02,1.794888049263e-02,4.265747966275e-03,1.779763060427e-01,6.383153932032e-01,1.093640140364e+00,1.062031925469e+00,4.667249168746e-01,5.875109384685e-04,6.863997244400e-01
0.148,1.891836355819e-02,1.690606507745e-02,5.563314081882e-03,1.889643360233e-01,6.535006538989e-01,1.083338541024e+00,9.995688041667e-01,3.845253781599e-01,4.532543962415e-03,8.674925378434e-01
0.150,1.878842583489e-02,1.589622936510e-02,7.020450794493e-03,2.000073439692e-01,6.675979213930e-01,1.070207473390e+00,9.354745200334e-01,3.085862001512e-01,2.522689123078e-02,1.063154509883e+00
0.152,1.865896031788e-02,1.491924645686e-02,8.632788413095e-03,2.110786715634e-01,6.805613535763e-01,1.054325503398e+00,8.702177114744e-01,2.396451476901e-01,6.250508991210e-02,1.270655613093e+00
0.154,1.852996738239e-02,1.397498490591e-02,1.039588986107e-02,2.221519450300e-01,6.923493869001e-01,1.035784881688e+00,8.042742423314e-01,1.783752250441e-01,1.160075323663e-01,1.487090528719e+00
0.156,1.840144740229e-02,1.306330869542e-02,1.230525340668e-02,2.332011147489e-01,7.029248301620e-01,1.014691023336e+00,7.381239331616e-01,1.253786745792e-01,1.851847238653e-01,1.709420434178e+00
0.158,1.827340074992e-02,1.218407721886e-02,1.435631547883e-02,2.442004944872e-01,7.122549456892e-01,9.911619293116e-01,6.722472761300e-01,8.118161794349e-02,2.693037160818e-01,1.934516685528e+00
0.160,1.814582779597e-02,1.133714526251e-02,1.654445356527e-02,2.551248001696e-01,7.203115176348e-01,9.653275522864e-01,6.071221548707e-01,4.622938603170e-02,3.674566408792e-01,2.159205770839e+00
0.162,1.801872890933e-02,1.052236299009e-02,1.886498918996e-02,2.659491881089e-01,7.270709071411e-01,9.373291096461e-01,5.432205906568e-01,2.088257795192e-02,4.785712451700e-01,2.380314892547e+00
0.164,1.789210445692e-02,9.739575929685e-03,2.131319096665e-02,2.766492926214e-01,7.325140941661e-01,9.073183468465e-01,4.810055360575e-01,5.413882809943e-03,6.014233049649e-01,2.594717528248e+00
0.166,1.776595480356e-02,8.988624962792e-03,2.388427772525e-02,2.872012629504e-01,7.366267058123e-01,8.754567544750e-01,4.209277369613e-01,5.691419543786e-06,7.346507754738e-01,2.799378319956e+00
0.168,1.764028031185e-02,8.269346315544e-03,2.657342170797e-02,2.975817994245e-01,7.393990310396e-01,8.419147426092e-01,3.634226834052e-01,4.748518097203e-03,8.767695144804e-01,2.991396651647e+00
0.170,1.751508134196e-02,7.581571552145e-03,2.937575183165e-02,3.077681887778e-01,7.408260216892e-01,8.068707762679e-01,3.089076690744e-01,1.964024557026e-02,1.026190398424e+00,3.168048293848e+00
0.172,1.739035825155e-02,6.925127570452e-03,3.228635701299e-02,3.177383385607e-01,7.409072797862e-01,7.705104759383e-01,2.577789786273e-01,4.458619878023e-02,1.181237634878e+00,3.326824521715e+00
0.174,1.726611139560e-02,6.299836599733e-03,3.530028955323e-02,3.274708105728e-01,7.396470311362e-01,7.330256873341e-01,2.104092211676e-01,7.940004606294e-02,1.340168061615e+00,3.465468149238e+00
0.176,1.714234112628e-02,5.705516200581e-03,3.841256857876e-02,3.369448532496e-01,7.370540852712e-01,6.946135246861e-01,1.671448272238e-01,1.238055188989e-01,1.501191211301e+00,3.582005966251e+00
0.178,1.701904779278e-02,5.141979266986e-03,4.161818353402e-02,3.461404329381e-01,7.331417818481e-01,6.554753919977e-01,1.283037255259e-01,1.774389342153e-01,1.662489912281e+00,3.674777116308e+00
0.180,1.689623174121e-02,4.609034030545e-03,4.491209772319e-02,3.550382639983e-01,7.279279236421e-01,6.158159868060e-01,9.417321468449e-02,2.398524961490e-01,1.822241189881e+00,3.742457011388e+00
0.182,1.677389331443e-02,4.106484066819e-03,4.828925189695e-02,3.636198376686e-01,7.214346963234e-01,5.758422910729e-01,6.500804359350e-02,3.105183473120e-01,1.978637229334e+00,3.784076443079e+00
0.184,1.665203285191e-02,3.634128303810e-03,5.174456788062e-02,3.718674496387e-01,7.136885752474e-01,5.357625538992e-01,4.102871300447e-02,3.888333329965e-01,2.129906160845e+00,3.799035618323e+00
0.186,1.653065068963e-02,3.191761032562e-03,5.527295223997e-02,3.797642262703e-01,7.047202195290e-01,4.957852707917e-01,2.242000925810e-02,4.741244354723e-01,2.274332429399e+00,3.787112920219e+00
0.188,1.640974715989e-02,2.779171919875e-03,5.886929998089e-02,3.872941494166e-01,6.945643537134e-01,4.561181642374e-01,9.329779628532e-03,5.656548296302e-01,2.410276516739e+00,3.748468269485e+00
0.190,1.628932259120e-02,2.396146023110e-03,6.252849827916e-02,3.944420797857e-01,6.832596373965e-01,4.169671703325e-01,1.867957138650e-03,6.626305057473e-01,2.536193790396e+00,3.683641039148e+00
0.192,1.616937730816e-02,2.042463807089e-03,6.624543023649e-02,4.011937788022e-01,6.708485231841e-01,3.785354361883e-01,1.058410567735e-04,7.642074001605e-01,2.650652264681e+00,3.593542552623e+00
0.194,1.604991163130e-02,1.717901163072e-03,7.001497865894e-02,4.075359289224e-01,6.573771034201e-01,3.410223327911e-01,4.075637594430e-03,8.694989701628e-01,2.752349070984e+00,3.479443272478e+00
0.196,1.593092587694e-02,1.422229429793e-03,7.383202985388e-02,4.134561523582e-01,6.428949461468e-01,3.046224879164e-01,1.377026360433e-02,9.775841455303e-01,2.840125449538e+00,3.342954862819e+00
0.198,1.581242035708e-02,1.155215416554e-03,7.769147744168e-02,4.189430281738e-01,6.274549207968e-01,2.695248436115e-01,2.914341433785e-02,1.087515585782e+00,2.912980091663e+00,3.186007381216e+00
0.200,1.569439537926e-02,9.166214283518e-04,8.158822617800e-02,4.239861077180e-01,6.111130141492e-01,2.359117426418e-01,5.010989457411e-02,1.198328169590e+00,2.970080680385e+00,3.010821925475e+00
0.202,1.557685124642e-02,7.062052930342e-04,8.551719578309e-02,4.285759283584e-01,5.939281371138e-01,2.039580481631e-01,7.654621068989e-02,1.309047640729e+00,3.010773497893e+00,2.819879125239e+00
0.204,1.545978825678e-02,5.237203904619e-04,8.947332477388e-02,4.327040254900e-01,5.759619229357e-01,1.738303007257e-01,1.082914195123e-01,1.418699333602e+00,3.034590990365e+00,2.615883927592e+00
0.206,1.534320670369e-02,3.689156836669e-04,9.345157429521e-02,4.363629427911e-01,5.572785174422e-01,1.456859165425e-01,1.451482280968e-01,1.526316900681e+00,3.041257204012e+00,2.401727178588e+00
0.208,1.522710687553e-02,2.415357519884e-04,9.744693194604e-02,4.395462407037e-01,5.379443619784e-01,1.196724307563e-01,1.868843369110e-01,1.630950964234e+00,3.030691030497e+00,2.180444548233e+00
0.210,1.511148905556e-02,1.413208261723e-04,1.014544155970e-01,4.422485031196e-01,5.180279697025e-01,9.592678923400e-02,2.332340172953e-01,1.731677615389e+00,3.003007224851e+00,1.955173384270e+00
0.212,1.499635352180e-02,6.800682541474e-05,1.054690771950e-01,4.444653422562e-01,4.975996959318e-01,7.457469218193e-02,2.838999125178e-01,1.827606684966e+00,2.958515184457e+00,1.729108109581e+00
0.214,1.488170054688e-02,2.132539633404e-05,1.094860065515e-01,4.461934017099e-01,4.767315032518e-01,5.572999263672e-02,3.385550502637e-01,1.917889712566e+00,2.897715503182e+00,1.505454798741e+00
0.216,1.476753039797e-02,1.003953852353e-06,1.135003351103e-01,4.474303576781e-01,4.554967221166e-01,3.949415262350e-02,3.968450529979e-01,2.001727543091e+00,2.821294340135e+00,1.287385580954e+00
0.218,1.465384333660e-02,6.765723967831e-06,1.175072396909e-01,4.481749183447e-01,4.339698076838e-01,2.595575950303e-02,4.583905313312e-01,2.078377483192e+00,2.730115667430e+00,1.077993519001e+00
0.220,1.454063961855e-02,3.832978839869e-05,1.215019462036e-01,4.484268214274e-01,4.122260936394e-01,1.519010474372e-02,5.227896443099e-01,2.147159954086e+00,2.625211485557e+00,8.802486071075e-01
0.222,1.442791949375e-02,9.541113107893e-05,1.254797333332e-01,4.481868298892e-01,3.903415437793e-01,7.258827059967e-03,5.896208094445e-01,2.207464581641e+00,2.507770118079e+00,6.969555146132e-01
0.224,1.431568320613e-02,1.777206864854e-04,1.294359361862e-01,4.474567258186e-01,3.683925021197e-01,2.209621553356e-03,6.584455443037e-01,2.258755669660e+00,2.379122719351e+00,5.307136775254e-01
0.226,1.420393099350e-02,2.849653897753e-04,1.333659498997e-01,4.462393024882e-01,3.464554423148e-01,7.601618103844e-05,7.288114206312e-01,2.300577007772e+00,2.240728149254e+00,3.838803065322e-01
0.228,1.409266308744e-02,4.168482287122e-04,1.372652332060e-01,4.445383546046e-01,3.246067171639e-01,8.772165568912e-04,8.002551112011e-01,2.332555971242e+00,2.094156387596e+00,2.585368385517e-01
0.230,1.398187971319e-02,5.730682973593e-04,1.411293119513e-01,4.423586667644e-01,3.029223089877e-01,4.618019767391e-03,8.723055090162e-01,2.354406876354e+00,1.941070677487e+00,1.564593098340e-01
0.232,1.387158108951e-02,7.533208515159e-04,1.449537825638e-01,4.397060001372e-01,2.814775816531e-01,1.128879755729e-02,9.444868979792e-01,2.365933561573e+00,1.783208601439e+00,7.909307278785e-02
0.234,1.376176742856e-02,9.572973658758e-04,1.487343154677e-01,4.365870773974e-01,2.603470350207e-01,2.086554891149e-02,1.016322153830e+00,2.367031171637e+00,1.622362306149e+00,2.753221684719e-02
0.236,1.365243893580e-02,1.184685592882e-03,1.524666584401e-01,4.330095659325e-01,2.396040625807e-01,3.331002173075e-02,1.087335953947e+00,2.357687128753e+00,1.460358101608e+00,2.503986706386e-03
0.238,1.354359580986e-02,1.435169623254e-03,1.561466399069e-01,4.289820593561e-01,2.193207130350e-01,4.856990297123e-02,1.157057974560e+00,2.337981282359e+00,1.299035667296e+00,4.358420091357e-03
0.240,1.343523824243e-02,1.708429948166e-03,1.597701721748e-01,4.245140573596e-01,1.995674565687e-01,6.657907629368e-02,1.225026054010e+00,2.308085236132e+00,1.140227102718e+00,3.306335291101e-02
0.242,1.332736641817e-02,2.004143523041e-03,1.633332545950e-01,4.196159439389e-01,1.804129565430e-01,8.725794594772e-02,1.290789300916e+00,2.268260858320e+00,9.857360612837e-01,8.820486320352e-02
0.244,1.321998051453e-02,2.321983832953e-03,1.668319766570e-01,4.142989640350e-01,1.619238473203e-01,1.105138253029e-01,1.353911126505e+00,2.218857988640e+00,8.373172056035e-01,1.689931478512e-01
0.246,1.311308070170e-02,2.661620959588e-03,1.702625210081e-01,4.085751986311e-01,1.441645189170e-01,1.362413881320e-01,1.413972180839e+00,2.160311362191e+00,6.966562185720e-01,2.742737486778e-01
0.248,1.300666714248e-02,3.022721649756e-03,1.736211663955e-01,4.024575383516e-01,1.271969091561e-01,1.643231804533e-01,1.470573173345e+00,2.093136777745e+00,5.653505982949e-01,4.025439683751e-01
0.250,1.290073999216e-02,3.404949385420e-03,1.769042905289e-01,3.959596556122e-01,1.110803039681e-01,1.946301904542e-01,1.523337558820e+00,2.017926544493e+00,4.448914559584e-01,5.519742428048e-01
0.252,1.279529939841e-02,3.807964455209e-03,1.801083728594e-01,3.890959753715e-01,9.587114646386e-02,2.270224737394e-01,1.571914070980e+00,1.935344247752e+00,3.366465243048e-01,7.204341656546e-01
0.254,1.269034550119e-02,4.231424027393e-03,1.832299972731e-01,3.818816445375e-01,8.162285537561e-02,2.613498308887e-01,1.615979086651e+00,1.846118880144e+00,2.418445705717e-01,9.055227951724e-01
0.256,1.258587843261e-02,4.674982224297e-03,1.862658546955e-01,3.743325000877e-01,6.838565343070e-02,2.974525340582e-01,1.655238804828e+00,1.751038390443e+00,1.615613917338e-01,1.104602811745e+00
0.258,1.248189831685e-02,5.138290198105e-03,1.892127456048e-01,3.664650359592e-01,5.620640619465e-02,3.351620991288e-01,1.689431226064e+00,1.650942707407e+00,9.670755184241e-02,1.314838040230e+00
0.260,1.237840527006e-02,5.620996208047e-03,1.920675824509e-01,3.582963687730e-01,4.512847188410e-02,3.743020996885e-01,1.718327918994e+00,1.546716300607e+00,4.801800139514e-02,1.533233803069e+00
0.262,1.227539940020e-02,6.122745698925e-03,1.948273919779e-01,3.498442024534e-01,3.519156261713e-02,4.146890189385e-01,1.741735562202e+00,1.439280344357e+00,1.604369720231e-02,1.756679529869e+00
