x,RFS_mode1,RFS_mode2,RFS_mode3,RFS_mode4,RFS_mode5,RFS_mode6,RFS_mode7,RFS_mode8,RFS_mode9,RFS_mode10,severity
0.222,-4.849507939838e-01,-6.579139378195e-01,-6.493141168941e-01,-6.324764904554e-01,-6.736271407956e-01,-7.223066944259e-01,-7.009669425304e-01,-6.495956958574e-01,-6.614402268810e-01,-7.167210914254e-01,3.308325000000e-04
0.004,1.159279722053e+00,1.350501879793e+00,1.330527404247e+00,1.323411846846e+00,1.286340083081e+00,1.266286961643e+00,1.182542237677e+00,1.150410944702e+00,1.098007442431e+00,1.049999520193e+00,4.411021000000e-03
0.046,5.841224605114e-02,-1.494726937103e-01,-3.357410691240e-01,-4.861396476080e-01,-5.984045684902e-01,-6.786740484614e-01,-7.224449319460e-01,-7.288234892308e-01,-7.102624226205e-01,-6.679090187813e-01,1.765334000000e-03
0.360,-4.141028802813e-01,-5.060600534651e-01,-4.620081317670e-01,-7.046003243844e-01,-4.309791959414e-01,-5.317547944864e-01,-7.033956027428e-01,-4.007450712454e-01,-6.259819683751e-01,-6.448423086750e-01,1.300109000000e-03
0.358,-3.085404822721e-01,-3.942665031092e-01,-2.812001451808e-01,-7.049453314901e-01,-2.257887971842e-01,-3.635509635945e-01,-6.954594767428e-01,-1.560781589374e-01,-5.130677503053e-01,-6.073024027784e-01,2.304998000000e-03
0.936,-5.472562494468e-01,-6.448716272848e-01,-5.968398884027e-01,-3.995975882314e-01,-6.780972149602e-03,6.011711927888e-01,1.333729240530e+00,2.204054196641e+00,3.031526196090e+00,3.725708183378e+00,1.688323000000e-02
0.652,-5.254470036568e-01,-3.425569714512e-01,-2.748544904425e-01,-6.993457755345e-01,-4.011462449645e-01,-3.763659278939e-01,-7.286514200703e-01,-3.544922871409e-01,-4.432674332737e-01,-7.185400405791e-01,1.765334000000e-03
0.394,-5.348425005533e-01,-6.346407236652e-01,-6.702369538966e-01,-6.991979203798e-01,-6.746811502154e-01,-7.202227222381e-01,-7.031727319972e-01,-7.055858116240e-01,-7.292025145549e-01,-6.940384364417e-01,1.481688000000e-04
0.366,-3.180341460750e-01,-3.717232917454e-01,-3.066979155214e-01,-6.983244630763e-01,-1.804604048106e-01,-4.463758401241e-01,-6.374294779215e-01,-1.315682385317e-01,-6.255812330894e-01,-4.755682624364e-01,2.304998000000e-03
0.566,-4.669378183138e-01,3.941750741555e-02,-4.900697848754e-01,-2.987988121805e-01,-2.343105369205e-01,-5.901966185996e-01,-1.485375766870e-02,-7.300158495562e-01,-1.422052932041e-04,-6.177013656620e-01,2.922637000000e-03
