x,fdam_mode1,fdam_mode2,fdam_mode3,fdam_mode4,fdam_mode5,fdam_mode6,fdam_mode7,fdam_mode8,fdam_mode9,fdam_mode10
0.506,2.284553836111e-01,-1.131789433505e+00,6.779032163334e-01,-1.140818518022e+00,6.993201501195e-01,-1.175593368464e+00,7.009842074351e-01,-1.148016594017e+00,6.839874371231e-01,-1.127973688787e+00
0.990,5.475789274388e-01,6.579933727694e-01,6.880068871853e-01,7.052266737802e-01,7.123701888534e-01,7.227068475559e-01,7.291399281158e-01,7.298943371876e-01,7.323147487842e-01,7.318693934747e-01
0.946,5.475358044142e-01,6.561941138783e-01,6.751703296772e-01,6.608372409792e-01,6.061946657599e-01,5.152416077756e-01,3.904671106071e-01,2.217481159286e-01,3.896500230179e-02,-1.502701043403e-01
0.432,5.372962652553e-01,6.287053831781e-01,6.797897450010e-01,6.849375099655e-01,6.869441370990e-01,7.170793969467e-01,6.924981282124e-01,7.301647183972e-01,6.965376025816e-01,7.250586183433e-01
0.626,4.276681954314e-01,-8.298905904473e-01,-6.989827831721e-01,6.494192066189e-01,-1.069315721370e+00,1.020701323902e-01,1.791002160989e-01,-1.129818133637e+00,6.389126481592e-01,-5.421904485104e-01
0.556,3.599198260974e-01,-8.603891489681e-01,3.692733062806e-01,-3.378012261298e-01,-9.309891172311e-02,1.965559465186e-01,-6.074443976947e-01,6.293129884112e-01,-8.912308259503e-01,7.161484328356e-01
0.272,-1.334846705331e-01,5.585209030214e-01,-1.635644714593e-01,4.720063612706e-02,7.074544680665e-01,1.530158891008e-01,-4.068081102206e-01,2.980014831363e-01,6.900480348803e-01,-1.310342888053e-01
0.354,8.088593164948e-02,1.748834086437e-01,-1.128979449655e-01,7.047663372615e-01,-1.682123312627e-01,-4.153927275216e-02,7.006508096322e-01,-3.164971421337e-01,1.916098278638e-01,5.937511391463e-01
0.070,-4.846491938121e+00,-2.883971039806e+00,-1.009213992863e+00,2.049831802446e-01,6.969085178354e-01,5.461102916484e-01,-7.703012261872e-02,-9.808017803792e-01,-1.902986368993e+00,-2.651018362139e+00
0.986,5.475785443573e-01,6.579757551523e-01,6.878687036601e-01,7.046959486919e-01,7.109483558468e-01,7.195653882979e-01,7.232804824103e-01,7.197330251375e-01,7.160832657229e-01,7.074771610332e-01
0.010,3.253842173422e-01,4.074573442523e-01,4.461711316469e-01,4.724959196740e-01,4.932697658285e-01,5.148725358386e-01,5.392401100728e-01,5.528589782441e-01,5.695299095601e-01,5.827427764362e-01
0.508,3.593449855164e-01,-4.145724813343e-01,6.791671256146e-01,-3.949081582343e-01,6.984173787395e-01,-4.031950075318e-01,6.993133680678e-01,-3.757153895287e-01,6.812401109450e-01,-3.524214562070e-01
0.892,5.450699097671e-01,5.675195374901e-01,1.372832781887e-01,-8.598999418419e-01,-2.240487617767e+00,-3.597426566709e+00,-4.206286544443e+00,-3.994621736383e+00,-2.851954586740e+00,-1.272968353724e+00
0.266,-1.262329545360e+00,4.501404790400e-01,-1.443040339154e+00,-1.157580228967e+00,6.476099999642e-01,-4.478427769847e-01,-2.212778251792e+00,-8.068629761497e-01,7.293824552801e-01,-1.006389468258e+00
0.624,3.008549391335e-01,-2.369716564947e+00,-2.053175030723e+00,5.624042701243e-01,-2.925627524624e+00,-4.069307232101e-01,-5.256453635957e-01,-2.954543335991e+00,6.223925777422e-01,-2.054411813580e+00
0.306,4.270228027529e-01,6.092360018871e-01,4.960886207887e-01,6.461169885586e-01,6.758747753636e-01,4.955096955292e-01,6.042892660404e-01,7.255594372303e-01,5.450326969509e-01,5.493520385119e-01
0.092,-1.326395896566e+00,-2.788623080492e-01,4.346109426162e-01,7.035408565177e-01,5.684429449659e-01,1.806566377110e-01,-2.526117559727e-01,-5.953474664729e-01,-6.930724665324e-01,-5.333991477827e-01
0.634,4.366408600341e-01,-7.800196886326e-01,-8.114932894313e-01,6.917522193118e-01,-9.604092374845e-01,-1.550799197215e-01,4.341233314558e-01,-1.186079755884e+00,3.895987863419e-01,-8.975919765806e-02
0.382,-9.997585622358e-01,-1.765289131151e+00,-1.682398817757e+00,3.728199799599e-01,-3.572678292057e+00,-1.752125368800e-01,-1.207037414980e+00,-3.107922557700e+00,7.324246998968e-01,-3.060882763546e+00
0.530,5.355231663919e-01,5.767733335281e-01,6.824726277533e-01,6.310421639743e-01,6.982427069758e-01,6.578311274829e-01,7.012005336082e-01,6.804978109872e-01,6.884319467415e-01,6.989282949664e-01
0.240,5.214597424247e-01,6.573528035769e-01,6.659437750207e-01,6.743741805081e-01,7.035311594961e-01,7.207728097787e-01,7.029369059294e-01,6.924559273872e-01,7.182787104340e-01,7.322890012400e-01
0.696,5.340703090601e-01,4.195620494685e-01,1.978451050020e-01,5.577256826256e-01,6.565401612408e-01,2.937975669111e-01,4.693927641729e-01,7.260926699271e-01,3.874027058706e-01,3.537576390805e-01
1.000,5.475789382761e-01,6.579938772291e-01,6.880108789979e-01,7.052421485601e-01,7.124120450467e-01,7.228002381062e-01,7.293158838338e-01,7.302026429515e-01,7.328126216582e-01,7.326269473553e-01
0.620,4.852119568432e-01,-9.045370354756e-02,4.979816341786e-02,6.533352875320e-01,-1.890351882814e-01,5.049203480337e-01,3.506879537224e-01,-1.214212968818e-01,7.290938172337e-01,-4.018395747462e-02
0.670,4.826830633528e-01,-3.544960944809e-01,-9.321398983782e-01,5.510957712779e-01,2.876091127677e-03,-8.362118441264e-01,5.608927986304e-01,4.142243092403e-02,-8.525740397620e-01,5.281703976933e-01
0.938,5.474113288932e-01,6.511425159389e-01,6.401510425640e-01,5.437679889065e-01,3.368696492230e-01,1.215342033679e-02,-3.889920789459e-01,-8.786573217412e-01,-1.358910875600e+00,-1.784814749773e+00
0.602,5.117238868889e-01,2.700576607407e-01,4.424891314590e-01,6.245053622467e-01,2.728771440806e-01,7.062608252305e-01,3.844122866850e-01,4.792250297459e-01,6.572062288949e-01,2.770062529982e-01
0.084,-5.610694946019e-01,4.211641883532e-02,4.745452708624e-01,6.866176353843e-01,6.839386248054e-01,5.300252974035e-01,3.059498513198e-01,7.846799432324e-02,-6.234388937702e-02,-8.557755383751e-02
0.348,1.527135078479e-01,2.877270220620e-01,4.897618583614e-03,6.985793723961e-01,5.747145517272e-02,6.205390550417e-03,7.280338379432e-01,-4.016283452420e-02,1.388069401728e-01,7.037035731299e-01
0.942,5.475103018758e-01,6.551591494238e-01,6.679968649203e-01,6.368671924209e-01,5.510990578109e-01,4.124869551461e-01,2.316818865116e-01,-1.467492126604e-03,-2.426760574977e-01,-4.761040630290e-01
0.354,4.858041868424e-01,5.940459956202e-01,5.819969837103e-01,7.051791669516e-01,5.958464414889e-01,6.216269129079e-01,7.255215740029e-01,5.916541364308e-01,6.611752334733e-01,7.142443736864e-01
0.192,-7.246981702259e-02,6.428762617770e-01,5.075331254145e-01,1.298177493401e-01,1.235560151349e-01,4.954306427227e-01,7.292709281093e-01,4.836800772243e-01,6.637115100044e-02,8.121786150519e-03
0.088,-5.473208676498e-01,8.042314881948e-02,5.098633928676e-01,6.982722922226e-01,6.597558185402e-01,4.717107403486e-01,2.325945246623e-01,1.544038788026e-02,-8.671674225491e-02,-5.348373481982e-02
0.954,5.475772220057e-01,6.579208024709e-01,6.874787896913e-01,7.033585940987e-01,7.077872856469e-01,7.134943583788e-01,7.136159617479e-01,7.057584182406e-01,6.980413216763e-01,6.862461464553e-01
0.650,4.013035285891e-01,-1.405405036882e+00,-1.950919807547e+00,6.803909969878e-01,-1.377080014020e+00,-1.430425843227e+00,7.109800419404e-01,-1.805361750301e+00,-9.863239645030e-01,5.703855626315e-01
0.438,3.049124162162e-01,-7.794738916416e-02,5.196086432533e-01,1.496069436395e-01,1.653897385084e-01,5.068179665656e-01,-1.176793846778e-01,7.188627619872e-01,-2.028261143763e-01,6.607337942913e-01
0.360,-6.256552727320e-01,-6.774812824767e-01,-1.298518830803e+00,6.996006108734e-01,-1.761339813175e+00,-9.564600998332e-01,5.014805628322e-01,-2.165679209795e+00,-2.062125417726e-01,-3.898664839246e-02
0.074,-2.163838673107e+00,-1.042852559524e+00,-6.318321724980e-02,5.295498358734e-01,7.122185163563e-01,5.517822094518e-01,1.604170789059e-01,-3.464397687826e-01,-8.089339394430e-01,-1.126886003980e+00
0.818,5.461299896519e-01,6.165391885952e-01,4.998445669573e-01,3.560814703271e-01,3.609501579454e-01,5.398848048915e-01,7.122314390213e-01,6.902800181515e-01,5.174695664922e-01,3.974323431533e-01
0.060,5.352675375996e-01,6.489887462302e-01,6.828702190888e-01,7.029756108501e-01,7.118640189362e-01,7.228001968806e-01,7.288588394881e-01,7.285231519764e-01,7.294670033288e-01,7.274874311376e-01
0.968,5.475667047329e-01,6.574547503915e-01,6.839497406113e-01,6.903098643670e-01,6.741992432016e-01,6.423505908906e-01,5.867058003717e-01,4.958124453560e-01,3.790320807759e-01,2.292412810516e-01
0.590,4.816097546292e-01,-6.135312670776e-03,3.542026453224e-01,4.889731162344e-01,3.610545527338e-02,7.225988429590e-01,3.031124396513e-02,5.228418091828e-01,3.884684896033e-01,1.185010259924e-01
0.826,5.474398766335e-01,6.539064964859e-01,6.687610519394e-01,6.673794290941e-01,6.704305511973e-01,6.961858191707e-01,7.236588431186e-01,7.292144609000e-01,7.164194990577e-01,6.977843969652e-01
0.712,5.082176454516e-01,-8.856547297255e-02,-1.069738048179e+00,-1.106141416262e-01,6.845970749933e-01,-4.916757137158e-01,-6.526875394008e-01,6.039377040487e-01,1.776362229918e-01,-9.006713596497e-01
0.568,1.926908098759e-01,-2.451599773028e+00,-2.443996958248e-01,-1.040407473425e+00,-1.514867581574e+00,2.161387871826e-01,-2.520495787471e+00,7.268458449334e-01,-2.467557120071e+00,6.490086343296e-02
0.480,3.517576323453e-02,-1.656173973589e+00,6.481753745654e-01,-1.682529802448e+00,5.137456331135e-01,-1.565863128634e+00,3.266156981104e-01,-1.319909951236e+00,6.292679824367e-02,-1.038722643580e+00
0.798,5.473333389786e-01,6.514404611486e-01,6.610578806443e-01,6.627595218390e-01,6.805950453542e-01,7.151832949740e-01,7.280098959823e-01,7.094845105439e-01,6.949284095956e-01,7.040312377088e-01
0.332,4.788052934390e-01,6.095400846593e-01,5.694640966824e-01,6.956869631177e-01,6.395518198268e-01,5.787066339369e-01,7.170580336801e-01,6.591673107012e-01,5.885993579903e-01,7.192068093896e-01
0.856,5.475619829330e-01,6.574448681352e-01,6.850766840464e-01,6.982679329513e-01,7.020907300371e-01,7.120745264628e-01,7.220197339822e-01,7.274448052760e-01,7.327216644287e-01,7.314154170921e-01
0.714,5.092192359000e-01,-7.599136879847e-02,-1.068167203445e+00,-1.483623955664e-01,6.952766868935e-01,-4.417664448679e-01,-6.960681582543e-01,5.599032288405e-01,2.586174784813e-01,-8.863375797340e-01
0.598,2.342770962401e-01,-2.652245469158e+00,-1.258348202535e+00,-1.079531703873e-01,-2.928957708693e+00,6.655676893334e-01,-2.431550821518e+00,-1.022096680647e+00,-2.387232763825e-01,-2.966660499833e+00
0.250,-3.484998924582e-01,6.123441029870e-01,-1.849708779505e-01,-3.234467934805e-01,5.357998173687e-01,5.110445401267e-01,-4.426796418958e-01,-4.488951973701e-01,5.302019235913e-01,5.310519999912e-01
0.852,5.425696257512e-01,4.978115441281e-01,-1.546258591270e-01,-1.252323744559e+00,-2.090540884540e+00,-2.045389874277e+00,-9.909289225288e-01,2.132904883115e-01,7.324680995230e-01,1.795104193090e-01
0.214,-1.129877174662e+00,6.575299049957e-01,-1.887727404485e-01,-1.175907247300e+00,-5.176430689192e-01,6.244034564438e-01,3.066218573615e-01,-1.088388746214e+00,-1.408751399618e+00,-1.595530309007e-01
0.684,4.825272445360e-01,-4.277543379226e-01,-1.310392325124e+00,3.149465522378e-01,2.312656434399e-01,-1.181822027779e+00,9.954791884765e-02,4.699344925196e-01,-1.109634060819e+00,-2.162338948366e-01
0.704,5.385610444269e-01,4.929355176058e-01,3.242965372582e-01,5.671357334670e-01,6.927150984524e-01,4.344878989342e-01,4.864486980460e-01,7.272527159555e-01,5.466130814544e-01,4.064933294464e-01
0.370,1.941245422634e-01,1.904045100924e-01,1.101928371740e-01,6.840971568191e-01,-1.524265379898e-01,3.529240581588e-01,5.257933190464e-01,-2.051382039218e-01,6.339566693695e-01,2.162180078484e-01
0.048,2.381275477769e-01,4.031358299364e-01,5.157677898602e-01,6.022519143915e-01,6.624289050724e-01,7.062868040739e-01,7.281149511882e-01,7.273234865063e-01,7.143215225827e-01,6.880933346161e-01
